mode,development,scenario,score_id,value_mode,value
Rail,100004,scenario_66,rail_noise_cost,standalone,
Rail,100004,scenario_66,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_66,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_66,rail_tts_cost,integrated,1920151.498938157
Rail,100004,scenario_66,rail_tts_cost,standalone,1408619.5800300282
Rail,100004,scenario_67,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_67,rail_accident_cost,standalone,
Rail,100004,scenario_67,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_67,rail_airpollution_cost,standalone,
Rail,100004,scenario_67,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_67,rail_co2_cost,standalone,
Rail,100004,scenario_67,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_67,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_67,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_67,rail_land_consumption_cost,standalone,
Rail,100004,scenario_67,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_67,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_67,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_67,rail_noise_cost,standalone,
Rail,100004,scenario_67,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_67,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_67,rail_tts_cost,integrated,2782379.779942379
Rail,100004,scenario_67,rail_tts_cost,standalone,1884898.8331309543
Rail,100004,scenario_68,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_68,rail_accident_cost,standalone,
Rail,100004,scenario_68,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_68,rail_airpollution_cost,standalone,
Rail,100004,scenario_68,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_68,rail_co2_cost,standalone,
Rail,100004,scenario_68,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_68,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_68,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_68,rail_land_consumption_cost,standalone,
Rail,100004,scenario_68,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_68,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_68,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_68,rail_noise_cost,standalone,
Rail,100004,scenario_68,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_68,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_68,rail_tts_cost,integrated,1529976.9029752184
Rail,100004,scenario_68,rail_tts_cost,standalone,1117384.8636271704
Rail,100004,scenario_69,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_69,rail_accident_cost,standalone,
Rail,100004,scenario_69,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_69,rail_airpollution_cost,standalone,
Rail,100004,scenario_69,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_69,rail_co2_cost,standalone,
Rail,100004,scenario_69,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_69,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_69,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_69,rail_land_consumption_cost,standalone,
Rail,100004,scenario_69,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_69,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_69,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_69,rail_noise_cost,standalone,
Rail,100004,scenario_69,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_69,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_69,rail_tts_cost,integrated,1434118.3776340864
Rail,100004,scenario_69,rail_tts_cost,standalone,1290717.0551342275
Rail,100004,scenario_70,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_70,rail_accident_cost,standalone,
Rail,100004,scenario_70,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_70,rail_airpollution_cost,standalone,
Rail,100004,scenario_70,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_70,rail_co2_cost,standalone,
Rail,100004,scenario_70,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_70,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_70,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_70,rail_land_consumption_cost,standalone,
Rail,100004,scenario_70,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_70,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_70,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_70,rail_noise_cost,standalone,
Rail,100004,scenario_70,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_70,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_70,rail_tts_cost,integrated,1683580.748821506
Rail,100004,scenario_70,rail_tts_cost,standalone,1183559.4262404134
Rail,100004,scenario_71,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_71,rail_accident_cost,standalone,
Rail,100004,scenario_71,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_71,rail_airpollution_cost,standalone,
Rail,100004,scenario_71,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_71,rail_co2_cost,standalone,
Rail,100004,scenario_71,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_71,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_71,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_71,rail_land_consumption_cost,standalone,
Rail,100004,scenario_71,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_71,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_71,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_71,rail_noise_cost,standalone,
Rail,100004,scenario_71,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_71,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_71,rail_tts_cost,integrated,2377887.2747868663
Rail,100004,scenario_71,rail_tts_cost,standalone,1616498.8478068593
Rail,100004,scenario_72,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_72,rail_accident_cost,standalone,
Rail,100004,scenario_72,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_72,rail_airpollution_cost,standalone,
Rail,100004,scenario_72,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_72,rail_co2_cost,standalone,
Rail,100004,scenario_72,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_72,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_72,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_72,rail_land_consumption_cost,standalone,
Rail,100004,scenario_72,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_72,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_72,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_72,rail_noise_cost,standalone,
Rail,100004,scenario_72,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_72,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_72,rail_tts_cost,integrated,1286711.1357102678
Rail,100004,scenario_72,rail_tts_cost,standalone,1078843.6932073326
Rail,100004,scenario_73,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_73,rail_accident_cost,standalone,
Rail,100004,scenario_73,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_73,rail_airpollution_cost,standalone,
Rail,100004,scenario_73,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_73,rail_co2_cost,standalone,
Rail,100004,scenario_73,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_73,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_73,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_73,rail_land_consumption_cost,standalone,
Rail,100004,scenario_73,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_73,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_73,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_73,rail_noise_cost,standalone,
Rail,100004,scenario_73,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_73,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_73,rail_tts_cost,integrated,1285700.7621977006
Rail,100004,scenario_73,rail_tts_cost,standalone,988634.4255582562
Rail,100004,scenario_74,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_74,rail_accident_cost,standalone,
Rail,100004,scenario_74,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_74,rail_airpollution_cost,standalone,
Rail,100004,scenario_74,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_74,rail_co2_cost,standalone,
Rail,100004,scenario_74,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_74,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_74,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_74,rail_land_consumption_cost,standalone,
Rail,100004,scenario_74,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_74,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_74,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_74,rail_noise_cost,standalone,
Rail,100004,scenario_74,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_74,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_74,rail_tts_cost,integrated,2572832.6565267807
Rail,100004,scenario_74,rail_tts_cost,standalone,1960552.6115638402
Rail,100004,scenario_75,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_75,rail_accident_cost,standalone,
Rail,100004,scenario_75,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_75,rail_airpollution_cost,standalone,
Rail,100004,scenario_75,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_75,rail_co2_cost,standalone,
Rail,100004,scenario_75,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_75,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_75,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_75,rail_land_consumption_cost,standalone,
Rail,100004,scenario_75,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_75,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_75,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_75,rail_noise_cost,standalone,
Rail,100004,scenario_75,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_75,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_75,rail_tts_cost,integrated,2310575.634483204
Rail,100004,scenario_75,rail_tts_cost,standalone,2792604.100826132
Rail,100004,scenario_76,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_76,rail_accident_cost,standalone,
Rail,100004,scenario_76,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_76,rail_airpollution_cost,standalone,
Rail,100004,scenario_76,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_76,rail_co2_cost,standalone,
Rail,100004,scenario_76,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_76,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_76,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_76,rail_land_consumption_cost,standalone,
Rail,100004,scenario_76,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_76,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_76,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_76,rail_noise_cost,standalone,
Rail,100004,scenario_76,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_76,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_76,rail_tts_cost,integrated,2083138.2540143817
Rail,100004,scenario_76,rail_tts_cost,standalone,1800691.2372858964
Rail,100004,scenario_77,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_77,rail_accident_cost,standalone,
Rail,100004,scenario_77,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_77,rail_airpollution_cost,standalone,
Rail,100004,scenario_77,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_77,rail_co2_cost,standalone,
Rail,100004,scenario_77,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_77,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_77,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_77,rail_land_consumption_cost,standalone,
Rail,100004,scenario_77,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_77,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_77,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_77,rail_noise_cost,standalone,
Rail,100004,scenario_77,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_77,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_77,rail_tts_cost,integrated,2633125.481736193
Rail,100004,scenario_77,rail_tts_cost,standalone,1337269.160762418
Rail,100004,scenario_78,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_78,rail_accident_cost,standalone,
Rail,100004,scenario_78,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_78,rail_airpollution_cost,standalone,
Rail,100004,scenario_78,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_78,rail_co2_cost,standalone,
Rail,100004,scenario_78,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_78,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_78,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_78,rail_land_consumption_cost,standalone,
Rail,100004,scenario_78,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_78,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_78,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_78,rail_noise_cost,standalone,
Rail,100004,scenario_78,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_78,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_78,rail_tts_cost,integrated,3605341.5218967
Rail,100004,scenario_78,rail_tts_cost,standalone,2576570.716655482
Rail,100004,scenario_79,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_79,rail_accident_cost,standalone,
Rail,100004,scenario_79,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_79,rail_airpollution_cost,standalone,
Rail,100004,scenario_79,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_79,rail_co2_cost,standalone,
Rail,100004,scenario_79,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_79,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_79,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_79,rail_land_consumption_cost,standalone,
Rail,100004,scenario_79,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_79,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_79,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_79,rail_noise_cost,standalone,
Rail,100004,scenario_79,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_79,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_79,rail_tts_cost,integrated,2696133.6072053513
Rail,100004,scenario_79,rail_tts_cost,standalone,2185908.6069648988
Rail,100004,scenario_80,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_80,rail_accident_cost,standalone,
Rail,100004,scenario_80,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_80,rail_airpollution_cost,standalone,
Rail,100004,scenario_80,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_80,rail_co2_cost,standalone,
Rail,100004,scenario_80,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_80,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_80,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_80,rail_land_consumption_cost,standalone,
Rail,100004,scenario_80,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_80,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_80,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_80,rail_noise_cost,standalone,
Rail,100004,scenario_80,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_80,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_80,rail_tts_cost,integrated,4491823.0802508015
Rail,100004,scenario_80,rail_tts_cost,standalone,4236877.92704319
Rail,100004,scenario_81,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_81,rail_accident_cost,standalone,
Rail,100004,scenario_81,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_81,rail_airpollution_cost,standalone,
Rail,100004,scenario_81,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_81,rail_co2_cost,standalone,
Rail,100004,scenario_81,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_81,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_81,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_81,rail_land_consumption_cost,standalone,
Rail,100004,scenario_81,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_81,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_81,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_81,rail_noise_cost,standalone,
Rail,100004,scenario_81,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_81,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_81,rail_tts_cost,integrated,2401336.780640503
Rail,100004,scenario_81,rail_tts_cost,standalone,1504195.609511792
Rail,100004,scenario_82,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_82,rail_accident_cost,standalone,
Rail,100004,scenario_82,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_82,rail_airpollution_cost,standalone,
Rail,100004,scenario_82,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_82,rail_co2_cost,standalone,
Rail,100004,scenario_82,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_82,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_82,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_82,rail_land_consumption_cost,standalone,
Rail,100004,scenario_82,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_82,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_82,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_82,rail_noise_cost,standalone,
Rail,100004,scenario_82,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_82,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_82,rail_tts_cost,integrated,2927544.15150529
Rail,100004,scenario_82,rail_tts_cost,standalone,2149585.475946828
Rail,100004,scenario_83,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_83,rail_accident_cost,standalone,
Rail,100004,scenario_83,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_83,rail_airpollution_cost,standalone,
Rail,100004,scenario_83,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_83,rail_co2_cost,standalone,
Rail,100004,scenario_83,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_83,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_83,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_83,rail_land_consumption_cost,standalone,
Rail,100004,scenario_83,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_83,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_83,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_83,rail_noise_cost,standalone,
Rail,100004,scenario_83,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_83,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_83,rail_tts_cost,integrated,2116940.308539252
Rail,100004,scenario_83,rail_tts_cost,standalone,1528558.950160837
Rail,100004,scenario_84,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_84,rail_accident_cost,standalone,
Rail,100004,scenario_84,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_84,rail_airpollution_cost,standalone,
Rail,100004,scenario_84,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_84,rail_co2_cost,standalone,
Rail,100004,scenario_84,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_84,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_84,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_84,rail_land_consumption_cost,standalone,
Rail,100004,scenario_84,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_84,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_84,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_84,rail_noise_cost,standalone,
Rail,100004,scenario_84,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_84,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_84,rail_tts_cost,integrated,2156451.6899508974
Rail,100004,scenario_84,rail_tts_cost,standalone,1410139.0076888758
Rail,100004,scenario_85,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_85,rail_accident_cost,standalone,
Rail,100004,scenario_85,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_85,rail_airpollution_cost,standalone,
Rail,100004,scenario_85,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_85,rail_co2_cost,standalone,
Rail,100004,scenario_85,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_85,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_85,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_85,rail_land_consumption_cost,standalone,
Rail,100004,scenario_85,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_85,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_85,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_85,rail_noise_cost,standalone,
Rail,100004,scenario_85,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_85,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_85,rail_tts_cost,integrated,2037990.5290380279
Rail,100004,scenario_85,rail_tts_cost,standalone,1406077.502819209
Rail,100004,scenario_86,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_86,rail_accident_cost,standalone,
Rail,100004,scenario_86,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_86,rail_airpollution_cost,standalone,
Rail,100004,scenario_86,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_86,rail_co2_cost,standalone,
Rail,100004,scenario_86,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_86,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_86,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_86,rail_land_consumption_cost,standalone,
Rail,100004,scenario_86,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_86,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_86,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_86,rail_noise_cost,standalone,
Rail,100004,scenario_86,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_86,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_86,rail_tts_cost,integrated,2943510.549219402
Rail,100004,scenario_86,rail_tts_cost,standalone,1976252.6088427498
Rail,100004,scenario_87,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_87,rail_accident_cost,standalone,
Rail,100004,scenario_87,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_87,rail_airpollution_cost,standalone,
Rail,100004,scenario_87,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_87,rail_co2_cost,standalone,
Rail,100004,scenario_87,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_87,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_87,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_87,rail_land_consumption_cost,standalone,
Rail,100004,scenario_87,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_87,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_87,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_87,rail_noise_cost,standalone,
Rail,100004,scenario_87,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_87,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_87,rail_tts_cost,integrated,2691239.2498191395
Rail,100004,scenario_87,rail_tts_cost,standalone,2414379.7921380745
Rail,100004,scenario_88,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_88,rail_accident_cost,standalone,
Rail,100004,scenario_88,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_88,rail_airpollution_cost,standalone,
Rail,100004,scenario_88,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_88,rail_co2_cost,standalone,
Rail,100004,scenario_88,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_88,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_88,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_88,rail_land_consumption_cost,standalone,
Rail,100004,scenario_88,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_88,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_88,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_88,rail_noise_cost,standalone,
Rail,100004,scenario_88,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_88,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_88,rail_tts_cost,integrated,2049583.9621724403
Rail,100004,scenario_88,rail_tts_cost,standalone,1923524.3647277015
Rail,100004,scenario_89,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_89,rail_accident_cost,standalone,
Rail,100004,scenario_89,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_89,rail_airpollution_cost,standalone,
Rail,100004,scenario_89,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_89,rail_co2_cost,standalone,
Rail,100004,scenario_89,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_89,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_89,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_89,rail_land_consumption_cost,standalone,
Rail,100004,scenario_89,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_89,rail_maint_cost,standalone,549000.0
Rail,100004,scenario_89,rail_noise_cost,integrated,19281.52656492339
Rail,100004,scenario_89,rail_noise_cost,standalone,
Rail,100004,scenario_89,rail_operation_cost,integrated,1441475.1026684302
Rail,100004,scenario_89,rail_operation_cost,standalone,1366327.1115340572
Rail,100004,scenario_89,rail_tts_cost,integrated,2200433.3188216095
Rail,100004,scenario_89,rail_tts_cost,standalone,1925297.7684168569
Rail,100004,scenario_90,rail_accident_cost,integrated,24065.6934383376
Rail,100004,scenario_90,rail_accident_cost,standalone,
Rail,100004,scenario_90,rail_airpollution_cost,integrated,109417.09695647594
Rail,100004,scenario_90,rail_airpollution_cost,standalone,
Rail,100004,scenario_90,rail_co2_cost,integrated,3218.1499104845866
Rail,100004,scenario_90,rail_co2_cost,standalone,
Rail,100004,scenario_90,rail_construction_cost,integrated,732040.4281907269
Rail,100004,scenario_90,rail_construction_cost,standalone,18300000.0
Rail,100004,scenario_90,rail_land_consumption_cost,integrated,2701.245112781955
Rail,100004,scenario_90,rail_land_consumption_cost,standalone,
Rail,100004,scenario_90,rail_maint_cost,integrated,579195.0
Rail,100004,scenario_90,rail_maint_cost,standalone,549000.0
