mode,development,rail_accident_cost,rail_airpollution_cost,rail_co2_cost,rail_land_consumption_cost,rail_noise_cost,road_accident_cost,road_airpollution_cost,road_co2_cost,road_land_consumption_cost,road_noise_cost,total_externalities_chf,noise_externality_chf,new_link_km,surface_route_km,settlement_exposed_km,road_noise_relevant_share,development_label,total_externalities_mio_chf,noise_externality_mio_chf,externality_per_new_link_km,externality_per_surface_route_km,noise_per_settlement_exposed_km
Road,284,,,,,,104085.90342499096,22960.30709363028,25956.738148276978,128518.64254380805,12085.468668166322,293607.0598788726,12085.468668166322,3.9278313735882664,3.9278313735882664,2.3013136656398525,0.585899303395372,284,0.2936070598788726,0.012085468668166323,0.07475042382245858,0.07475042382245858,0.005251552123732818
Road,285,,,,,,608162.4692053566,134154.5453927703,151662.3620041791,173388.04418250316,21780.775245915,1089148.1960307243,21780.775245915,7.4491456045995,5.2991456045997305,0.7817955703811679,0.1475323813904186,285,1.0891481960307243,0.021780775245915,0.14621115680142244,0.2055327928874664,0.027859936882599228
Road,289,,,,,,580792.0119894745,128116.89685160546,144836.77114534343,73619.99999999338,17223.950840156085,944589.6308265729,17223.950840156085,6.228388607504369,2.249999999999797,0.18137834277000192,0.08061259678667479,289,0.9445896308265729,0.017223950840156085,0.15165875001576967,0.41981761370073695,0.09496145227215488
Road,308,,,,,,279387.9810332409,61630.18844732789,69673.2259299813,261372.95566197965,7331.709854561288,679396.060927091,7331.709854561288,10.488171016564404,7.988171016564171,1.3845612378636267,0.1733264391802101,308,0.679396060927091,0.007331709854561288,0.0647773629791212,0.08505026488770757,0.005295330862991723
Road,331,,,,,,599122.3499281846,132160.38568490458,149407.95481564134,214880.6464287595,17193.41501329853,1112764.7518707886,17193.41501329853,9.867256920194736,6.56725692019436,0.28284281196985195,0.0430686381554692,331,1.1127647518707886,0.01719341501329853,0.11277346489208752,0.16944133074024093,0.06078788035501204
Road,334,,,,,,-67150.64253250379,-14812.758724739015,-16745.895335969726,108701.43063415687,-10840.883175522844,-848.7491345784947,-10840.883175522844,3.322170862902105,3.322170862902105,0.3092146102803632,0.0930760707503908,334,-0.0008487491345784947,-0.010840883175522844,-0.00025548027768718194,-0.00025548027768718194,-0.03505941444905684
Road,348,,,,,,763923.8706164387,168513.94942397924,190505.8343380646,289759.39645644295,17249.29003458005,1429952.3408695057,17249.29003458005,9.505727275563851,8.85572727556366,0.5398941725940127,0.060965537419358805,348,1.4299523408695056,0.01724929003458005,0.15043060877050937,0.16147203909669747,0.03194939102917693
Road,351,,,,,,565071.2450016864,124649.05321563086,140916.3571530091,131474.31847461313,32370.66000046453,994481.6338454039,32370.66000046453,4.018163767561527,4.018163767561527,2.2057830207000735,0.5489529915398845,351,0.9944816338454039,0.03237066000046453,0.24749654105037078,0.24749654105037078,0.014675360040712751
Road,356,,,,,,307306.0485252698,67788.63432698169,76635.37876385414,300476.1893103077,11674.841241251135,763881.0921676644,11674.841241251135,9.28325761950818,9.183257619508181,0.6013402556960371,0.06548223741633881,356,0.7638810921676644,0.011674841241251135,0.08228588750595658,0.08318192996621768,0.019414700962831405
Road,358,,,,,,531283.4754264868,117195.80988557261,132490.42954303458,55188.67731417612,16000.392440984633,852158.7846102547,16000.392440984633,5.036695516937057,1.686695516936923,0.12421166861992833,0.0736420221508026,358,0.8521587846102547,0.016000392440984633,0.16919005362636538,0.5052238391893009,0.1288155341503685
Road,390,,,,,,242681.55586874997,53533.11894652441,60519.44972203752,103309.6000736174,10889.173775864141,470932.89838679344,10889.173775864141,3.7073838653306534,3.1573838653306048,0.13906682033400172,0.044044951854291005,390,0.4709328983867934,0.01088917377586414,0.12702566432105675,0.1491528805090295,0.07830173832774219
Road,392,,,,,,9001.851266628304,1985.7181682812347,2244.8639872352305,49427.32808045154,-200.78641636512225,62458.975086231185,-200.78641636512225,1.5106151613829932,1.5106151613829932,0.14856806335514577,0.0983493792152392,392,0.06245897508623118,-0.00020078641636512226,0.04134671535339878,0.04134671535339878,-0.0013514776448633559
Road,394,,,,,,128182.70450834355,28275.81990220776,31965.95107097064,120311.83604691616,2465.559065273888,311201.87059371197,2465.559065273888,3.8270121041233556,3.6770121041233557,0.37349057124161306,0.1015744742375978,394,0.31120187059371196,0.002465559065273888,0.08131719004975507,0.08463444279792662,0.006601395738257886
Road,423,,,,,,6805.993543537317,1501.3339625715519,1697.2653014033936,113260.91142210849,-1041.7271718592322,122223.77705776152,-1041.7271718592322,3.6115192977417014,3.4615192977417015,0.9906815235190288,0.2861984690264042,423,0.12222377705776151,-0.0010417271718592322,0.03384275895581911,0.035309286629573444,-0.0010515257902043865
Road,459,,,,,,351600.0743781167,77559.45249283893,87681.33592772605,293853.3900575835,9646.451825713857,820340.704681979,9646.451825713857,11.48084932938825,8.98084932938825,1.517171376159015,0.16893406408615927,459,0.8203407046819791,0.009646451825713857,0.07145296320387218,0.0913433323057273,0.006358182059917014
Road,464,,,,,,785.8936586488232,173.36026447152102,195.98461692403424,57225.43941661499,13.555862922892453,58394.23381958226,13.555862922892453,1.7489437474515586,1.7489437474515586,0.0,0.0,464,0.05839423381958226,1.3555862922892453e-05,0.03338828587521488,0.03338828587521488,inf
Road,469,,,,,,371543.9602435514,81958.87382697462,92654.90301062382,116380.8806741862,20813.626810364636,683352.2445657006,20813.626810364636,3.5568728812404102,3.5568728812404102,1.2468403969977944,0.3505439858629348,469,0.6833522445657007,0.020813626810364635,0.1921216381304555,0.1921216381304555,0.016693096294025076
Road,486,,,,,,608649.2668305512,134261.92806995456,151783.75863977137,201982.8583642105,22486.531284435743,1119164.3431889233,22486.531284435743,9.923070243404801,6.173070243404966,0.936137575991632,0.15164861877147112,486,1.1191643431889233,0.022486531284435743,0.112784079497246,0.1812978467861416,0.02402054127633559
Road,493,,,,,,2351.632826931012,518.7466323593819,586.4455752505366,51879.68362340389,-59.539946692180855,55276.968711252644,-59.539946692180855,1.5855649029157668,1.5855649029157668,0.0,0.0,493,0.05527696871125264,-5.953994669218086e-05,0.034862633884996656,0.034862633884996656,-inf
Road,499,,,,,,355535.26739792863,78427.51663250125,88662.68663341308,99243.37123820109,25031.215866990315,646900.0577690343,25031.215866990315,3.0331103679156803,3.0331103679156803,1.9646092218354285,0.6477209806201303,499,0.6469000577690343,0.025031215866990315,0.21327943243080097,0.21327943243080097,0.012741066054655388
Road,517,,,,,,50563.772908734056,11153.861527788511,12609.49436949238,46302.949248943514,4347.220480951478,124977.29853590994,4347.220480951478,1.4151268107867823,1.4151268107867823,0.3434543916829797,0.24270220100771459,517,0.12497729853590994,0.004347220480951478,0.08831526445776619,0.08831526445776619,0.012657344282742825
Road,521,,,,,,827279.8473692866,182489.64290979883,206305.42337547068,248393.9078319515,23987.031718516202,1488455.8532050238,23987.031718516202,10.141500850609763,7.591500850609766,0.008327835631215178,0.0010969946253179,521,1.4884558532050238,0.023987031718516204,0.146768794395509,0.1960687198086091,2.880344039044881
Road,531,,,,,,434100.9439556377,95758.31745591722,108255.24073292466,168080.72231708863,14686.787708918555,820882.0121704867,14686.787708918555,5.136941391109065,5.136941391109065,0.44284107140648343,0.0862071489024472,531,0.8208820121704867,0.014686787708918556,0.15979976209019164,0.15979976209019164,0.03316491774864659
Road,533,,,,,,153132.13575927573,33779.414380259615,38187.791230100156,353159.9384399803,6788.0053962641905,585047.28520588,6788.0053962641905,10.79339665158864,10.79339665158864,2.712149343247514,0.2512785762254297,533,0.5850472852058799,0.0067880053962641905,0.05420418651247927,0.05420418651247927,0.002502814018396298
Road,538,,,,,,93302.91548527696,20581.688026724998,23267.69779605592,90906.47069609303,3159.805410242876,231218.57741439377,3159.805410242876,3.678315119073749,2.7783151190737487,0.4897389142709022,0.17627191059384736,538,0.23121857741439378,0.003159805410242876,0.06285991545841724,0.08322258905299368,0.006452020287068733
Road,540,,,,,,85819.14775013695,18930.84387048395,21401.410498049787,161881.6150357704,13290.460147315094,301323.47730175615,13290.460147315094,4.947482122120122,4.947482122120122,3.041230438985918,0.6147026636819202,540,0.3013234773017561,0.013290460147315095,0.06090440952874658,0.06090440952874658,0.004370093096841003
Road,546,,,,,,55033.07226065172,12139.744171227761,13724.039463176387,76812.24167891718,1357.8501641860116,159066.94773815907,1357.8501641860116,2.347562398499914,2.347562398499914,0.21689447569985076,0.092391357025673,546,0.15906694773815908,0.0013578501641860116,0.06775834705812396,0.06775834705812396,0.0062604183891943445
Road,550,,,,,,130618.52514374765,28813.137521343226,32573.391236534633,160258.21206707196,9429.682879455177,361692.94884815265,9429.682879455177,5.047867116964183,4.897867116964303,2.1349585252773893,0.435895559085857,550,0.3616929488481527,0.009429682879455177,0.07165262881675794,0.07384703182235983,0.004416799093663894
Road,552,,,,,,134674.3482789588,29707.811455446186,33584.82444345554,78743.67362228024,6504.123250619114,283214.78105075983,6504.123250619114,2.406591492123479,2.406591492123479,0.2826085722980951,0.1174310526830346,552,0.2832147810507598,0.006504123250619114,0.11768294784457271,0.11768294784457271,0.023014600009226095
Road,556,,,,,,75259.9377702692,16601.587978704098,18768.17545390554,111713.48264365197,7950.28752099509,230293.4713675259,7950.28752099509,3.414226242165402,3.414226242165402,1.7726254144624993,0.5191880352188519,556,0.2302934713675259,0.00795028752099509,0.06745114559879518,0.06745114559879518,0.004485035279382926
Road,557,,,,,,-1451731.7696344098,-320237.4783863608,-362030.01718758827,308094.3952732182,-74985.58647856305,-1900890.4564137037,-74985.58647856305,11.916087875098356,9.416087875098356,1.509231381053352,0.1602822107304927,557,-1.9008904564137037,-0.07498558647856306,-0.1595230310768427,-0.20187688152749403,-0.04968461921738446
Road,558,,,,,,663945.2724320426,146459.67270091973,165573.36790302684,401147.0001397535,17935.535430073618,1395060.8486058165,17935.535430073618,16.484993891801686,12.259993891801757,1.340712181303794,0.10935667612365832,558,1.3950608486058165,0.017935535430073618,0.08462610649189309,0.11378968545316258,0.013377618015398322
Road,564,,,,,,589365.3330823974,130008.08555851488,146974.76911958848,47443.99999999764,15520.936785178556,929313.124545677,15520.936785178556,6.021748316131054,1.4499999999999278,0.08055617890778616,0.05555598545364839,564,0.9293131245456769,0.015520936785178555,0.15432613184052107,0.6409056031349816,0.1926722070934571
Road,565,,,,,,239408.49983778124,52811.11559032682,59703.22143804402,304100.66437897633,4488.183977652452,660511.6852227809,4488.183977652452,10.244030084932037,9.294030084932038,1.470451277195369,0.15821460268127824,565,0.6605116852227809,0.004488183977652452,0.0644777182170061,0.07106838251940206,0.0030522493653872603
Road,569,,,,,,73397.21821636669,16190.690714237036,18303.65411034853,166503.6276544041,8640.973298092771,283036.1639934491,8640.973298092771,5.088741676479343,5.088741676479343,2.6142801057729788,0.5137380264076745,569,0.2830361639934491,0.00864097329809277,0.055620069162022834,0.055620069162022834,0.0033052974235665716
Road,57,,,,,,17490.877890066375,3858.3123600643994,4361.840772253256,75704.86714302222,1539.783603562007,102955.68176896825,1539.783603562007,2.313718433466449,2.313718433466449,0.605639007232369,0.2617600302924462,57,0.10295568176896824,0.001539783603562007,0.04449793037898671,0.04449793037898671,0.0025424115441283483
Road,594,,,,,,308444.39554128435,68039.74226962109,76919.25750674133,190271.16751977103,2847.264859241498,646521.8276966594,2847.264859241498,8.815133481656293,5.815133481655593,0.7396712985817718,0.12719764746847811,594,0.6465218276966593,0.0028472648592414982,0.07334226180942448,0.11117918956394993,0.003849365068917472
Road,602,,,,,,236728.363033209,52219.90427293391,59034.85418610412,290832.0367707149,4544.728985447927,643359.8872484099,4544.728985447927,9.938509681256564,8.888509681256565,1.4287744471805484,0.1607439827841379,602,0.6433598872484099,0.004544728985447927,0.06473404040263182,0.07238107515426122,0.0031808582484213676
Road,612,,,,,,893730.8842669986,197148.07564330669,222876.85243241704,328961.1451596951,29507.609061742063,1672224.5665641592,29507.609061742063,13.103824729819515,10.053824729819533,0.31272768815614016,0.031105345135826096,612,1.6722245665641593,0.029507609061742063,0.1276134717185882,0.16632720496950376,0.09435560130834775
Road,614,,,,,,95316.66936202154,21025.901949068135,23769.88378237831,59215.66270468576,4280.594999645919,203608.71279779967,4280.594999645919,1.809769642563746,1.809769642563746,0.4038289969169603,0.223138341708998,614,0.20360871279779968,0.004280594999645919,0.11250532001927308,0.11250532001927308,0.01060001889989624
Road,62,,,,,,13624.959303434216,3005.529466057874,3397.7655886422253,77630.4358431866,-1607.034114819298,96051.65608650162,-1607.034114819298,2.372568332615727,2.372568332615727,0.0,0.0,62,0.09605165608650162,-0.0016070341148192982,0.04048425276780369,0.04048425276780369,-inf
Road,625,,,,,,146258.77056733804,32263.218907283903,36473.72491935156,146795.6663815321,10247.209442677875,372038.59021818347,10247.209442677875,4.486420121684967,4.486420121684967,1.5930891741280837,0.3550913937880981,625,0.3720385902181835,0.010247209442677875,0.08292549073145133,0.08292549073145133,0.006432288668514926
Road,627,,,,,,116917.15898369337,25790.753468503382,29156.571456068534,131854.20215320497,2089.7171478610576,305808.4032093313,2089.7171478610576,4.029773904437804,4.029773904437804,0.4489876005926421,0.1114175661563029,627,0.30580840320933134,0.0020897171478610576,0.07588723597434552,0.07588723597434552,0.004654286989446326
Road,628,,,,,,108931.32808248929,24029.159209761292,27165.080631872996,146975.3025757268,6397.552150076305,313498.4226499267,6397.552150076305,4.491910225419523,4.491910225419523,1.2007250630825668,0.2673083393981733,628,0.31349842264992667,0.0063975521500763055,0.06979178276445795,0.06979178276445795,0.0053280741335174275
Road,629,,,,,,77854.50796596971,17173.924159772017,19415.20427299683,62203.13152970151,8372.138167843714,185018.9060962838,8372.138167843714,2.551073702007989,1.901073702007993,1.0001422525128847,0.5260933605343616,629,0.18501890609628383,0.008372138167843714,0.07252589603767724,0.09732337357613183,0.008370947379543749
Road,63,,,,,,623344.1641272088,137503.47513385414,155448.34326356763,267956.05362766323,22024.513901851617,1206276.5500541455,22024.513901851617,10.28936594216572,8.189365942165745,1.0873784766741743,0.1327793243522597,63,1.2062765500541455,0.022024513901851617,0.1172352656941509,0.14729791763770367,0.020254689948632408
Road,648,,,,,,123924.33765392061,27336.466853642953,30904.007909193566,254919.1942736499,3394.9940879343276,440479.0007783413,3394.9940879343276,9.815928920343879,7.7909289203438234,1.4197388390372958,0.1822297255632825,648,0.4404790007783413,0.0033949940879343275,0.04487389877746895,0.05653741746098518,0.0023912807021863425
Road,662,,,,,,822423.7743986398,181418.44188251006,205094.4254364574,283278.6635788017,27232.578023686656,1519447.8833200955,27232.578023686656,9.357660867322789,8.65766086732279,0.6423269452750071,0.0741917424485159,662,1.5194478833200955,0.027232578023686657,0.16237475421085729,0.17550328045939673,0.042396754836475446
Road,669,,,,,,-56223.48704921842,-12402.337742642423,-14020.902764909935,84340.27389074813,-7791.160205319751,-6097.613871342401,-7791.160205319751,2.5776367326023273,2.5776367326023273,0.0,0.0,669,-0.006097613871342401,-0.007791160205319751,-0.0023655830917595514,-0.0023655830917595514,-inf
Road,670,,,,,,159388.2309042206,35159.44626746343,39747.92394898523,126606.2387829471,159.06893787532817,361060.9088414917,159.06893787532817,3.8693838258846904,3.8693838258846904,0.15359031868400036,0.0396937408112734,670,0.36106090884149167,0.00015906893787532818,0.09331224946621552,0.09331224946621552,0.00103567034197383
Road,673,,,,,,-31123.665460268363,-6865.568663312367,-7761.55855868557,42431.39095678082,-3305.2644359635356,-6624.666161449015,-3305.2644359635356,1.2968029021021035,1.2968029021021035,0.12497880852986482,0.0963745595628106,673,-0.006624666161449015,-0.0033052644359635357,-0.005108460314756007,-0.005108460314756007,-0.026446599026215815
Road,678,,,,,,445334.060290367,98236.23033534692,111056.53322014245,148375.27362114587,23988.567306223034,826990.6647732253,23988.567306223034,4.534696626563138,4.534696626563138,1.7150087006202706,0.3781970089408344,678,0.8269906647732254,0.023988567306223035,0.1823695679946741,0.1823695679946741,0.013987431840752204
Road,680,,,,,,235427.05835164787,51932.84950251965,58710.33738066802,314728.1823231217,7984.11728846748,668782.5448464247,7984.11728846748,9.618831978090517,9.618831978090517,2.1860646769090715,0.2272692445286936,680,0.6687825448464247,0.00798411728846748,0.06952845692385076,0.06952845692385076,0.003652278623227384
Road,682,,,,,,664999.7544057807,146692.2808557711,165836.3325464007,408035.72449295816,18077.037469408013,1403641.1297703187,18077.037469408013,16.520529477168655,12.47052947716865,1.3811944212010596,0.11075667827334709,682,1.4036411297703189,0.018077037469408013,0.08496344694703331,0.11255665866795306,0.013087974576156031
Road,689,,,,,,607492.5785654549,134006.77423159307,151495.3059922145,210036.80539184474,20826.97514689193,1123858.439327999,20826.97514689193,6.519217768699412,6.419217768699412,0.8235222935915784,0.1282901317987894,689,1.1238584393279991,0.02082697514689193,0.17239160880987253,0.17507716357716002,0.025290116987678007
Road,694,,,,,,159295.5506810738,35139.001939125636,39724.81153698145,159558.3043991212,8470.07771794541,402187.74627424753,8470.07771794541,5.026476295816663,4.876476295816663,1.5867105641125943,0.32538055510979735,694,0.4021877462742475,0.008470077717945411,0.08001385515514564,0.08247507459828494,0.0053381365886868625
Road,726,,,,,,108313.76455061678,23892.930884166388,27011.073851326655,122745.1394481336,6163.3763049474555,288126.2850391909,6163.3763049474555,3.7513795674857455,3.7513795674857455,0.9417828159559299,0.2510497269107676,726,0.2881262850391909,0.006163376304947455,0.0768054204742335,0.0768054204742335,0.0065443711655446745
Road,73,,,,,,201589.63090343302,44468.652143370724,50272.02618786002,112422.71651744,9252.202278467817,418005.22803057154,9252.202278467817,3.4359020940537897,3.4359020940537897,0.6277880806817677,0.1827141936809622,73,0.41800522803057155,0.009252202278467818,0.12165807307314608,0.12165807307314608,0.014737779456437075
Road,736,,,,,,4040.8243827835554,891.3653596425756,1007.6928475014078,119144.87166882635,196.9835788207551,125281.73783757465,196.9835788207551,3.641346933643837,3.641346933643837,1.389184522353669,0.38150292945680253,736,0.12528173783757465,0.0001969835788207551,0.034405328610698255,0.034405328610698255,0.0001417979941836737
Road,750,,,,,,624819.6471849842,137828.95190835692,155816.296330339,213615.7394900752,27278.689514622867,1159359.3244283781,27278.689514622867,6.778598395173443,6.528598395173447,1.4436510469757826,0.2211272557434479,750,1.1593593244283782,0.027278689514622867,0.17103230739467842,0.17758165754007557,0.018895625484958673
Road,755,,,,,,171626.15999965265,37859.01077115901,42799.79466879147,68081.65582426767,235.6133497792865,320602.2346136501,235.6133497792865,5.580735202453266,2.0807352024531682,0.06275113377466839,0.0301581545314778,755,0.32060223461365006,0.0002356133497792865,0.05744802843767157,0.15408122774856833,0.0037547265779347525
Road,759,,,,,,894250.5073126921,197262.6992792599,223006.4350068969,208610.2780301197,30352.762816176593,1553482.6824451452,30352.762816176593,11.275619744196947,6.37561974419681,0.38561087528925486,0.060482100683662,759,1.5534826824451453,0.030352762816176593,0.13777359628012045,0.2436598706908689,0.07871345120494422
Road,761,,,,,,-2463.3514751751586,-543.3906464608638,-614.3057523094085,103421.2081982946,-4031.14788872155,95769.01243562762,-4031.14788872155,3.2607948715860213,3.1607948715860212,0.15747813775955852,0.0498223213329055,761,0.09576901243562762,-0.00403114788872155,0.02936983656044774,0.030299028037707718,-0.025598142993514473
Road,764,,,,,,313470.6839445739,69148.49111536509,78172.70343600617,276481.6999487126,7434.115018855162,744707.6934635129,7434.115018855162,10.849929705034006,8.449929705034005,1.3366631414034262,0.15818630308925713,764,0.744707693463513,0.007434115018855162,0.0686370984613839,0.08813182114637674,0.005561696727157248
Road,767,,,,,,-1633.1510200091823,-360.2567467429336,-407.2719934983219,95974.7638910909,-3665.1298612529754,89908.95426958748,-3665.1298612529754,2.933214055351189,2.933214055351189,0.0,0.0,767,0.08990895426958749,-0.0036651298612529752,0.030652026266396314,0.030652026266396314,-inf
Road,770,,,,,,10817.245118045012,2386.1758571022174,2697.5833400645365,80725.74746567768,-1995.5703045453197,94631.18147634412,-1995.5703045453197,2.4671683210781694,2.4671683210781694,0.0655133597731168,0.0265540697865669,770,0.09463118147634413,-0.00199557030454532,0.03835619186087379,0.03835619186087379,-0.03046050929850488
Road,775,,,,,,589156.9523123646,129962.11884914381,146922.80353246388,333029.49118593807,17476.511984238743,1216547.8778641492,17476.511984238743,10.178162933555566,10.178162933555566,0.4201568143700615,0.041280220911465305,775,1.2165478778641492,0.017476511984238743,0.11952529015362984,0.11952529015362984,0.04159521251711975
Road,776,,,,,,151100.6754350936,33331.294593074796,37681.18964469519,143032.84832207407,9269.63713472512,374415.6451296628,9269.63713472512,4.371419569745541,4.371419569745541,1.255509650652726,0.28720868144116596,776,0.3744156451296628,0.00926963713472512,0.08565081414764711,0.08565081414764711,0.007383166772080116
Road,780,,,,,,106506.21711454428,23494.204035929568,26560.311222143784,127653.9907319467,5695.840049853873,289910.5631544182,5695.840049853873,3.901405584717198,3.901405584717198,1.2453898910158938,0.31921569392692833,780,0.2899105631544182,0.005695840049853873,0.0743092603060989,0.0743092603060989,0.004573539652877416
Road,789,,,,,,666908.7207343233,147113.37969521503,166312.38681977853,288302.23424448643,24962.606933205778,1293599.328427009,24962.606933205778,8.811192978132228,8.811192978132228,1.6030291640732481,0.18193100163072967,789,1.293599328427009,0.02496260693320578,0.14681318768496915,0.14681318768496915,0.015572147714254029
Road,791,,,,,,237355.23101146295,52358.185066146674,59191.18129121307,203025.3404587798,6875.799508051221,558805.7373356537,6875.799508051221,6.204930943116742,6.204930943116742,0.8609372655761347,0.1387504991544169,791,0.5588057373356538,0.006875799508051221,0.09005833303520461,0.09005833303520461,0.0079864117665414
Road,809,,,,,,248228.41986686928,54756.70155101417,61902.715770614835,205221.85282737575,8551.307363901375,578660.9973797754,8551.307363901375,6.272061516729088,6.272061516729088,1.10125768245368,0.1755814542820351,809,0.5786609973797754,0.008551307363901375,0.0922600959567039,0.0922600959567039,0.007765037647545357
Road,810,,,,,,300154.53828976804,66211.082845107,74851.94918848024,299007.2161581556,6795.582769995698,747020.3692515065,6795.582769995698,9.138362352021872,9.138362352021872,1.700092772496395,0.1860391071186018,810,0.7470203692515065,0.006795582769995698,0.08174554044535425,0.08174554044535425,0.003997183494884899
Road,811,,,,,,16350.001613523855,3606.646487902076,4077.3312873436457,61290.447864858215,865.9816809855668,86190.40893461336,865.9816809855668,1.8731799469699946,1.8731799469699946,0.4122432701987445,0.2200767047851319,811,0.08619040893461336,0.0008659816809855668,0.0460128825711767,0.0460128825711767,0.0021006569265959703
Road,813,,,,,,337592.7667311906,74469.58081429653,84188.22106020097,286301.8261290514,10532.267111640958,793084.6618463804,10532.267111640958,9.000055810790077,8.750055810790077,2.137284073934375,0.24425947904227038,813,0.7930846618463805,0.010532267111640958,0.08811997153346085,0.09063766894702467,0.004927874230706663
Road,822,,,,,,96174.09543330318,21215.041546832195,23983.707011859166,132648.74005991954,3130.660073269731,277152.2441251838,3130.660073269731,4.1540568477971815,4.054056847797052,0.5321892562641027,0.1312732594150205,822,0.2771522441251838,0.003130660073269731,0.06671845241409069,0.06836417310620262,0.0058826066787716555
Road,831,,,,,,115503.6959538222,25478.95769056,28804.0848220348,146671.4894100999,6720.729976422337,323178.95785293926,6720.729976422337,4.482624981971267,4.482624981971267,1.1911892451056576,0.2657347536089944,831,0.32317895785293926,0.006720729976422337,0.07209591682390057,0.07209591682390057,0.005642033794408724
Road,837,,,,,,73525.78251890266,16219.050710839565,18335.715223586078,69788.40244814727,12115.753857590113,189984.7047590657,12115.753857590113,2.1328973853345747,2.1328973853345747,1.7596868653669522,0.8250218118631716,837,0.1899847047590657,0.012115753857590113,0.08907353258781549,0.08907353258781549,0.006885176048105345
Road,858,,,,,,297219.27955813875,65563.59418756716,74119.96013148702,319963.27963242296,7182.746130576639,764048.8596401925,7182.746130576639,10.778828839621493,9.77882883962173,1.7549599978796564,0.1794652536271964,858,0.7640488596401924,0.007182746130576639,0.07088421859262241,0.07813296174531958,0.004092826126666612
Road,863,,,,,,248732.41143489903,54867.87703966142,62028.40019789864,190810.5478708087,10309.148049012736,566748.3845922805,10309.148049012736,5.981618211210534,5.831618211210533,1.6154102821359986,0.2770089233603429,863,0.5667483845922805,0.010309148049012735,0.09474833808852946,0.09718544048421755,0.006381752154865154
Road,866,,,,,,99737.22585391978,22001.032406112856,24872.273477372484,108667.46264971494,3915.012415557909,259193.00680267793,3915.012415557909,3.321132721568305,3.321132721568305,0.6698433421115723,0.2016912295499166,866,0.2591930068026779,0.003915012415557909,0.07804355577824719,0.07804355577824719,0.00584466870002241
Road,873,,,,,,596089.4341254748,131491.3548562533,148651.61223008228,232728.78966043197,22197.78493204077,1131158.975804283,22197.78493204077,8.812738070306365,7.112738070306601,1.143871739095485,0.1608201690809876,873,1.131158975804283,0.02219778493204077,0.12835499782021317,0.15903284566691817,0.019405833865249297
Road,878,,,,,,207337.0419648303,45736.47342003484,51705.30426915861,325618.81283731526,10387.924402190565,640785.5568935296,10387.924402190565,9.951675208964403,9.951675208964403,2.6671739824642087,0.2680125633583415,878,0.6407855568935296,0.010387924402190565,0.06438971765440196,0.06438971765440196,0.003894730703916486
Road,887,,,,,,183312.14345216934,40436.82159790776,45714.0222683114,47399.90989561552,6669.344029540873,323532.2412435449,6669.344029540873,1.448652502922235,1.448652502922235,0.0,0.0,887,0.3235322412435449,0.006669344029540873,0.22333322904624311,0.22333322904624311,inf
Road,895,,,,,,549829.1463296816,121286.79901266047,137115.31252505386,76891.99999999754,14540.499488748756,899663.7573561423,14540.499488748756,5.8138288805744756,2.3499999999999246,0.14355444357087294,0.061086997264203205,895,0.8996637573561422,0.014540499488748755,0.15474548285419173,0.3828356414281579,0.1012890937198339
Road,9,,,,,,-1181075.8870561256,-260533.50334065937,-294534.38481852197,366654.44351282984,-61076.93907238549,-1430566.2707748627,-61076.93907238549,13.755820400758859,11.205820400758862,1.607952340643262,0.1434926032309398,9,-1.4305662707748628,-0.06107693907238549,-0.10399716113594676,-0.12766278769540018,-0.0379842968778239
Road,90,,,,,,62140.99171555154,13707.67996379066,15496.59845530577,63456.12588296596,9845.48597249034,164646.88199010427,9845.48597249034,1.9393681504573947,1.9393681504573947,1.581038468686677,0.8152338009231478,90,0.16464688199010427,0.00984548597249034,0.0848971774396072,0.0848971774396072,0.006227227336643302
Road,935,,,,,,121426.42854279985,26785.453139046713,30281.084241510922,70187.3214933917,11008.535699802222,259688.82311655142,11008.535699802222,2.145089287695345,2.145089287695345,1.3801490954463016,0.6433993696034515,935,0.2596888231165514,0.011008535699802221,0.12106201108092687,0.12106201108092687,0.007976338017482357
Road,938,,,,,,201814.638035426,44518.286461552336,50328.13802447242,202039.58776655464,13653.06128794821,512353.71157595364,13653.06128794821,6.174804027095192,6.174804027095192,2.2781083015023382,0.36893613003845027,938,0.5123537115759537,0.01365306128794821,0.08297489431692617,0.08297489431692617,0.005993157251981594
Road,94,,,,,,-604.0501421205411,-133.24740725369594,-150.63683795329214,38827.61813768075,-290.6124483905378,37649.071301962686,-290.6124483905378,1.186663146017138,1.186663146017138,0.0,0.0,94,0.03764907130196268,-0.0002906124483905378,0.031726839607622695,0.031726839607622695,-inf
Road,940,,,,,,121287.14689230076,26754.72900289824,30246.350457089575,72840.19709160084,2020.9508603548322,253149.3743042443,2020.9508603548322,2.226167392775086,2.226167392775086,0.0,0.0,940,0.2531493743042443,0.002020950860354832,0.11371533655817069,0.11371533655817069,inf
Road,945,,,,,,593656.939296033,130954.77087658022,148045.00144747653,140644.6990965562,21603.118465856238,1034904.5291825022,21603.118465856238,4.2984321239778795,4.2984321239778795,0.4244690512528674,0.0987497392095732,945,1.034904529182502,0.021603118465856237,0.2407632595637627,0.2407632595637627,0.05089444896416415
Road,952,,,,,,655990.9837820826,144705.03634666957,163589.74302349056,352365.91538613295,20630.699036347563,1337282.3775747232,20630.699036347563,14.244129443341436,10.769129443341471,1.481090174876788,0.1375310959599007,952,1.3372823775747231,0.020630699036347563,0.09388305427116499,0.12417738913906005,0.013929401049509921
