ID_edge,length_m,flow,development,scenario,capacity,ffs,length_m_geom,fftt_min,flow_cap,link_tt_min,delay_min,run,case,case_type
61,8361.831024084971,3302.79963770483,261,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.41568780013066,6.275733908004292,2.0948183959618065,2iter_xscen_xdev_test,dev261,development
175,5286.2980122217705,3302.79963770483,261,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.5012725625931045,4.958932885862754,1.7871540785296913,2iter_xscen_xdev_test,dev261,development
176,4439.9389635413945,3302.79963770483,261,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.5012725625931045,4.164986401944291,1.501023023819454,2iter_xscen_xdev_test,dev261,development
32,4235.803391000821,3302.79963770483,261,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3813465653303345,4.364935059014797,1.4097233908746891,2iter_xscen_xdev_test,dev261,development
98,2007.6948653871616,3310.3786289377663,261,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.1551944198813584,2.410589865549259,1.2952038292230579,2iter_xscen_xdev_test,dev261,development
63,5114.75070314698,3302.79963770483,261,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.41568780013066,3.8709885743669643,1.2921226736205877,2iter_xscen_xdev_test,dev261,development
178,6719.55714161299,3291.1911610773845,267,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.2911911610773847,18.68701188189935,13.647344025689605,2iter_xscen_xdev_test,dev267,development
129,3327.5142290398862,3283.8353230637285,267,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.504575203105252,12.629579091914849,10.54988269876492,2iter_xscen_xdev_test,dev267,development
174,6978.5477473254405,3283.8353230637285,267,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.492652419574422,6.519371077309156,2.332242428913892,2iter_xscen_xdev_test,dev267,development
68,8865.80644588534,3283.8353230637285,267,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.406353457414873,6.6804559871495846,2.2103014766191613,2iter_xscen_xdev_test,dev267,development
61,8361.831024084971,3283.8353230637285,267,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4075590754666647,6.2517465360388975,2.070831023996412,2iter_xscen_xdev_test,dev267,development
175,5286.2980122217705,3283.8353230637285,267,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.492652419574422,4.938468520205185,1.7666897128721226,2iter_xscen_xdev_test,dev267,development
176,4439.9389635413945,3283.8353230637285,267,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.492652419574422,4.147798469247888,1.4838350911230513,2iter_xscen_xdev_test,dev267,development
32,4235.803391000821,3283.8353230637285,267,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3734150242842862,4.348792581265692,1.3935809131255845,2iter_xscen_xdev_test,dev267,development
98,2007.6948653871616,3291.178563570152,267,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.1426943773243177,2.3956091734526996,1.2802231371264987,2iter_xscen_xdev_test,dev267,development
63,5114.75070314698,3283.8353230637285,267,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4075590754666647,3.856192720341238,1.2773268195948613,2iter_xscen_xdev_test,dev267,development
178,6719.55714161299,3331.209562084125,27,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.331209562084125,19.020912414474086,13.981244558264343,2iter_xscen_xdev_test,dev27,development
129,3327.5142290398862,3323.495299640349,27,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.558978463155485,12.88594683666133,10.8062504435114,2iter_xscen_xdev_test,dev27,development
174,6978.5477473254405,3323.495299640349,27,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.5106796816547041,6.576045805244539,2.388917156849275,2iter_xscen_xdev_test,dev27,development
68,8865.80644588534,3323.495299640349,27,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.4233384580900852,6.734167485272404,2.2640129747419806,2iter_xscen_xdev_test,dev27,development
61,8361.831024084971,3323.495299640349,27,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4245586367939773,6.30206882819435,2.1211533161518643,2iter_xscen_xdev_test,dev27,development
175,5286.2980122217705,3323.495299640349,27,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.5106796816547041,4.98140001719793,1.8096212098648676,2iter_xscen_xdev_test,dev27,development
176,4439.9389635413945,3323.495299640349,27,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.5106796816547041,4.183856448919212,1.5198930707943745,2iter_xscen_xdev_test,dev27,development
32,4235.803391000821,3323.495299640349,27,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3900022164953363,4.382657336545065,1.4274456684049572,2iter_xscen_xdev_test,dev27,development
98,2007.6948653871616,3331.015781475344,27,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.168630066064677,2.4267890006342197,1.3114029643080187,2iter_xscen_xdev_test,dev27,development
63,5114.75070314698,3323.495299640349,27,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4245586367939773,3.8872324394920548,1.3083665387456782,2iter_xscen_xdev_test,dev27,development
178,6719.55714161299,3294.22638819001,270,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.29422638819001,18.71219540190288,13.672527545693136,2iter_xscen_xdev_test,dev270,development
129,3327.5142290398862,3286.6488520666417,270,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.50843463932324,12.647664722705265,10.567968329555336,2iter_xscen_xdev_test,dev270,development
174,6978.5477473254405,3286.6488520666417,270,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.493931296393928,6.52336923318325,2.336240584787986,2iter_xscen_xdev_test,dev270,development
68,8865.80644588534,3286.6488520666417,270,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.407558394889354,6.684245100031979,2.2140905895015557,2iter_xscen_xdev_test,dev270,development
61,8361.831024084971,3286.6488520666417,270,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4087650458922596,6.255296555162212,2.0743810431197263,2iter_xscen_xdev_test,dev270,development
175,5286.2980122217705,3286.6488520666417,270,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.493931296393928,4.941497150833653,1.7697183435005908,2iter_xscen_xdev_test,dev270,development
176,4439.9389635413945,3286.6488520666417,270,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.493931296393928,4.15034220308628,1.4863788249614434,2iter_xscen_xdev_test,dev270,development
32,4235.803391000821,3286.6488520666417,270,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.374591740722142,4.351181592650085,1.3959699245099775,2iter_xscen_xdev_test,dev270,development
98,2007.6948653871616,3294.2223915618565,270,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.1446760361730837,2.3979782828171397,1.2825922464909387,2iter_xscen_xdev_test,dev270,development
63,5114.75070314698,3286.6488520666417,270,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4087650458922596,3.8583824376980567,1.27951653695168,2iter_xscen_xdev_test,dev270,development
178,6719.55714161299,3290.311018559058,273,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.2903110185590583,18.67971361142088,13.640045755211137,2iter_xscen_xdev_test,dev273,development
129,3327.5142290398862,3282.855416978514,273,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.5032310246618845,12.62328379948453,10.543587406334602,2iter_xscen_xdev_test,dev273,development
174,6978.5477473254405,3282.855416978514,273,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.4922070077175063,6.517979389029046,2.3308507406337817,2iter_xscen_xdev_test,dev273,development
68,8865.80644588534,3282.855416978514,273,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.4059337974212052,6.679137063086466,2.2089825525560425,2iter_xscen_xdev_test,dev273,development
61,8361.831024084971,3282.855416978514,273,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4071390557130363,6.25051083634042,2.069595324297935,2iter_xscen_xdev_test,dev273,development
175,5286.2980122217705,3282.855416978514,273,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.4922070077175063,4.93741430674199,1.765635499408928,2iter_xscen_xdev_test,dev273,development
176,4439.9389635413945,3282.855416978514,273,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.4922070077175063,4.146913039894434,1.482949661769597,2iter_xscen_xdev_test,dev273,development
32,4235.803391000821,3282.855416978514,273,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.373005193215606,4.34796100809811,1.3927493399580029,2iter_xscen_xdev_test,dev273,development
98,2007.6948653871616,3290.1279666821483,273,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.142010394975357,2.3947919684634704,1.2794059321372695,2iter_xscen_xdev_test,dev273,development
63,5114.75070314698,3282.855416978514,273,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4071390557130363,3.8554305179463824,1.2765646172000058,2iter_xscen_xdev_test,dev273,development
178,6719.55714161299,3320.374816042924,277,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.320374816042924,18.93011243206678,13.890444575857039,2iter_xscen_xdev_test,dev277,development
129,3327.5142290398862,3312.7852034380176,277,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.544286973166005,12.816411910621586,10.736715517471657,2iter_xscen_xdev_test,dev277,development
174,6978.5477473254405,3312.7852034380176,277,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.50581145610819,6.560673851884312,2.373545203489048,2iter_xscen_xdev_test,dev277,development
68,8865.80644588534,3312.7852034380176,277,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.4187516931212067,6.719599252232215,2.249444741701792,2iter_xscen_xdev_test,dev277,development
61,8361.831024084971,3312.7852034380176,277,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4199679397505434,6.288419853489517,2.107504341447031,2iter_xscen_xdev_test,dev277,development
175,5286.2980122217705,3312.7852034380176,277,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.50581145610819,4.969755656589624,1.7979768492565613,2iter_xscen_xdev_test,dev277,development
176,4439.9389635413945,3312.7852034380176,277,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.50581145610819,4.174076400527915,1.510113022403078,2iter_xscen_xdev_test,dev277,development
32,4235.803391000821,3312.7852034380176,277,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3855228788950305,4.3734721589946135,1.418260490854506,2iter_xscen_xdev_test,dev277,development
98,2007.6948653871616,3320.355559262584,277,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.1616898172282446,2.418408687761896,1.3030226514356953,2iter_xscen_xdev_test,dev277,development
63,5114.75070314698,3312.7852034380176,277,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4199679397505434,3.8788134998255965,1.29994759907922,2iter_xscen_xdev_test,dev277,development
178,6719.55714161299,3269.848993242304,28,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.269848993242304,18.510589715774838,13.470921859565095,2iter_xscen_xdev_test,dev28,development
129,3327.5142290398862,3262.2960756391453,28,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.475028910341763,12.491635943443928,10.411939550293999,2iter_xscen_xdev_test,dev28,development
174,6978.5477473254405,3262.2960756391453,28,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.482861852563248,6.488876248804616,2.3017476004093522,2iter_xscen_xdev_test,dev28,development
68,8865.80644588534,3262.2960756391453,28,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.3971289403165505,6.651555576267247,2.181401065736824,2iter_xscen_xdev_test,dev28,development
61,8361.831024084971,3262.2960756391453,28,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.3983266505097065,6.224669746698409,2.043754234655924,2iter_xscen_xdev_test,dev28,development
175,5286.2980122217705,3262.2960756391453,28,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.482861852563248,4.915368477453686,1.743589670120624,2iter_xscen_xdev_test,dev28,development
176,4439.9389635413945,3262.2960756391453,28,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.482861852563248,4.128396842696618,1.4644334645717807,2iter_xscen_xdev_test,dev28,development
32,4235.803391000821,3262.2960756391453,28,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3644065561016918,4.330571057454056,1.3753593893139482,2iter_xscen_xdev_test,dev28,development
98,2007.6948653871616,3269.647466737166,28,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.128676736157009,2.378913364882425,1.263527328556224,2iter_xscen_xdev_test,dev28,development
63,5114.75070314698,3262.2960756391453,28,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.3983266505097065,3.8394912566233628,1.2606253558769862,2iter_xscen_xdev_test,dev28,development
178,6719.55714161299,3293.515286739967,284,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.293515286739967,18.706293254540633,13.66662539833089,2iter_xscen_xdev_test,dev284,development
129,3327.5142290398862,3286.149457600361,284,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.507749598903102,12.644453437176375,10.564757044026447,2iter_xscen_xdev_test,dev284,development
174,6978.5477473254405,3286.149457600361,284,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.493704298909255,6.522659320421594,2.33553067202633,2iter_xscen_xdev_test,dev284,development
68,8865.80644588534,3286.149457600361,284,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.4073445214562574,6.683572304954629,2.213417794424206,2iter_xscen_xdev_test,dev284,development
61,8361.831024084971,3286.149457600361,284,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4085509891128851,6.254666213584962,2.073750701542477,2iter_xscen_xdev_test,dev284,development
175,5286.2980122217705,3286.149457600361,284,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.493704298909255,4.940959387024237,1.7691805796911746,2iter_xscen_xdev_test,dev284,development
176,4439.9389635413945,3286.149457600361,284,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.493704298909255,4.14989053757573,1.4859271594508927,2iter_xscen_xdev_test,dev284,development
32,4235.803391000821,3286.149457600361,284,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3743828764535178,4.350757399666387,1.3955457315262794,2iter_xscen_xdev_test,dev284,development
98,2007.6948653871616,3293.5074824036747,284,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.1442106005232255,2.397421649209666,1.2820356128834651,2iter_xscen_xdev_test,dev284,development
63,5114.75070314698,3286.149457600361,284,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4085509891128851,3.8579936313720955,1.279127730625719,2iter_xscen_xdev_test,dev284,development
178,6719.55714161299,3333.5405702625017,285,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.333540570262502,19.040485964164223,14.00081810795448,2iter_xscen_xdev_test,dev285,development
129,3327.5142290398862,3325.94650799788,285,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.562340888885981,12.9018927833945,10.82219639024457,2iter_xscen_xdev_test,dev285,development
174,6978.5477473254405,3325.94650799788,285,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.5117938672717637,6.57957094524867,2.392442296853406,2iter_xscen_xdev_test,dev285,development
68,8865.80644588534,3325.94650799788,285,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.424388226123289,6.737508313850009,2.267353803319586,2iter_xscen_xdev_test,dev285,development
61,8361.831024084971,3325.94650799788,285,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4256093047569138,6.3051988498396065,2.124283337797121,2iter_xscen_xdev_test,dev285,development
175,5286.2980122217705,3325.94650799788,285,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.5117938672717637,4.984070335045047,1.8122915277119844,2iter_xscen_xdev_test,dev285,development
176,4439.9389635413945,3325.94650799788,285,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.5117938672717637,4.186099237393687,1.5221358592688503,2iter_xscen_xdev_test,dev285,development
32,4235.803391000821,3325.94650799788,285,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.391027397740644,4.3847637075487595,1.429552039408652,2iter_xscen_xdev_test,dev285,development
98,2007.6948653871616,3333.5498535782262,285,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.170279852589991,2.428785060662016,1.313399024335815,2iter_xscen_xdev_test,dev285,development
63,5114.75070314698,3325.94650799788,285,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4256093047569138,3.8891630946479174,1.3102971939015409,2iter_xscen_xdev_test,dev285,development
178,6719.55714161299,3332.4920780395605,289,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.3324920780395604,19.031680047455072,13.99201219124533,2iter_xscen_xdev_test,dev289,development
129,3327.5142290398862,3324.898325121348,289,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.560903052292659,12.89507255737899,10.815376164229061,2iter_xscen_xdev_test,dev289,development
174,6978.5477473254405,3324.898325121348,289,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.5113174205097037,6.5780632109029575,2.3909345625076934,2iter_xscen_xdev_test,dev289,development
68,8865.80644588534,3324.898325121348,289,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.423939325533768,6.736079411172757,2.265924900642334,2iter_xscen_xdev_test,dev289,development
61,8361.831024084971,3324.898325121348,289,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4251600193404836,6.303860111198915,2.1229445991564297,2iter_xscen_xdev_test,dev289,development
175,5286.2980122217705,3324.898325121348,289,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.5113174205097037,4.98292821588741,1.811149408554348,2iter_xscen_xdev_test,dev289,development
176,4439.9389635413945,3324.898325121348,289,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.5113174205097037,4.185139976425563,1.521176598300726,2iter_xscen_xdev_test,dev289,development
32,4235.803391000821,3324.898325121348,289,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3905890109248633,4.3838627935699215,1.428651125429814,2iter_xscen_xdev_test,dev289,development
98,2007.6948653871616,3332.4921519695863,289,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.169591244771866,2.427951736467217,1.3125657001410163,2iter_xscen_xdev_test,dev289,development
63,5114.75070314698,3324.898325121348,289,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4251600193404836,3.8883373359305873,1.3094714351842107,2iter_xscen_xdev_test,dev289,development
178,6719.55714161299,3290.919263636428,308,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.290919263636428,18.684757060189852,13.64508920398011,2iter_xscen_xdev_test,dev308,development
129,3327.5142290398862,3283.3145854535537,308,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.503860885395821,12.626233439908882,10.546537046758953,2iter_xscen_xdev_test,dev308,development
174,6978.5477473254405,3283.3145854535537,308,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.4924157206607063,6.518631460406913,2.3315028120116486,2iter_xscen_xdev_test,dev308,development
68,8865.80644588534,3283.3145854535537,308,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.4061304434490594,6.679755041008268,2.2096005304778448,2iter_xscen_xdev_test,dev308,development
61,8361.831024084971,3283.3145854535537,308,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4073358703187113,6.251089819735287,2.0701743076928016,2iter_xscen_xdev_test,dev308,development
175,5286.2980122217705,3283.3145854535537,308,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.4924157206607063,4.937908255304564,1.766129447971502,2iter_xscen_xdev_test,dev308,development
176,4439.9389635413945,3283.3145854535537,308,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.4924157206607063,4.147327905167615,1.4833645270427782,2iter_xscen_xdev_test,dev308,development
32,4235.803391000821,3283.3145854535537,308,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3731972335648488,4.348350639216609,1.3931389710765019,2iter_xscen_xdev_test,dev308,development
98,2007.6948653871616,3290.712263909209,308,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.1423907968158913,2.3952464308584833,1.2798603945322824,2iter_xscen_xdev_test,dev308,development
63,5114.75070314698,3283.3145854535537,308,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4073358703187113,3.8557876455969704,1.2769217448505938,2iter_xscen_xdev_test,dev308,development
178,6719.55714161299,3339.7786716242704,331,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.3397786716242703,19.09293484820531,14.053266991995567,2iter_xscen_xdev_test,dev331,development
129,3327.5142290398862,3332.260761224802,331,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.57100241594623,12.943023303005065,10.863326909855136,2iter_xscen_xdev_test,dev331,development
174,6978.5477473254405,3332.260761224802,331,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.51466398237491,6.588663590702468,2.4015349423072037,2iter_xscen_xdev_test,dev331,development
68,8865.80644588534,3332.260761224802,331,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.4270924030941337,6.746125551673893,2.27597104114347,2iter_xscen_xdev_test,dev331,development
61,8361.831024084971,3332.260761224802,331,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4283157999249045,6.313272338282527,2.1323568262400414,2iter_xscen_xdev_test,dev331,development
175,5286.2980122217705,3332.260761224802,331,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.51466398237491,4.990958076639517,1.8191792693064546,2iter_xscen_xdev_test,dev331,development
176,4439.9389635413945,3332.260761224802,331,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.51466398237491,4.191884221933981,1.5279208438091443,2iter_xscen_xdev_test,dev331,development
32,4235.803391000821,3332.260761224802,331,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3936682397427027,4.390196820760808,1.4349851526207007,2iter_xscen_xdev_test,dev331,development
98,2007.6948653871616,3339.786924614776,331,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.174340445712745,2.4337043969657515,1.3183183606395505,2iter_xscen_xdev_test,dev331,development
63,5114.75070314698,3332.260761224802,331,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4283157999249045,3.8941429714202527,1.3152770706738761,2iter_xscen_xdev_test,dev331,development
178,6719.55714161299,3255.492053152486,334,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.255492053152486,18.392555742518187,13.352887886308444,2iter_xscen_xdev_test,dev334,development
129,3327.5142290398862,3247.994157032951,334,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.455410366300344,12.40054408913801,10.320847695988082,2iter_xscen_xdev_test,dev334,development
174,6978.5477473254405,3247.994157032951,334,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.4763609804695232,6.468738746463895,2.281610098068631,2iter_xscen_xdev_test,dev334,development
68,8865.80644588534,3247.994157032951,334,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.3910039216415209,6.632470960273941,2.1623164497435177,2iter_xscen_xdev_test,dev334,development
61,8361.831024084971,3247.994157032951,334,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.3921963810685603,6.206789373682305,2.0258738616398198,2iter_xscen_xdev_test,dev334,development
175,5286.2980122217705,3247.994157032951,334,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.4763609804695232,4.9001141806502195,1.7283353733171571,2iter_xscen_xdev_test,dev334,development
176,4439.9389635413945,3247.994157032951,334,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.4763609804695232,4.115584824421721,1.4516214462968842,2iter_xscen_xdev_test,dev334,development
32,4235.803391000821,3247.994157032951,334,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3584249924855505,4.318538329401373,1.3633266612612656,2iter_xscen_xdev_test,dev334,development
98,2007.6948653871616,3255.3284643443462,334,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.119354468974184,2.3678706856707907,1.2524846493445898,2iter_xscen_xdev_test,dev334,development
63,5114.75070314698,3247.994157032951,334,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.3921963810685603,3.8284623123332806,1.249596411586904,2iter_xscen_xdev_test,dev334,development
178,6719.55714161299,3336.669434658729,348,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.336669434658729,19.066780661264527,14.027112805054784,2iter_xscen_xdev_test,dev348,development
129,3327.5142290398862,3328.99955924652,348,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.566528887855309,12.921770364095595,10.842073970945666,2iter_xscen_xdev_test,dev348,development
174,6978.5477473254405,3328.99955924652,348,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.5131816178393274,6.583965244068757,2.396836595673493,2iter_xscen_xdev_test,dev348,development
68,8865.80644588534,3328.99955924652,348,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.4256957427179957,6.741672857402743,2.2715183468723197,2iter_xscen_xdev_test,dev348,development
61,8361.831024084971,3328.99955924652,348,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4269179422402574,6.309100609885017,2.1281850978425316,2iter_xscen_xdev_test,dev348,development
175,5286.2980122217705,3328.99955924652,348,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.5131816178393274,4.987399046685178,1.815620239352116,2iter_xscen_xdev_test,dev348,development
176,4439.9389635413945,3328.99955924652,348,scenario_44,2200.0,100.0,4439.9389635413945,2.663963378124837,1.5131816178393274,4.188895007983095,1.5249316298582576,2iter_xscen_xdev_test,dev348,development
32,4235.803391000821,3328.99955924652,348,scenario_44,2391.0,86.0,4235.803391000821,2.9552116681401075,1.3923042907764618,4.387389425564316,1.4321777574242085,2iter_xscen_xdev_test,dev348,development
98,2007.6948653871616,3336.476737177478,348,scenario_44,1536.0,108.0,2007.6948653871616,1.115386036326201,2.172185375766587,2.431092422985602,1.3157063866594012,2iter_xscen_xdev_test,dev348,development
63,5114.75070314698,3328.99955924652,348,scenario_44,2333.0,119.0,5114.7507031469795,2.5788659007463766,1.4269179422402574,3.8915697723014175,1.312703871555041,2iter_xscen_xdev_test,dev348,development
178,6719.55714161299,3373.0977686155597,351,scenario_44,1000.0,80.0,6719.55714161299,5.039667856209742,3.3730977686155597,19.37473667212123,14.335068815911487,2iter_xscen_xdev_test,dev351,development
129,3327.5142290398862,3365.818197093815,351,scenario_44,729.0,96.0,3327.5142290398862,2.079696393149929,4.617034563914698,13.162922641203652,11.083226248053723,2iter_xscen_xdev_test,dev351,development
174,6978.5477473254405,3365.818197093815,351,scenario_44,2200.0,100.0,6978.5477473254405,4.187128648395264,1.5299173623153703,6.637276317619031,2.4501476692237665,2iter_xscen_xdev_test,dev351,development
68,8865.80644588534,3365.818197093815,351,scenario_44,2335.0,119.0,8865.80644588534,4.470154510530423,1.4414638959716553,6.792196569315142,2.322042058784719,2iter_xscen_xdev_test,dev351,development
61,8361.831024084971,3365.818197093815,351,scenario_44,2333.0,120.0,8361.831024084971,4.1809155120424855,1.4426996129849186,6.356436265759296,2.1755207537168104,2iter_xscen_xdev_test,dev351,development
175,5286.2980122217705,3365.818197093815,351,scenario_44,2200.0,100.0,5286.2980122217705,3.1717788073330624,1.5299173623153703,5.027782552300114,1.856003744967052,2iter_xscen_xdev_test,dev351,development
