ID_edge,length_m,flow,development,scenario,capacity,ffs,length_m_geom,fftt_min,flow_cap,link_tt_min,delay_min,run,case,case_type
13,6557.238504212162,0.0,0,scenario_44,2333.0,120.0,6557.238504212162,3.2786192521060813,0.0,3.2786192521060813,0.0,2iter_xscen_xdev_test,dev0,development
14,1618.3943928055903,0.0,0,scenario_44,2333.0,119.0,1618.3943928055905,0.815997172843155,0.0,0.815997172843155,0.0,2iter_xscen_xdev_test,dev0,development
15,2454.397749167046,0.0,0,scenario_44,2347.0,110.0,2454.397749167046,1.3387624086365708,0.0,1.3387624086365708,0.0,2iter_xscen_xdev_test,dev0,development
16,2707.6929544388604,0.0,0,scenario_44,3174.0,98.0,2707.6929544388604,1.6577711965952207,0.0,1.6577711965952207,0.0,2iter_xscen_xdev_test,dev0,development
17,3366.6204522024627,0.0,0,scenario_44,3383.0,96.0,3366.6204522024627,2.1041377826265393,0.0,2.1041377826265393,0.0,2iter_xscen_xdev_test,dev0,development
18,1792.8277013627728,0.0,0,scenario_44,3383.0,100.0,1792.8277013627728,1.0756966208176637,0.0,1.0756966208176637,0.0,2iter_xscen_xdev_test,dev0,development
19,5241.531215082299,0.0,0,scenario_44,2340.0,114.0,5241.531215082299,2.7587006395169995,0.0,2.7587006395169995,0.0,2iter_xscen_xdev_test,dev0,development
20,4259.587149128142,0.0,0,scenario_44,2333.0,119.0,4259.587149128142,2.147690999560408,0.0,2.147690999560408,0.0,2iter_xscen_xdev_test,dev0,development
21,4431.25231599406,0.0,0,scenario_44,2239.0,117.0,4431.25231599406,2.272437085125159,0.0,2.272437085125159,0.0,2iter_xscen_xdev_test,dev0,development
22,312.37327151232336,0.0,0,scenario_44,2744.0,80.0,312.37327151232336,0.2342799536342425,0.0,0.2342799536342425,0.0,2iter_xscen_xdev_test,dev0,development
23,10429.862112566574,0.0,0,scenario_44,2465.0,100.0,10429.862112566574,6.257917267539945,0.0,6.257917267539945,0.0,2iter_xscen_xdev_test,dev0,development
24,908.422568222344,0.0,0,scenario_44,729.0,92.0,908.4225682223441,0.5924495010145723,0.0,0.5924495010145723,0.0,2iter_xscen_xdev_test,dev0,development
26,3097.519920748141,0.0,0,scenario_44,3184.0,98.0,3097.519920748141,1.8964407678049842,0.0,1.8964407678049842,0.0,2iter_xscen_xdev_test,dev0,development
27,1950.2102913634324,0.0,0,scenario_44,3383.0,100.0,1950.2102913634324,1.1701261748180594,0.0,1.1701261748180594,0.0,2iter_xscen_xdev_test,dev0,development
28,3094.2230215374693,0.0,0,scenario_44,3235.0,100.0,3094.2230215374693,1.8565338129224818,0.0,1.8565338129224818,0.0,2iter_xscen_xdev_test,dev0,development
