development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
670,scenario_29,flow_capacity_ratio,1.708692873711272,126,1897.1851262924465,3094.442794291114,1811.0,1.708692873711272,1.073878373373083,2.0450337626471047,0.9711553892740217
670,scenario_29,flow_capacity_ratio,1.5988381877161482,128,1875.2605068342427,3092.1530550430307,1934.0,1.5988381877161482,0.9783967861743875,1.7327693007800704,0.7543725146056829
670,scenario_29,flow_capacity_ratio,1.4622655519691128,124,1877.417300305622,1065.9915873854832,729.0,1.4622655519691128,1.425886557194143,2.3132223107050915,0.8873357535109485
670,scenario_29,flow_capacity_ratio,1.4295093350848656,92,2550.193392452562,3096.317219793819,2166.0,1.4295093350848656,1.577439211826327,2.5071362144485168,0.9296970026221898
670,scenario_29,flow_capacity_ratio,1.4051171586174762,174,6978.5477473254405,3091.257748958448,2200.0,1.4051171586174762,4.187128648395264,6.555045251362472,2.367916602967208
670,scenario_29,flow_capacity_ratio,1.4051171586174762,175,5286.2980122217705,3091.257748958448,2200.0,1.4051171586174762,3.1717788073330624,4.965491952904055,1.793713145570993
670,scenario_29,flow_capacity_ratio,1.4051171586174762,176,4439.9389635413945,3091.257748958448,2200.0,1.4051171586174762,2.663963378124837,4.170495334141044,1.5065319560162065
670,scenario_29,delay_min,19.037680046067,178,6719.55714161299,3100.0120006329244,1000.0,3.1000120006329244,5.039667856209742,24.077347902276742,19.037680046067
670,scenario_29,delay_min,16.661665165593718,129,3327.5142290398862,3091.257748958448,729.0,4.240408434785251,2.079696393149929,18.741361558743645,16.661665165593718
670,scenario_29,delay_min,2.367916602967208,174,6978.5477473254405,3091.257748958448,2200.0,1.4051171586174762,4.187128648395264,6.555045251362472,2.367916602967208
670,scenario_29,delay_min,2.191283370569426,68,8865.80644588534,3091.257748958448,2335.0,1.3238791216096135,4.470154510530423,6.661437881099849,2.191283370569426
670,scenario_29,delay_min,2.0537167738934334,61,8361.831024084971,3091.257748958448,2333.0,1.3250140372732309,4.1809155120424855,6.234632285935919,2.0537167738934334
