mode,development,scenario,score_id,row_count
Rail,100000,scenario_1,rail_accident_cost,1
Rail,100000,scenario_1,rail_airpollution_cost,1
Rail,100000,scenario_1,rail_co2_cost,1
Rail,100000,scenario_1,rail_construction_cost,1
Rail,100000,scenario_1,rail_land_consumption_cost,1
Rail,100000,scenario_1,rail_maint_cost,1
Rail,100000,scenario_1,rail_noise_cost,1
Rail,100000,scenario_1,rail_operation_cost,1
Rail,100000,scenario_1,rail_tts_cost,1
Rail,100000,scenario_10,rail_accident_cost,1
Rail,100000,scenario_10,rail_airpollution_cost,1
Rail,100000,scenario_10,rail_co2_cost,1
Rail,100000,scenario_10,rail_construction_cost,1
Rail,100000,scenario_10,rail_land_consumption_cost,1
Rail,100000,scenario_10,rail_maint_cost,1
Rail,100000,scenario_10,rail_noise_cost,1
Rail,100000,scenario_10,rail_operation_cost,1
Rail,100000,scenario_10,rail_tts_cost,1
Rail,100000,scenario_100,rail_accident_cost,1
Rail,100000,scenario_100,rail_airpollution_cost,1
Rail,100000,scenario_100,rail_co2_cost,1
Rail,100000,scenario_100,rail_construction_cost,1
Rail,100000,scenario_100,rail_land_consumption_cost,1
Rail,100000,scenario_100,rail_maint_cost,1
Rail,100000,scenario_100,rail_noise_cost,1
Rail,100000,scenario_100,rail_operation_cost,1
Rail,100000,scenario_100,rail_tts_cost,1
Rail,100000,scenario_11,rail_accident_cost,1
Rail,100000,scenario_11,rail_airpollution_cost,1
Rail,100000,scenario_11,rail_co2_cost,1
Rail,100000,scenario_11,rail_construction_cost,1
Rail,100000,scenario_11,rail_land_consumption_cost,1
Rail,100000,scenario_11,rail_maint_cost,1
Rail,100000,scenario_11,rail_noise_cost,1
Rail,100000,scenario_11,rail_operation_cost,1
Rail,100000,scenario_11,rail_tts_cost,1
Rail,100000,scenario_12,rail_accident_cost,1
Rail,100000,scenario_12,rail_airpollution_cost,1
Rail,100000,scenario_12,rail_co2_cost,1
Rail,100000,scenario_12,rail_construction_cost,1
Rail,100000,scenario_12,rail_land_consumption_cost,1
Rail,100000,scenario_12,rail_maint_cost,1
Rail,100000,scenario_12,rail_noise_cost,1
Rail,100000,scenario_12,rail_operation_cost,1
Rail,100000,scenario_12,rail_tts_cost,1
Rail,100000,scenario_13,rail_accident_cost,1
Rail,100000,scenario_13,rail_airpollution_cost,1
Rail,100000,scenario_13,rail_co2_cost,1
Rail,100000,scenario_13,rail_construction_cost,1
Rail,100000,scenario_13,rail_land_consumption_cost,1
Rail,100000,scenario_13,rail_maint_cost,1
Rail,100000,scenario_13,rail_noise_cost,1
Rail,100000,scenario_13,rail_operation_cost,1
Rail,100000,scenario_13,rail_tts_cost,1
Rail,100000,scenario_14,rail_accident_cost,1
Rail,100000,scenario_14,rail_airpollution_cost,1
Rail,100000,scenario_14,rail_co2_cost,1
Rail,100000,scenario_14,rail_construction_cost,1
Rail,100000,scenario_14,rail_land_consumption_cost,1
Rail,100000,scenario_14,rail_maint_cost,1
Rail,100000,scenario_14,rail_noise_cost,1
Rail,100000,scenario_14,rail_operation_cost,1
Rail,100000,scenario_14,rail_tts_cost,1
Rail,100000,scenario_15,rail_accident_cost,1
Rail,100000,scenario_15,rail_airpollution_cost,1
Rail,100000,scenario_15,rail_co2_cost,1
Rail,100000,scenario_15,rail_construction_cost,1
Rail,100000,scenario_15,rail_land_consumption_cost,1
Rail,100000,scenario_15,rail_maint_cost,1
Rail,100000,scenario_15,rail_noise_cost,1
Rail,100000,scenario_15,rail_operation_cost,1
Rail,100000,scenario_15,rail_tts_cost,1
Rail,100000,scenario_16,rail_accident_cost,1
Rail,100000,scenario_16,rail_airpollution_cost,1
Rail,100000,scenario_16,rail_co2_cost,1
Rail,100000,scenario_16,rail_construction_cost,1
Rail,100000,scenario_16,rail_land_consumption_cost,1
Rail,100000,scenario_16,rail_maint_cost,1
Rail,100000,scenario_16,rail_noise_cost,1
Rail,100000,scenario_16,rail_operation_cost,1
Rail,100000,scenario_16,rail_tts_cost,1
Rail,100000,scenario_17,rail_accident_cost,1
Rail,100000,scenario_17,rail_airpollution_cost,1
Rail,100000,scenario_17,rail_co2_cost,1
Rail,100000,scenario_17,rail_construction_cost,1
Rail,100000,scenario_17,rail_land_consumption_cost,1
Rail,100000,scenario_17,rail_maint_cost,1
Rail,100000,scenario_17,rail_noise_cost,1
Rail,100000,scenario_17,rail_operation_cost,1
Rail,100000,scenario_17,rail_tts_cost,1
Rail,100000,scenario_18,rail_accident_cost,1
Rail,100000,scenario_18,rail_airpollution_cost,1
Rail,100000,scenario_18,rail_co2_cost,1
Rail,100000,scenario_18,rail_construction_cost,1
Rail,100000,scenario_18,rail_land_consumption_cost,1
Rail,100000,scenario_18,rail_maint_cost,1
Rail,100000,scenario_18,rail_noise_cost,1
Rail,100000,scenario_18,rail_operation_cost,1
Rail,100000,scenario_18,rail_tts_cost,1
Rail,100000,scenario_19,rail_accident_cost,1
Rail,100000,scenario_19,rail_airpollution_cost,1
Rail,100000,scenario_19,rail_co2_cost,1
Rail,100000,scenario_19,rail_construction_cost,1
Rail,100000,scenario_19,rail_land_consumption_cost,1
Rail,100000,scenario_19,rail_maint_cost,1
Rail,100000,scenario_19,rail_noise_cost,1
Rail,100000,scenario_19,rail_operation_cost,1
Rail,100000,scenario_19,rail_tts_cost,1
Rail,100000,scenario_2,rail_accident_cost,1
Rail,100000,scenario_2,rail_airpollution_cost,1
Rail,100000,scenario_2,rail_co2_cost,1
Rail,100000,scenario_2,rail_construction_cost,1
Rail,100000,scenario_2,rail_land_consumption_cost,1
Rail,100000,scenario_2,rail_maint_cost,1
Rail,100000,scenario_2,rail_noise_cost,1
Rail,100000,scenario_2,rail_operation_cost,1
Rail,100000,scenario_2,rail_tts_cost,1
Rail,100000,scenario_20,rail_accident_cost,1
Rail,100000,scenario_20,rail_airpollution_cost,1
Rail,100000,scenario_20,rail_co2_cost,1
Rail,100000,scenario_20,rail_construction_cost,1
Rail,100000,scenario_20,rail_land_consumption_cost,1
Rail,100000,scenario_20,rail_maint_cost,1
Rail,100000,scenario_20,rail_noise_cost,1
Rail,100000,scenario_20,rail_operation_cost,1
Rail,100000,scenario_20,rail_tts_cost,1
Rail,100000,scenario_21,rail_accident_cost,1
Rail,100000,scenario_21,rail_airpollution_cost,1
Rail,100000,scenario_21,rail_co2_cost,1
Rail,100000,scenario_21,rail_construction_cost,1
Rail,100000,scenario_21,rail_land_consumption_cost,1
Rail,100000,scenario_21,rail_maint_cost,1
Rail,100000,scenario_21,rail_noise_cost,1
Rail,100000,scenario_21,rail_operation_cost,1
Rail,100000,scenario_21,rail_tts_cost,1
Rail,100000,scenario_22,rail_accident_cost,1
Rail,100000,scenario_22,rail_airpollution_cost,1
Rail,100000,scenario_22,rail_co2_cost,1
Rail,100000,scenario_22,rail_construction_cost,1
Rail,100000,scenario_22,rail_land_consumption_cost,1
Rail,100000,scenario_22,rail_maint_cost,1
Rail,100000,scenario_22,rail_noise_cost,1
Rail,100000,scenario_22,rail_operation_cost,1
Rail,100000,scenario_22,rail_tts_cost,1
Rail,100000,scenario_23,rail_accident_cost,1
Rail,100000,scenario_23,rail_airpollution_cost,1
Rail,100000,scenario_23,rail_co2_cost,1
Rail,100000,scenario_23,rail_construction_cost,1
Rail,100000,scenario_23,rail_land_consumption_cost,1
Rail,100000,scenario_23,rail_maint_cost,1
Rail,100000,scenario_23,rail_noise_cost,1
Rail,100000,scenario_23,rail_operation_cost,1
Rail,100000,scenario_23,rail_tts_cost,1
Rail,100000,scenario_24,rail_accident_cost,1
Rail,100000,scenario_24,rail_airpollution_cost,1
Rail,100000,scenario_24,rail_co2_cost,1
Rail,100000,scenario_24,rail_construction_cost,1
Rail,100000,scenario_24,rail_land_consumption_cost,1
Rail,100000,scenario_24,rail_maint_cost,1
Rail,100000,scenario_24,rail_noise_cost,1
Rail,100000,scenario_24,rail_operation_cost,1
Rail,100000,scenario_24,rail_tts_cost,1
Rail,100000,scenario_25,rail_accident_cost,1
Rail,100000,scenario_25,rail_airpollution_cost,1
Rail,100000,scenario_25,rail_co2_cost,1
Rail,100000,scenario_25,rail_construction_cost,1
Rail,100000,scenario_25,rail_land_consumption_cost,1
Rail,100000,scenario_25,rail_maint_cost,1
Rail,100000,scenario_25,rail_noise_cost,1
Rail,100000,scenario_25,rail_operation_cost,1
Rail,100000,scenario_25,rail_tts_cost,1
Rail,100000,scenario_26,rail_accident_cost,1
Rail,100000,scenario_26,rail_airpollution_cost,1
Rail,100000,scenario_26,rail_co2_cost,1
Rail,100000,scenario_26,rail_construction_cost,1
Rail,100000,scenario_26,rail_land_consumption_cost,1
Rail,100000,scenario_26,rail_maint_cost,1
Rail,100000,scenario_26,rail_noise_cost,1
Rail,100000,scenario_26,rail_operation_cost,1
Rail,100000,scenario_26,rail_tts_cost,1
Rail,100000,scenario_27,rail_accident_cost,1
Rail,100000,scenario_27,rail_airpollution_cost,1
Rail,100000,scenario_27,rail_co2_cost,1
Rail,100000,scenario_27,rail_construction_cost,1
Rail,100000,scenario_27,rail_land_consumption_cost,1
Rail,100000,scenario_27,rail_maint_cost,1
Rail,100000,scenario_27,rail_noise_cost,1
Rail,100000,scenario_27,rail_operation_cost,1
Rail,100000,scenario_27,rail_tts_cost,1
Rail,100000,scenario_28,rail_accident_cost,1
Rail,100000,scenario_28,rail_airpollution_cost,1
Rail,100000,scenario_28,rail_co2_cost,1
Rail,100000,scenario_28,rail_construction_cost,1
Rail,100000,scenario_28,rail_land_consumption_cost,1
Rail,100000,scenario_28,rail_maint_cost,1
Rail,100000,scenario_28,rail_noise_cost,1
Rail,100000,scenario_28,rail_operation_cost,1
Rail,100000,scenario_28,rail_tts_cost,1
Rail,100000,scenario_29,rail_accident_cost,1
Rail,100000,scenario_29,rail_airpollution_cost,1
Rail,100000,scenario_29,rail_co2_cost,1
Rail,100000,scenario_29,rail_construction_cost,1
Rail,100000,scenario_29,rail_land_consumption_cost,1
Rail,100000,scenario_29,rail_maint_cost,1
Rail,100000,scenario_29,rail_noise_cost,1
Rail,100000,scenario_29,rail_operation_cost,1
Rail,100000,scenario_29,rail_tts_cost,1
Rail,100000,scenario_3,rail_accident_cost,1
Rail,100000,scenario_3,rail_airpollution_cost,1
Rail,100000,scenario_3,rail_co2_cost,1
Rail,100000,scenario_3,rail_construction_cost,1
Rail,100000,scenario_3,rail_land_consumption_cost,1
Rail,100000,scenario_3,rail_maint_cost,1
Rail,100000,scenario_3,rail_noise_cost,1
Rail,100000,scenario_3,rail_operation_cost,1
Rail,100000,scenario_3,rail_tts_cost,1
Rail,100000,scenario_30,rail_accident_cost,1
Rail,100000,scenario_30,rail_airpollution_cost,1
Rail,100000,scenario_30,rail_co2_cost,1
Rail,100000,scenario_30,rail_construction_cost,1
Rail,100000,scenario_30,rail_land_consumption_cost,1
Rail,100000,scenario_30,rail_maint_cost,1
Rail,100000,scenario_30,rail_noise_cost,1
Rail,100000,scenario_30,rail_operation_cost,1
Rail,100000,scenario_30,rail_tts_cost,1
Rail,100000,scenario_31,rail_accident_cost,1
Rail,100000,scenario_31,rail_airpollution_cost,1
Rail,100000,scenario_31,rail_co2_cost,1
Rail,100000,scenario_31,rail_construction_cost,1
Rail,100000,scenario_31,rail_land_consumption_cost,1
Rail,100000,scenario_31,rail_maint_cost,1
Rail,100000,scenario_31,rail_noise_cost,1
Rail,100000,scenario_31,rail_operation_cost,1
Rail,100000,scenario_31,rail_tts_cost,1
Rail,100000,scenario_32,rail_accident_cost,1
Rail,100000,scenario_32,rail_airpollution_cost,1
Rail,100000,scenario_32,rail_co2_cost,1
Rail,100000,scenario_32,rail_construction_cost,1
Rail,100000,scenario_32,rail_land_consumption_cost,1
Rail,100000,scenario_32,rail_maint_cost,1
Rail,100000,scenario_32,rail_noise_cost,1
Rail,100000,scenario_32,rail_operation_cost,1
Rail,100000,scenario_32,rail_tts_cost,1
Rail,100000,scenario_33,rail_accident_cost,1
Rail,100000,scenario_33,rail_airpollution_cost,1
Rail,100000,scenario_33,rail_co2_cost,1
Rail,100000,scenario_33,rail_construction_cost,1
Rail,100000,scenario_33,rail_land_consumption_cost,1
Rail,100000,scenario_33,rail_maint_cost,1
Rail,100000,scenario_33,rail_noise_cost,1
Rail,100000,scenario_33,rail_operation_cost,1
Rail,100000,scenario_33,rail_tts_cost,1
Rail,100000,scenario_34,rail_accident_cost,1
Rail,100000,scenario_34,rail_airpollution_cost,1
Rail,100000,scenario_34,rail_co2_cost,1
Rail,100000,scenario_34,rail_construction_cost,1
Rail,100000,scenario_34,rail_land_consumption_cost,1
Rail,100000,scenario_34,rail_maint_cost,1
Rail,100000,scenario_34,rail_noise_cost,1
Rail,100000,scenario_34,rail_operation_cost,1
Rail,100000,scenario_34,rail_tts_cost,1
Rail,100000,scenario_35,rail_accident_cost,1
Rail,100000,scenario_35,rail_airpollution_cost,1
Rail,100000,scenario_35,rail_co2_cost,1
Rail,100000,scenario_35,rail_construction_cost,1
Rail,100000,scenario_35,rail_land_consumption_cost,1
Rail,100000,scenario_35,rail_maint_cost,1
Rail,100000,scenario_35,rail_noise_cost,1
Rail,100000,scenario_35,rail_operation_cost,1
Rail,100000,scenario_35,rail_tts_cost,1
Rail,100000,scenario_36,rail_accident_cost,1
Rail,100000,scenario_36,rail_airpollution_cost,1
Rail,100000,scenario_36,rail_co2_cost,1
Rail,100000,scenario_36,rail_construction_cost,1
Rail,100000,scenario_36,rail_land_consumption_cost,1
Rail,100000,scenario_36,rail_maint_cost,1
Rail,100000,scenario_36,rail_noise_cost,1
Rail,100000,scenario_36,rail_operation_cost,1
Rail,100000,scenario_36,rail_tts_cost,1
Rail,100000,scenario_37,rail_accident_cost,1
Rail,100000,scenario_37,rail_airpollution_cost,1
Rail,100000,scenario_37,rail_co2_cost,1
Rail,100000,scenario_37,rail_construction_cost,1
Rail,100000,scenario_37,rail_land_consumption_cost,1
Rail,100000,scenario_37,rail_maint_cost,1
Rail,100000,scenario_37,rail_noise_cost,1
Rail,100000,scenario_37,rail_operation_cost,1
Rail,100000,scenario_37,rail_tts_cost,1
Rail,100000,scenario_38,rail_accident_cost,1
Rail,100000,scenario_38,rail_airpollution_cost,1
Rail,100000,scenario_38,rail_co2_cost,1
Rail,100000,scenario_38,rail_construction_cost,1
Rail,100000,scenario_38,rail_land_consumption_cost,1
Rail,100000,scenario_38,rail_maint_cost,1
Rail,100000,scenario_38,rail_noise_cost,1
Rail,100000,scenario_38,rail_operation_cost,1
Rail,100000,scenario_38,rail_tts_cost,1
Rail,100000,scenario_39,rail_accident_cost,1
Rail,100000,scenario_39,rail_airpollution_cost,1
Rail,100000,scenario_39,rail_co2_cost,1
Rail,100000,scenario_39,rail_construction_cost,1
Rail,100000,scenario_39,rail_land_consumption_cost,1
Rail,100000,scenario_39,rail_maint_cost,1
Rail,100000,scenario_39,rail_noise_cost,1
Rail,100000,scenario_39,rail_operation_cost,1
Rail,100000,scenario_39,rail_tts_cost,1
Rail,100000,scenario_4,rail_accident_cost,1
Rail,100000,scenario_4,rail_airpollution_cost,1
Rail,100000,scenario_4,rail_co2_cost,1
Rail,100000,scenario_4,rail_construction_cost,1
Rail,100000,scenario_4,rail_land_consumption_cost,1
Rail,100000,scenario_4,rail_maint_cost,1
Rail,100000,scenario_4,rail_noise_cost,1
Rail,100000,scenario_4,rail_operation_cost,1
Rail,100000,scenario_4,rail_tts_cost,1
Rail,100000,scenario_40,rail_accident_cost,1
Rail,100000,scenario_40,rail_airpollution_cost,1
Rail,100000,scenario_40,rail_co2_cost,1
Rail,100000,scenario_40,rail_construction_cost,1
Rail,100000,scenario_40,rail_land_consumption_cost,1
Rail,100000,scenario_40,rail_maint_cost,1
Rail,100000,scenario_40,rail_noise_cost,1
Rail,100000,scenario_40,rail_operation_cost,1
Rail,100000,scenario_40,rail_tts_cost,1
Rail,100000,scenario_41,rail_accident_cost,1
Rail,100000,scenario_41,rail_airpollution_cost,1
Rail,100000,scenario_41,rail_co2_cost,1
Rail,100000,scenario_41,rail_construction_cost,1
Rail,100000,scenario_41,rail_land_consumption_cost,1
Rail,100000,scenario_41,rail_maint_cost,1
Rail,100000,scenario_41,rail_noise_cost,1
Rail,100000,scenario_41,rail_operation_cost,1
Rail,100000,scenario_41,rail_tts_cost,1
Rail,100000,scenario_42,rail_accident_cost,1
Rail,100000,scenario_42,rail_airpollution_cost,1
Rail,100000,scenario_42,rail_co2_cost,1
Rail,100000,scenario_42,rail_construction_cost,1
Rail,100000,scenario_42,rail_land_consumption_cost,1
Rail,100000,scenario_42,rail_maint_cost,1
Rail,100000,scenario_42,rail_noise_cost,1
Rail,100000,scenario_42,rail_operation_cost,1
Rail,100000,scenario_42,rail_tts_cost,1
Rail,100000,scenario_43,rail_accident_cost,1
Rail,100000,scenario_43,rail_airpollution_cost,1
Rail,100000,scenario_43,rail_co2_cost,1
Rail,100000,scenario_43,rail_construction_cost,1
Rail,100000,scenario_43,rail_land_consumption_cost,1
Rail,100000,scenario_43,rail_maint_cost,1
Rail,100000,scenario_43,rail_noise_cost,1
Rail,100000,scenario_43,rail_operation_cost,1
Rail,100000,scenario_43,rail_tts_cost,1
Rail,100000,scenario_44,rail_accident_cost,1
Rail,100000,scenario_44,rail_airpollution_cost,1
Rail,100000,scenario_44,rail_co2_cost,1
Rail,100000,scenario_44,rail_construction_cost,1
Rail,100000,scenario_44,rail_land_consumption_cost,1
Rail,100000,scenario_44,rail_maint_cost,1
Rail,100000,scenario_44,rail_noise_cost,1
Rail,100000,scenario_44,rail_operation_cost,1
Rail,100000,scenario_44,rail_tts_cost,1
Rail,100000,scenario_45,rail_accident_cost,1
Rail,100000,scenario_45,rail_airpollution_cost,1
Rail,100000,scenario_45,rail_co2_cost,1
Rail,100000,scenario_45,rail_construction_cost,1
Rail,100000,scenario_45,rail_land_consumption_cost,1
Rail,100000,scenario_45,rail_maint_cost,1
Rail,100000,scenario_45,rail_noise_cost,1
Rail,100000,scenario_45,rail_operation_cost,1
Rail,100000,scenario_45,rail_tts_cost,1
Rail,100000,scenario_46,rail_accident_cost,1
Rail,100000,scenario_46,rail_airpollution_cost,1
Rail,100000,scenario_46,rail_co2_cost,1
Rail,100000,scenario_46,rail_construction_cost,1
Rail,100000,scenario_46,rail_land_consumption_cost,1
Rail,100000,scenario_46,rail_maint_cost,1
Rail,100000,scenario_46,rail_noise_cost,1
Rail,100000,scenario_46,rail_operation_cost,1
Rail,100000,scenario_46,rail_tts_cost,1
Rail,100000,scenario_47,rail_accident_cost,1
Rail,100000,scenario_47,rail_airpollution_cost,1
Rail,100000,scenario_47,rail_co2_cost,1
Rail,100000,scenario_47,rail_construction_cost,1
Rail,100000,scenario_47,rail_land_consumption_cost,1
Rail,100000,scenario_47,rail_maint_cost,1
Rail,100000,scenario_47,rail_noise_cost,1
Rail,100000,scenario_47,rail_operation_cost,1
Rail,100000,scenario_47,rail_tts_cost,1
Rail,100000,scenario_48,rail_accident_cost,1
Rail,100000,scenario_48,rail_airpollution_cost,1
Rail,100000,scenario_48,rail_co2_cost,1
Rail,100000,scenario_48,rail_construction_cost,1
Rail,100000,scenario_48,rail_land_consumption_cost,1
Rail,100000,scenario_48,rail_maint_cost,1
Rail,100000,scenario_48,rail_noise_cost,1
Rail,100000,scenario_48,rail_operation_cost,1
Rail,100000,scenario_48,rail_tts_cost,1
Rail,100000,scenario_49,rail_accident_cost,1
Rail,100000,scenario_49,rail_airpollution_cost,1
Rail,100000,scenario_49,rail_co2_cost,1
Rail,100000,scenario_49,rail_construction_cost,1
Rail,100000,scenario_49,rail_land_consumption_cost,1
Rail,100000,scenario_49,rail_maint_cost,1
Rail,100000,scenario_49,rail_noise_cost,1
Rail,100000,scenario_49,rail_operation_cost,1
Rail,100000,scenario_49,rail_tts_cost,1
Rail,100000,scenario_5,rail_accident_cost,1
Rail,100000,scenario_5,rail_airpollution_cost,1
Rail,100000,scenario_5,rail_co2_cost,1
Rail,100000,scenario_5,rail_construction_cost,1
Rail,100000,scenario_5,rail_land_consumption_cost,1
Rail,100000,scenario_5,rail_maint_cost,1
Rail,100000,scenario_5,rail_noise_cost,1
Rail,100000,scenario_5,rail_operation_cost,1
Rail,100000,scenario_5,rail_tts_cost,1
Rail,100000,scenario_50,rail_accident_cost,1
Rail,100000,scenario_50,rail_airpollution_cost,1
Rail,100000,scenario_50,rail_co2_cost,1
Rail,100000,scenario_50,rail_construction_cost,1
Rail,100000,scenario_50,rail_land_consumption_cost,1
Rail,100000,scenario_50,rail_maint_cost,1
Rail,100000,scenario_50,rail_noise_cost,1
Rail,100000,scenario_50,rail_operation_cost,1
Rail,100000,scenario_50,rail_tts_cost,1
Rail,100000,scenario_51,rail_accident_cost,1
Rail,100000,scenario_51,rail_airpollution_cost,1
Rail,100000,scenario_51,rail_co2_cost,1
Rail,100000,scenario_51,rail_construction_cost,1
Rail,100000,scenario_51,rail_land_consumption_cost,1
Rail,100000,scenario_51,rail_maint_cost,1
Rail,100000,scenario_51,rail_noise_cost,1
Rail,100000,scenario_51,rail_operation_cost,1
Rail,100000,scenario_51,rail_tts_cost,1
Rail,100000,scenario_52,rail_accident_cost,1
Rail,100000,scenario_52,rail_airpollution_cost,1
Rail,100000,scenario_52,rail_co2_cost,1
Rail,100000,scenario_52,rail_construction_cost,1
Rail,100000,scenario_52,rail_land_consumption_cost,1
Rail,100000,scenario_52,rail_maint_cost,1
Rail,100000,scenario_52,rail_noise_cost,1
Rail,100000,scenario_52,rail_operation_cost,1
Rail,100000,scenario_52,rail_tts_cost,1
Rail,100000,scenario_53,rail_accident_cost,1
Rail,100000,scenario_53,rail_airpollution_cost,1
Rail,100000,scenario_53,rail_co2_cost,1
Rail,100000,scenario_53,rail_construction_cost,1
Rail,100000,scenario_53,rail_land_consumption_cost,1
Rail,100000,scenario_53,rail_maint_cost,1
Rail,100000,scenario_53,rail_noise_cost,1
Rail,100000,scenario_53,rail_operation_cost,1
Rail,100000,scenario_53,rail_tts_cost,1
Rail,100000,scenario_54,rail_accident_cost,1
Rail,100000,scenario_54,rail_airpollution_cost,1
Rail,100000,scenario_54,rail_co2_cost,1
Rail,100000,scenario_54,rail_construction_cost,1
Rail,100000,scenario_54,rail_land_consumption_cost,1
Rail,100000,scenario_54,rail_maint_cost,1
Rail,100000,scenario_54,rail_noise_cost,1
Rail,100000,scenario_54,rail_operation_cost,1
Rail,100000,scenario_54,rail_tts_cost,1
Rail,100000,scenario_55,rail_accident_cost,1
Rail,100000,scenario_55,rail_airpollution_cost,1
Rail,100000,scenario_55,rail_co2_cost,1
Rail,100000,scenario_55,rail_construction_cost,1
Rail,100000,scenario_55,rail_land_consumption_cost,1
Rail,100000,scenario_55,rail_maint_cost,1
Rail,100000,scenario_55,rail_noise_cost,1
Rail,100000,scenario_55,rail_operation_cost,1
Rail,100000,scenario_55,rail_tts_cost,1
Rail,100000,scenario_56,rail_accident_cost,1
Rail,100000,scenario_56,rail_airpollution_cost,1
Rail,100000,scenario_56,rail_co2_cost,1
Rail,100000,scenario_56,rail_construction_cost,1
Rail,100000,scenario_56,rail_land_consumption_cost,1
Rail,100000,scenario_56,rail_maint_cost,1
Rail,100000,scenario_56,rail_noise_cost,1
Rail,100000,scenario_56,rail_operation_cost,1
Rail,100000,scenario_56,rail_tts_cost,1
Rail,100000,scenario_57,rail_accident_cost,1
Rail,100000,scenario_57,rail_airpollution_cost,1
Rail,100000,scenario_57,rail_co2_cost,1
Rail,100000,scenario_57,rail_construction_cost,1
Rail,100000,scenario_57,rail_land_consumption_cost,1
Rail,100000,scenario_57,rail_maint_cost,1
Rail,100000,scenario_57,rail_noise_cost,1
Rail,100000,scenario_57,rail_operation_cost,1
Rail,100000,scenario_57,rail_tts_cost,1
Rail,100000,scenario_58,rail_accident_cost,1
Rail,100000,scenario_58,rail_airpollution_cost,1
Rail,100000,scenario_58,rail_co2_cost,1
Rail,100000,scenario_58,rail_construction_cost,1
Rail,100000,scenario_58,rail_land_consumption_cost,1
Rail,100000,scenario_58,rail_maint_cost,1
Rail,100000,scenario_58,rail_noise_cost,1
Rail,100000,scenario_58,rail_operation_cost,1
Rail,100000,scenario_58,rail_tts_cost,1
Rail,100000,scenario_59,rail_accident_cost,1
Rail,100000,scenario_59,rail_airpollution_cost,1
Rail,100000,scenario_59,rail_co2_cost,1
Rail,100000,scenario_59,rail_construction_cost,1
Rail,100000,scenario_59,rail_land_consumption_cost,1
Rail,100000,scenario_59,rail_maint_cost,1
Rail,100000,scenario_59,rail_noise_cost,1
Rail,100000,scenario_59,rail_operation_cost,1
Rail,100000,scenario_59,rail_tts_cost,1
Rail,100000,scenario_6,rail_accident_cost,1
Rail,100000,scenario_6,rail_airpollution_cost,1
Rail,100000,scenario_6,rail_co2_cost,1
Rail,100000,scenario_6,rail_construction_cost,1
Rail,100000,scenario_6,rail_land_consumption_cost,1
Rail,100000,scenario_6,rail_maint_cost,1
Rail,100000,scenario_6,rail_noise_cost,1
Rail,100000,scenario_6,rail_operation_cost,1
Rail,100000,scenario_6,rail_tts_cost,1
Rail,100000,scenario_60,rail_accident_cost,1
Rail,100000,scenario_60,rail_airpollution_cost,1
Rail,100000,scenario_60,rail_co2_cost,1
Rail,100000,scenario_60,rail_construction_cost,1
Rail,100000,scenario_60,rail_land_consumption_cost,1
Rail,100000,scenario_60,rail_maint_cost,1
Rail,100000,scenario_60,rail_noise_cost,1
Rail,100000,scenario_60,rail_operation_cost,1
Rail,100000,scenario_60,rail_tts_cost,1
Rail,100000,scenario_61,rail_accident_cost,1
Rail,100000,scenario_61,rail_airpollution_cost,1
Rail,100000,scenario_61,rail_co2_cost,1
Rail,100000,scenario_61,rail_construction_cost,1
Rail,100000,scenario_61,rail_land_consumption_cost,1
Rail,100000,scenario_61,rail_maint_cost,1
Rail,100000,scenario_61,rail_noise_cost,1
Rail,100000,scenario_61,rail_operation_cost,1
Rail,100000,scenario_61,rail_tts_cost,1
Rail,100000,scenario_62,rail_accident_cost,1
Rail,100000,scenario_62,rail_airpollution_cost,1
Rail,100000,scenario_62,rail_co2_cost,1
Rail,100000,scenario_62,rail_construction_cost,1
Rail,100000,scenario_62,rail_land_consumption_cost,1
Rail,100000,scenario_62,rail_maint_cost,1
Rail,100000,scenario_62,rail_noise_cost,1
Rail,100000,scenario_62,rail_operation_cost,1
Rail,100000,scenario_62,rail_tts_cost,1
Rail,100000,scenario_63,rail_accident_cost,1
Rail,100000,scenario_63,rail_airpollution_cost,1
Rail,100000,scenario_63,rail_co2_cost,1
Rail,100000,scenario_63,rail_construction_cost,1
Rail,100000,scenario_63,rail_land_consumption_cost,1
Rail,100000,scenario_63,rail_maint_cost,1
Rail,100000,scenario_63,rail_noise_cost,1
Rail,100000,scenario_63,rail_operation_cost,1
Rail,100000,scenario_63,rail_tts_cost,1
Rail,100000,scenario_64,rail_accident_cost,1
Rail,100000,scenario_64,rail_airpollution_cost,1
Rail,100000,scenario_64,rail_co2_cost,1
Rail,100000,scenario_64,rail_construction_cost,1
Rail,100000,scenario_64,rail_land_consumption_cost,1
Rail,100000,scenario_64,rail_maint_cost,1
Rail,100000,scenario_64,rail_noise_cost,1
Rail,100000,scenario_64,rail_operation_cost,1
Rail,100000,scenario_64,rail_tts_cost,1
Rail,100000,scenario_65,rail_accident_cost,1
Rail,100000,scenario_65,rail_airpollution_cost,1
Rail,100000,scenario_65,rail_co2_cost,1
Rail,100000,scenario_65,rail_construction_cost,1
Rail,100000,scenario_65,rail_land_consumption_cost,1
Rail,100000,scenario_65,rail_maint_cost,1
Rail,100000,scenario_65,rail_noise_cost,1
Rail,100000,scenario_65,rail_operation_cost,1
Rail,100000,scenario_65,rail_tts_cost,1
Rail,100000,scenario_66,rail_accident_cost,1
Rail,100000,scenario_66,rail_airpollution_cost,1
