mode,development,scenario,score_id,value_mode,annual_value
Rail,101010,scenario_17,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_17,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_17,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_17,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_17,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_17,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_17,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_17,rail_tts_cost,standalone_annual_proxy,6840736.143195505
Rail,101010,scenario_18,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_18,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_18,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_18,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_18,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_18,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_18,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_18,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_18,rail_tts_cost,standalone_annual_proxy,4226046.258344961
Rail,101010,scenario_19,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_19,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_19,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_19,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_19,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_19,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_19,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_19,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_19,rail_tts_cost,standalone_annual_proxy,6904170.114207819
Rail,101010,scenario_2,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_2,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_2,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_2,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_2,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_2,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_2,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_2,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_2,rail_tts_cost,standalone_annual_proxy,3860402.833113268
Rail,101010,scenario_20,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_20,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_20,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_20,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_20,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_20,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_20,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_20,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_20,rail_tts_cost,standalone_annual_proxy,7678111.044556579
Rail,101010,scenario_21,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_21,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_21,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_21,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_21,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_21,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_21,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_21,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_21,rail_tts_cost,standalone_annual_proxy,8397716.616080705
Rail,101010,scenario_22,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_22,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_22,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_22,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_22,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_22,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_22,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_22,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_22,rail_tts_cost,standalone_annual_proxy,9387799.1944085
Rail,101010,scenario_23,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_23,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_23,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_23,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_23,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_23,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_23,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_23,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_23,rail_tts_cost,standalone_annual_proxy,3843799.4312015832
Rail,101010,scenario_24,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_24,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_24,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_24,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_24,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_24,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_24,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_24,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_24,rail_tts_cost,standalone_annual_proxy,8194805.800413942
Rail,101010,scenario_25,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_25,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_25,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_25,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_25,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_25,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_25,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_25,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_25,rail_tts_cost,standalone_annual_proxy,5569535.326390828
Rail,101010,scenario_26,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_26,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_26,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_26,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_26,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_26,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_26,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_26,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_26,rail_tts_cost,standalone_annual_proxy,3070608.25162946
Rail,101010,scenario_27,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_27,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_27,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_27,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_27,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_27,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_27,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_27,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_27,rail_tts_cost,standalone_annual_proxy,4940371.283968667
Rail,101010,scenario_28,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_28,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_28,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_28,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_28,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_28,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_28,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_28,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_28,rail_tts_cost,standalone_annual_proxy,3934717.2577290856
Rail,101010,scenario_29,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_29,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_29,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_29,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_29,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_29,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_29,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_29,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_29,rail_tts_cost,standalone_annual_proxy,6978233.942970293
Rail,101010,scenario_3,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_3,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_3,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_3,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_3,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_3,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_3,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_3,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_3,rail_tts_cost,standalone_annual_proxy,5691834.844157114
Rail,101010,scenario_30,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_30,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_30,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_30,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_30,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_30,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_30,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_30,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_30,rail_tts_cost,standalone_annual_proxy,7891700.726183121
Rail,101010,scenario_31,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_31,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_31,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_31,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_31,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_31,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_31,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_31,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_31,rail_tts_cost,standalone_annual_proxy,7282317.744963777
Rail,101010,scenario_32,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_32,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_32,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_32,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_32,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_32,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_32,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_32,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_32,rail_tts_cost,standalone_annual_proxy,10452323.19289554
Rail,101010,scenario_33,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_33,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_33,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_33,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_33,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_33,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_33,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_33,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_33,rail_tts_cost,standalone_annual_proxy,6537912.920930939
Rail,101010,scenario_34,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_34,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_34,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_34,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_34,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_34,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_34,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_34,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_34,rail_tts_cost,standalone_annual_proxy,8777917.106194757
Rail,101010,scenario_35,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_35,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_35,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_35,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_35,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_35,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_35,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_35,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_35,rail_tts_cost,standalone_annual_proxy,7642711.158014339
Rail,101010,scenario_36,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_36,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_36,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_36,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_36,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_36,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_36,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_36,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_36,rail_tts_cost,standalone_annual_proxy,8583086.077488625
Rail,101010,scenario_37,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_37,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_37,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_37,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_37,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_37,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_37,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_37,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_37,rail_tts_cost,standalone_annual_proxy,9525316.07359164
Rail,101010,scenario_38,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_38,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_38,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_38,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_38,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_38,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_38,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_38,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_38,rail_tts_cost,standalone_annual_proxy,7243055.411822508
Rail,101010,scenario_39,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_39,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_39,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_39,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_39,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_39,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_39,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_39,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_39,rail_tts_cost,standalone_annual_proxy,7606256.483874148
Rail,101010,scenario_4,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_4,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_4,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_4,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_4,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_4,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_4,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_4,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_4,rail_tts_cost,standalone_annual_proxy,5882176.549540658
Rail,101010,scenario_40,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_40,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_40,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_40,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_40,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_40,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_40,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_40,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_40,rail_tts_cost,standalone_annual_proxy,5880945.876073359
Rail,101010,scenario_41,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_41,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_41,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_41,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_41,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_41,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_41,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_41,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_41,rail_tts_cost,standalone_annual_proxy,7115933.360836357
Rail,101010,scenario_42,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_42,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_42,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_42,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_42,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_42,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_42,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_42,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_42,rail_tts_cost,standalone_annual_proxy,8192243.216678858
Rail,101010,scenario_43,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_43,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_43,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_43,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_43,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_43,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_43,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_43,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_43,rail_tts_cost,standalone_annual_proxy,9259685.25811408
Rail,101010,scenario_44,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_44,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_44,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_44,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_44,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_44,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_44,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_44,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_44,rail_tts_cost,standalone_annual_proxy,7979584.634913234
Rail,101010,scenario_45,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_45,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_45,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_45,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_45,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_45,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_45,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_45,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_45,rail_tts_cost,standalone_annual_proxy,5374574.175539631
Rail,101010,scenario_46,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_46,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_46,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_46,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_46,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_46,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_46,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_46,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_46,rail_tts_cost,standalone_annual_proxy,8675091.607211333
Rail,101010,scenario_47,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_47,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_47,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_47,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_47,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_47,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_47,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_47,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_47,rail_tts_cost,standalone_annual_proxy,5179668.418577174
Rail,101010,scenario_48,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_48,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_48,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_48,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_48,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_48,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_48,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_48,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_48,rail_tts_cost,standalone_annual_proxy,6915144.481620587
Rail,101010,scenario_49,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_49,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_49,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_49,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_49,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_49,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_49,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_49,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_49,rail_tts_cost,standalone_annual_proxy,7893453.468035224
Rail,101010,scenario_5,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_5,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_5,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_5,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_5,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_5,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_5,rail_noise_cost,standalone_annual_proxy,49476.43930373732
Rail,101010,scenario_5,rail_operation_cost,standalone_annual_proxy,3678039.6755888616
Rail,101010,scenario_5,rail_tts_cost,standalone_annual_proxy,6938619.25753509
Rail,101010,scenario_50,rail_accident_cost,standalone_annual_proxy,58893.50729847904
Rail,101010,scenario_50,rail_airpollution_cost,standalone_annual_proxy,267765.25740659225
Rail,101010,scenario_50,rail_co2_cost,standalone_annual_proxy,7875.4487472527135
Rail,101010,scenario_50,rail_construction_cost,standalone_annual_proxy,457500.0
Rail,101010,scenario_50,rail_land_consumption_cost,standalone_annual_proxy,2701.245112781955
Rail,101010,scenario_50,rail_maint_cost,standalone_annual_proxy,549000.0
Rail,101010,scenario_50,rail_noise_cost,standalone_annual_proxy,49476.43930373732
