mode,development,scenario,value_mode,tts_annual,cost_annual,cost_annual_negative,net_annual
Rail,101001,scenario_38,standalone_annual_proxy,14292094.540527768,13064968.031555586,-13064968.031555586,1227126.5089721829
Rail,101001,scenario_39,integrated,16192638.10282254,13785498.359514862,-13785498.359514862,2407139.743307678
Rail,101001,scenario_39,standalone_annual_proxy,15011970.76834238,13064968.031555586,-13064968.031555586,1947002.736786794
Rail,101001,scenario_4,integrated,12486290.290587395,13785498.359514862,-13785498.359514862,-1299208.0689274669
Rail,101001,scenario_4,standalone_annual_proxy,11619894.759707814,13064968.031555586,-13064968.031555586,-1445073.2718477715
Rail,101001,scenario_40,integrated,18785276.92236145,13785498.359514862,-13785498.359514862,4999778.562846586
Rail,101001,scenario_40,standalone_annual_proxy,11661995.674709149,13064968.031555586,-13064968.031555586,-1402972.3568464369
Rail,101001,scenario_41,integrated,20402986.36486702,13785498.359514862,-13785498.359514862,6617488.005352158
Rail,101001,scenario_41,standalone_annual_proxy,14040196.635038111,13064968.031555586,-13064968.031555586,975228.6034825258
Rail,101001,scenario_42,integrated,23483052.71691963,13785498.359514862,-13785498.359514862,9697554.357404768
Rail,101001,scenario_42,standalone_annual_proxy,16130167.1057681,13064968.031555586,-13064968.031555586,3065199.074212514
Rail,101001,scenario_43,integrated,16598778.492313197,13785498.359514862,-13785498.359514862,2813280.1327983346
Rail,101001,scenario_43,standalone_annual_proxy,18227937.583351266,13064968.031555586,-13064968.031555586,5162969.55179568
Rail,101001,scenario_44,integrated,19605392.8947151,13785498.359514862,-13785498.359514862,5819894.535200238
Rail,101001,scenario_44,standalone_annual_proxy,15731280.808578487,13064968.031555586,-13064968.031555586,2666312.777022902
Rail,101001,scenario_45,integrated,16475664.049829865,13785498.359514862,-13785498.359514862,2690165.6903150026
Rail,101001,scenario_45,standalone_annual_proxy,10644636.524920003,13064968.031555586,-13064968.031555586,-2420331.506635582
Rail,101001,scenario_46,integrated,18276372.018895175,13785498.359514862,-13785498.359514862,4490873.659380313
Rail,101001,scenario_46,standalone_annual_proxy,17074590.35408662,13064968.031555586,-13064968.031555586,4009622.3225310333
Rail,101001,scenario_47,integrated,11961814.211634511,13785498.359514862,-13785498.359514862,-1823684.1478803512
Rail,101001,scenario_47,standalone_annual_proxy,10251196.351920046,13064968.031555586,-13064968.031555586,-2813771.6796355397
Rail,101001,scenario_48,integrated,13583328.299729977,13785498.359514862,-13785498.359514862,-202170.0597848855
Rail,101001,scenario_48,standalone_annual_proxy,13636435.34585942,13064968.031555586,-13064968.031555586,571467.314303834
Rail,101001,scenario_49,integrated,17066506.04192051,13785498.359514862,-13785498.359514862,3281007.682405647
Rail,101001,scenario_49,standalone_annual_proxy,15594202.223298036,13064968.031555586,-13064968.031555586,2529234.19174245
Rail,101001,scenario_5,integrated,18144191.582723953,13785498.359514862,-13785498.359514862,4358693.2232090905
Rail,101001,scenario_5,standalone_annual_proxy,13696256.857286746,13064968.031555586,-13064968.031555586,631288.8257311601
Rail,101001,scenario_50,integrated,17126338.706544776,13785498.359514862,-13785498.359514862,3340840.347029913
Rail,101001,scenario_50,standalone_annual_proxy,11886481.25619984,13064968.031555586,-13064968.031555586,-1178486.775355745
Rail,101001,scenario_51,integrated,17636467.304150615,13785498.359514862,-13785498.359514862,3850968.9446357526
Rail,101001,scenario_51,standalone_annual_proxy,14880071.235957418,13064968.031555586,-13064968.031555586,1815103.204401832
Rail,101001,scenario_52,integrated,24880604.25369419,13785498.359514862,-13785498.359514862,11095105.89417933
Rail,101001,scenario_52,standalone_annual_proxy,20266263.32343487,13064968.031555586,-13064968.031555586,7201295.291879285
Rail,101001,scenario_53,integrated,21984667.17196524,13785498.359514862,-13785498.359514862,8199168.812450379
Rail,101001,scenario_53,standalone_annual_proxy,17891339.898663145,13064968.031555586,-13064968.031555586,4826371.867107559
Rail,101001,scenario_54,integrated,26157452.183808178,13785498.359514862,-13785498.359514862,12371953.824293315
Rail,101001,scenario_54,standalone_annual_proxy,21514440.557469174,13064968.031555586,-13064968.031555586,8449472.525913589
Rail,101001,scenario_55,integrated,16884030.366209056,13785498.359514862,-13785498.359514862,3098532.006694194
Rail,101001,scenario_55,standalone_annual_proxy,11586574.817844782,13064968.031555586,-13064968.031555586,-1478393.2137108035
Rail,101001,scenario_56,integrated,19696156.340896484,13785498.359514862,-13785498.359514862,5910657.981381621
Rail,101001,scenario_56,standalone_annual_proxy,19516499.33671187,13064968.031555586,-13064968.031555586,6451531.305156283
Rail,101001,scenario_57,integrated,14659677.071289403,13785498.359514862,-13785498.359514862,874178.7117745411
Rail,101001,scenario_57,standalone_annual_proxy,13628744.052088862,13064968.031555586,-13064968.031555586,563776.0205332767
Rail,101001,scenario_58,integrated,15125154.31473539,13785498.359514862,-13785498.359514862,1339655.955220528
Rail,101001,scenario_58,standalone_annual_proxy,8896689.519036185,13064968.031555586,-13064968.031555586,-4168278.5125194006
Rail,101001,scenario_59,integrated,13416813.99498833,13785498.359514862,-13785498.359514862,-368684.3645265326
Rail,101001,scenario_59,standalone_annual_proxy,8241033.660838863,13064968.031555586,-13064968.031555586,-4823934.370716723
Rail,101001,scenario_6,integrated,15860209.595385827,13785498.359514862,-13785498.359514862,2074711.2358709648
Rail,101001,scenario_6,standalone_annual_proxy,12749341.554522742,13064968.031555586,-13064968.031555586,-315626.477032844
Rail,101001,scenario_60,integrated,15305805.287749143,13785498.359514862,-13785498.359514862,1520306.928234281
Rail,101001,scenario_60,standalone_annual_proxy,11363326.668788936,13064968.031555586,-13064968.031555586,-1701641.3627666496
Rail,101001,scenario_61,integrated,14650781.47318377,13785498.359514862,-13785498.359514862,865283.1136689074
Rail,101001,scenario_61,standalone_annual_proxy,7716267.471317874,13064968.031555586,-13064968.031555586,-5348700.560237711
Rail,101001,scenario_62,integrated,16444277.252175864,13785498.359514862,-13785498.359514862,2658778.8926610015
Rail,101001,scenario_62,standalone_annual_proxy,15097795.656576049,13064968.031555586,-13064968.031555586,2032827.625020463
Rail,101001,scenario_63,integrated,22656861.45741152,13785498.359514862,-13785498.359514862,8871363.097896658
Rail,101001,scenario_63,standalone_annual_proxy,13187758.63924659,13064968.031555586,-13064968.031555586,122790.60769100487
Rail,101001,scenario_64,integrated,20577461.51867431,13785498.359514862,-13785498.359514862,6791963.159159448
Rail,101001,scenario_64,standalone_annual_proxy,15311952.288353983,13064968.031555586,-13064968.031555586,2246984.2567983977
Rail,101001,scenario_65,integrated,14219048.75246968,13785498.359514862,-13785498.359514862,433550.39295481704
Rail,101001,scenario_65,standalone_annual_proxy,12586036.410216976,13064968.031555586,-13064968.031555586,-478931.6213386096
Rail,101001,scenario_66,integrated,13887671.558898518,13785498.359514862,-13785498.359514862,102173.19938365556
Rail,101001,scenario_66,standalone_annual_proxy,10190307.04701453,13064968.031555586,-13064968.031555586,-2874660.984541055
Rail,101001,scenario_67,integrated,19961543.506623235,13785498.359514862,-13785498.359514862,6176045.147108372
Rail,101001,scenario_67,standalone_annual_proxy,13532701.956462752,13064968.031555586,-13064968.031555586,467733.9249071665
Rail,101001,scenario_68,integrated,11132979.743670624,13785498.359514862,-13785498.359514862,-2652518.6158442385
Rail,101001,scenario_68,standalone_annual_proxy,8159792.531766889,13064968.031555586,-13064968.031555586,-4905175.499788697
Rail,101001,scenario_69,integrated,10497207.32469452,13785498.359514862,-13785498.359514862,-3288291.0348203424
Rail,101001,scenario_69,standalone_annual_proxy,9361085.299386157,13064968.031555586,-13064968.031555586,-3703882.732169429
Rail,101001,scenario_7,integrated,21397162.601976,13785498.359514862,-13785498.359514862,7611664.2424611375
Rail,101001,scenario_7,standalone_annual_proxy,12219874.410128606,13064968.031555586,-13064968.031555586,-845093.6214269791
Rail,101001,scenario_70,integrated,12245868.06229958,13785498.359514862,-13785498.359514862,-1539630.297215283
Rail,101001,scenario_70,standalone_annual_proxy,8601181.505781937,13064968.031555586,-13064968.031555586,-4463786.525773648
Rail,101001,scenario_71,integrated,17174908.18127091,13785498.359514862,-13785498.359514862,3389409.8217560463
Rail,101001,scenario_71,standalone_annual_proxy,11683741.846162328,13064968.031555586,-13064968.031555586,-1381226.185393257
Rail,101001,scenario_72,integrated,9421216.681318425,13785498.359514862,-13785498.359514862,-4364281.678196438
Rail,101001,scenario_72,standalone_annual_proxy,7874756.472465307,13064968.031555586,-13064968.031555586,-5190211.559090278
Rail,101001,scenario_73,integrated,9357882.79550902,13785498.359514862,-13785498.359514862,-4427615.564005842
Rail,101001,scenario_73,standalone_annual_proxy,7197563.897276187,13064968.031555586,-13064968.031555586,-5867404.134279398
Rail,101001,scenario_74,integrated,18575099.409263466,13785498.359514862,-13785498.359514862,4789601.049748603
Rail,101001,scenario_74,standalone_annual_proxy,14133571.859345058,13064968.031555586,-13064968.031555586,1068603.8277894724
Rail,101001,scenario_75,integrated,16666852.799329268,13785498.359514862,-13785498.359514862,2881354.4398144055
Rail,101001,scenario_75,standalone_annual_proxy,20010208.063159432,13064968.031555586,-13064968.031555586,6945240.031603847
Rail,101001,scenario_76,integrated,15022021.53114725,13785498.359514862,-13785498.359514862,1236523.1716323886
Rail,101001,scenario_76,standalone_annual_proxy,12981362.934394827,13064968.031555586,-13064968.031555586,-83605.09716075845
Rail,101001,scenario_77,integrated,18946419.52451092,13785498.359514862,-13785498.359514862,5160921.164996058
Rail,101001,scenario_77,standalone_annual_proxy,9706756.837213269,13064968.031555586,-13064968.031555586,-3358211.194342317
Rail,101001,scenario_78,integrated,25842179.19595106,13785498.359514862,-13785498.359514862,12056680.836436197
Rail,101001,scenario_78,standalone_annual_proxy,18474912.812560145,13064968.031555586,-13064968.031555586,5409944.781004559
Rail,101001,scenario_79,integrated,19388681.31136049,13785498.359514862,-13785498.359514862,5603182.951845627
Rail,101001,scenario_79,standalone_annual_proxy,15691998.487614011,13064968.031555586,-13064968.031555586,2627030.456058426
Rail,101001,scenario_8,integrated,14160487.830491362,13785498.359514862,-13785498.359514862,374989.47097649984
Rail,101001,scenario_8,standalone_annual_proxy,8747806.839867648,13064968.031555586,-13064968.031555586,-4317161.191687938
Rail,101001,scenario_80,integrated,32018199.775267947,13785498.359514862,-13785498.359514862,18232701.415753085
Rail,101001,scenario_80,standalone_annual_proxy,30142301.796928525,13064968.031555586,-13064968.031555586,17077333.76537294
Rail,101001,scenario_81,integrated,17443819.20495851,13785498.359514862,-13785498.359514862,3658320.8454436474
Rail,101001,scenario_81,standalone_annual_proxy,10959116.191341257,13064968.031555586,-13064968.031555586,-2105851.840214329
Rail,101001,scenario_82,integrated,21025921.13928561,13785498.359514862,-13785498.359514862,7240422.779770747
Rail,101001,scenario_82,standalone_annual_proxy,15521886.228380466,13064968.031555586,-13064968.031555586,2456918.1968248803
Rail,101001,scenario_83,integrated,15254468.806134272,13785498.359514862,-13785498.359514862,1468970.44661941
Rail,101001,scenario_83,standalone_annual_proxy,11027425.25580003,13064968.031555586,-13064968.031555586,-2037542.7757555563
Rail,101001,scenario_84,integrated,15504663.104568534,13785498.359514862,-13785498.359514862,1719164.7450536713
Rail,101001,scenario_84,standalone_annual_proxy,10135562.473240238,13064968.031555586,-13064968.031555586,-2929405.558315348
Rail,101001,scenario_85,integrated,14822924.776391938,13785498.359514862,-13785498.359514862,1037426.416877076
Rail,101001,scenario_85,standalone_annual_proxy,10270392.218707312,13064968.031555586,-13064968.031555586,-2794575.8128482737
Rail,101001,scenario_86,integrated,21242083.003581796,13785498.359514862,-13785498.359514862,7456584.644066934
Rail,101001,scenario_86,standalone_annual_proxy,14293718.465891708,13064968.031555586,-13064968.031555586,1228750.4343361221
Rail,101001,scenario_87,integrated,19241980.600948635,13785498.359514862,-13785498.359514862,5456482.241433773
Rail,101001,scenario_87,standalone_annual_proxy,17219734.83282185,13064968.031555586,-13064968.031555586,4154766.801266264
Rail,101001,scenario_88,integrated,14837630.74445064,13785498.359514862,-13785498.359514862,1052132.3849357776
Rail,101001,scenario_88,standalone_annual_proxy,13896769.96328334,13064968.031555586,-13064968.031555586,831801.931727754
Rail,101001,scenario_89,integrated,15908662.334476164,13785498.359514862,-13785498.359514862,2123163.9749613013
Rail,101001,scenario_89,standalone_annual_proxy,13981008.21627662,13064968.031555586,-13064968.031555586,916040.184721034
Rail,101001,scenario_9,integrated,23048249.67510655,13785498.359514862,-13785498.359514862,9262751.31559169
Rail,101001,scenario_9,standalone_annual_proxy,12641308.929521428,13064968.031555586,-13064968.031555586,-423659.10203415714
Rail,101001,scenario_90,integrated,16088261.625809792,13785498.359514862,-13785498.359514862,2302763.26629493
Rail,101001,scenario_90,standalone_annual_proxy,11043713.56667394,13064968.031555586,-13064968.031555586,-2021254.4648816455
Rail,101001,scenario_91,integrated,21569476.52606818,13785498.359514862,-13785498.359514862,7783978.1665533185
Rail,101001,scenario_91,standalone_annual_proxy,20331941.4525825,13064968.031555586,-13064968.031555586,7266973.421026915
Rail,101001,scenario_92,integrated,15650028.71558362,13785498.359514862,-13785498.359514862,1864530.3560687583
Rail,101001,scenario_92,standalone_annual_proxy,11010752.216625454,13064968.031555586,-13064968.031555586,-2054215.8149301317
Rail,101001,scenario_93,integrated,16897401.178272065,13785498.359514862,-13785498.359514862,3111902.8187572025
Rail,101001,scenario_93,standalone_annual_proxy,16390166.58616286,13064968.031555586,-13064968.031555586,3325198.554607274
Rail,101001,scenario_94,integrated,30569039.514900625,13785498.359514862,-13785498.359514862,16783541.155385762
Rail,101001,scenario_94,standalone_annual_proxy,24314435.64831243,13064968.031555586,-13064968.031555586,11249467.616756845
Rail,101001,scenario_95,integrated,24109533.785107344,13785498.359514862,-13785498.359514862,10324035.425592482
Rail,101001,scenario_95,standalone_annual_proxy,19135317.153413367,13064968.031555586,-13064968.031555586,6070349.121857781
Rail,101001,scenario_96,integrated,23585174.087494574,13785498.359514862,-13785498.359514862,9799675.727979712
Rail,101001,scenario_96,standalone_annual_proxy,22875254.14242557,13064968.031555586,-13064968.031555586,9810286.110869985
Rail,101001,scenario_97,integrated,26804328.79726183,13785498.359514862,-13785498.359514862,13018830.437746968
Rail,101001,scenario_97,standalone_annual_proxy,19234196.79087489,13064968.031555586,-13064968.031555586,6169228.759319305
Rail,101001,scenario_98,integrated,23007521.252557226,13785498.359514862,-13785498.359514862,9222022.893042363
Rail,101001,scenario_98,standalone_annual_proxy,12529210.62156296,13064968.031555586,-13064968.031555586,-535757.4099926259
Rail,101001,scenario_99,integrated,27517090.22461979,13785498.359514862,-13785498.359514862,13731591.865104929
Rail,101001,scenario_99,standalone_annual_proxy,21670462.87323663,13064968.031555586,-13064968.031555586,8605494.841681045
Rail,101002,scenario_1,integrated,8894514.437248865,13247927.074041102,-13247927.074041102,-4353412.636792237
Rail,101002,scenario_1,standalone_annual_proxy,9622560.127232436,12551582.951308222,-12551582.951308222,-2929022.8240757864
Rail,101002,scenario_10,integrated,8815855.06730525,13247927.074041102,-13247927.074041102,-4432072.006735852
Rail,101002,scenario_10,standalone_annual_proxy,7044521.169727342,12551582.951308222,-12551582.951308222,-5507061.78158088
Rail,101002,scenario_100,integrated,5371255.800769248,13247927.074041102,-13247927.074041102,-7876671.273271854
Rail,101002,scenario_100,standalone_annual_proxy,4484708.452736174,12551582.951308222,-12551582.951308222,-8066874.498572049
Rail,101002,scenario_11,integrated,6739759.557336173,13247927.074041102,-13247927.074041102,-6508167.516704929
Rail,101002,scenario_11,standalone_annual_proxy,4785859.087465324,12551582.951308222,-12551582.951308222,-7765723.863842898
Rail,101002,scenario_12,integrated,10925953.13585271,13247927.074041102,-13247927.074041102,-2321973.9381883927
Rail,101002,scenario_12,standalone_annual_proxy,10211322.4135261,12551582.951308222,-12551582.951308222,-2340260.5377821233
Rail,101002,scenario_13,integrated,6926044.80728539,13247927.074041102,-13247927.074041102,-6321882.266755712
Rail,101002,scenario_13,standalone_annual_proxy,6149700.322995929,12551582.951308222,-12551582.951308222,-6401882.628312293
Rail,101002,scenario_14,integrated,7619071.378504241,13247927.074041102,-13247927.074041102,-5628855.695536861
Rail,101002,scenario_14,standalone_annual_proxy,4220617.489232882,12551582.951308222,-12551582.951308222,-8330965.462075341
Rail,101002,scenario_15,integrated,5286150.470116552,13247927.074041102,-13247927.074041102,-7961776.60392455
Rail,101002,scenario_15,standalone_annual_proxy,3250372.126517112,12551582.951308222,-12551582.951308222,-9301210.824791111
Rail,101002,scenario_16,integrated,8227184.99300071,13247927.074041102,-13247927.074041102,-5020742.081040392
Rail,101002,scenario_16,standalone_annual_proxy,6325037.870608165,12551582.951308222,-12551582.951308222,-6226545.080700058
Rail,101002,scenario_17,integrated,8319640.004535431,13247927.074041102,-13247927.074041102,-4928287.069505671
Rail,101002,scenario_17,standalone_annual_proxy,5853625.564019054,12551582.951308222,-12551582.951308222,-6697957.387289168
Rail,101002,scenario_18,integrated,4365833.938645771,13247927.074041102,-13247927.074041102,-8882093.135395331
Rail,101002,scenario_18,standalone_annual_proxy,3600493.2281050794,12551582.951308222,-12551582.951308222,-8951089.723203143
Rail,101002,scenario_19,integrated,6618166.048250006,13247927.074041102,-13247927.074041102,-6629761.0257910965
Rail,101002,scenario_19,standalone_annual_proxy,5887272.408678224,12551582.951308222,-12551582.951308222,-6664310.542629998
Rail,101002,scenario_2,integrated,4373902.892914562,13247927.074041102,-13247927.074041102,-8874024.18112654
Rail,101002,scenario_2,standalone_annual_proxy,3291040.404864081,12551582.951308222,-12551582.951308222,-9260542.54644414
Rail,101002,scenario_20,integrated,9363103.536120044,13247927.074041102,-13247927.074041102,-3884823.537921058
Rail,101002,scenario_20,standalone_annual_proxy,6550702.554664871,12551582.951308222,-12551582.951308222,-6000880.396643352
Rail,101002,scenario_21,integrated,8420225.815921942,13247927.074041102,-13247927.074041102,-4827701.25811916
Rail,101002,scenario_21,standalone_annual_proxy,7178820.121490997,12551582.951308222,-12551582.951308222,-5372762.829817225
Rail,101002,scenario_22,integrated,6890764.006969529,13247927.074041102,-13247927.074041102,-6357163.067071573
Rail,101002,scenario_22,standalone_annual_proxy,8026696.041279448,12551582.951308222,-12551582.951308222,-4524886.910028774
Rail,101002,scenario_23,integrated,4704823.767897766,13247927.074041102,-13247927.074041102,-8543103.306143336
Rail,101002,scenario_23,standalone_annual_proxy,3272470.267475273,12551582.951308222,-12551582.951308222,-9279112.683832949
Rail,101002,scenario_24,integrated,8933659.513411261,13247927.074041102,-13247927.074041102,-4314267.560629841
Rail,101002,scenario_24,standalone_annual_proxy,7004247.764302654,12551582.951308222,-12551582.951308222,-5547335.187005568
Rail,101002,scenario_25,integrated,6992950.303690017,13247927.074041102,-13247927.074041102,-6254976.770351085
Rail,101002,scenario_25,standalone_annual_proxy,4751229.763728265,12551582.951308222,-12551582.951308222,-7800353.187579958
Rail,101002,scenario_26,integrated,4306578.63799653,13247927.074041102,-13247927.074041102,-8941348.436044572
Rail,101002,scenario_26,standalone_annual_proxy,2610569.7161870673,12551582.951308222,-12551582.951308222,-9941013.235121155
Rail,101002,scenario_27,integrated,6191989.18500379,13247927.074041102,-13247927.074041102,-7055937.889037312
Rail,101002,scenario_27,standalone_annual_proxy,4227414.729678187,12551582.951308222,-12551582.951308222,-8324168.221630036
Rail,101002,scenario_28,integrated,3120999.4736672975,13247927.074041102,-13247927.074041102,-10126927.600373805
Rail,101002,scenario_28,standalone_annual_proxy,3350667.6905431473,12551582.951308222,-12551582.951308222,-9200915.260765076
Rail,101002,scenario_29,integrated,7842454.363492401,13247927.074041102,-13247927.074041102,-5405472.710548701
Rail,101002,scenario_29,standalone_annual_proxy,5947099.36135894,12551582.951308222,-12551582.951308222,-6604483.589949283
Rail,101002,scenario_3,integrated,7468369.056685264,13247927.074041102,-13247927.074041102,-5779558.017355838
Rail,101002,scenario_3,standalone_annual_proxy,4864026.010374365,12551582.951308222,-12551582.951308222,-7687556.940933857
Rail,101002,scenario_30,integrated,7158596.095686051,13247927.074041102,-13247927.074041102,-6089330.978355051
Rail,101002,scenario_30,standalone_annual_proxy,6749444.715940358,12551582.951308222,-12551582.951308222,-5802138.235367864
Rail,101002,scenario_31,integrated,8161051.832591394,13247927.074041102,-13247927.074041102,-5086875.241449708
Rail,101002,scenario_31,standalone_annual_proxy,6232295.772811639,12551582.951308222,-12551582.951308222,-6319287.178496583
Rail,101002,scenario_32,integrated,8641097.774815256,13247927.074041102,-13247927.074041102,-4606829.299225846
Rail,101002,scenario_32,standalone_annual_proxy,8958647.627947677,12551582.951308222,-12551582.951308222,-3592935.3233605456
Rail,101002,scenario_33,integrated,6188401.159088293,13247927.074041102,-13247927.074041102,-7059525.914952809
Rail,101002,scenario_33,standalone_annual_proxy,5591735.277227661,12551582.951308222,-12551582.951308222,-6959847.674080562
Rail,101002,scenario_34,integrated,10051974.209563533,13247927.074041102,-13247927.074041102,-3195952.8644775692
Rail,101002,scenario_34,standalone_annual_proxy,7512294.065592617,12551582.951308222,-12551582.951308222,-5039288.885715606
Rail,101002,scenario_35,integrated,8223019.579157257,13247927.074041102,-13247927.074041102,-5024907.494883845
Rail,101002,scenario_35,standalone_annual_proxy,6542731.305255419,12551582.951308222,-12551582.951308222,-6008851.646052804
Rail,101002,scenario_36,integrated,6928998.986008259,13247927.074041102,-13247927.074041102,-6318928.088032844
Rail,101002,scenario_36,standalone_annual_proxy,7349666.176040905,12551582.951308222,-12551582.951308222,-5201916.775267318
Rail,101002,scenario_37,integrated,10015034.737331249,13247927.074041102,-13247927.074041102,-3232892.3367098533
Rail,101002,scenario_37,standalone_annual_proxy,8141815.892643122,12551582.951308222,-12551582.951308222,-4409767.0586651005
Rail,101002,scenario_38,integrated,7883478.03826634,13247927.074041102,-13247927.074041102,-5364449.035774762
Rail,101002,scenario_38,standalone_annual_proxy,6204855.302477017,12551582.951308222,-12551582.951308222,-6346727.648831205
Rail,101002,scenario_39,integrated,7010228.518850317,13247927.074041102,-13247927.074041102,-6237698.555190785
Rail,101002,scenario_39,standalone_annual_proxy,6498971.412383695,12551582.951308222,-12551582.951308222,-6052611.538924527
Rail,101002,scenario_4,integrated,5390821.428212895,13247927.074041102,-13247927.074041102,-7857105.645828207
Rail,101002,scenario_4,standalone_annual_proxy,5018352.358906461,12551582.951308222,-12551582.951308222,-7533230.592401762
Rail,101002,scenario_40,integrated,8108729.3583064275,13247927.074041102,-13247927.074041102,-5139197.715734675
Rail,101002,scenario_40,standalone_annual_proxy,5022616.24174357,12551582.951308222,-12551582.951308222,-7528966.709564652
Rail,101002,scenario_41,integrated,8841088.93810015,13247927.074041102,-13247927.074041102,-4406838.135940952
Rail,101002,scenario_41,standalone_annual_proxy,6084297.873259979,12551582.951308222,-12551582.951308222,-6467285.078048243
Rail,101002,scenario_42,integrated,10210312.739415191,13247927.074041102,-13247927.074041102,-3037614.334625911
Rail,101002,scenario_42,standalone_annual_proxy,7011700.379334316,12551582.951308222,-12551582.951308222,-5539882.571973907
Rail,101002,scenario_43,integrated,7211793.191837386,13247927.074041102,-13247927.074041102,-6036133.882203716
Rail,101002,scenario_43,standalone_annual_proxy,7947556.1578752445,12551582.951308222,-12551582.951308222,-4604026.793432978
Rail,101002,scenario_44,integrated,8486064.435592921,13247927.074041102,-13247927.074041102,-4761862.638448181
Rail,101002,scenario_44,standalone_annual_proxy,6828351.560537256,12551582.951308222,-12551582.951308222,-5723231.390770966
Rail,101002,scenario_45,integrated,7124129.542413479,13247927.074041102,-13247927.074041102,-6123797.531627623
Rail,101002,scenario_45,standalone_annual_proxy,4586531.267732064,12551582.951308222,-12551582.951308222,-7965051.683576158
Rail,101002,scenario_46,integrated,7933697.111801279,13247927.074041102,-13247927.074041102,-5314229.962239823
Rail,101002,scenario_46,standalone_annual_proxy,7429393.126655668,12551582.951308222,-12551582.951308222,-5122189.8246525545
Rail,101002,scenario_47,integrated,5152764.191667972,13247927.074041102,-13247927.074041102,-8095162.88237313
Rail,101002,scenario_47,standalone_annual_proxy,4418796.5829937,12551582.951308222,-12551582.951308222,-8132786.368314522
Rail,101002,scenario_48,integrated,5870686.253596439,13247927.074041102,-13247927.074041102,-7377240.820444663
Rail,101002,scenario_48,standalone_annual_proxy,5914962.462832624,12551582.951308222,-12551582.951308222,-6636620.488475598
Rail,101002,scenario_49,integrated,7375307.072711775,13247927.074041102,-13247927.074041102,-5872620.001329327
Rail,101002,scenario_49,standalone_annual_proxy,6744137.190127087,12551582.951308222,-12551582.951308222,-5807445.761181136
Rail,101002,scenario_5,integrated,7866682.766189348,13247927.074041102,-13247927.074041102,-5381244.307851754
Rail,101002,scenario_5,standalone_annual_proxy,5944073.778575441,12551582.951308222,-12551582.951308222,-6607509.172732782
Rail,101002,scenario_50,integrated,7424162.395864829,13247927.074041102,-13247927.074041102,-5823764.678176273
Rail,101002,scenario_50,standalone_annual_proxy,5149539.00816595,12551582.951308222,-12551582.951308222,-7402043.9431422725
Rail,101002,scenario_51,integrated,7652387.543327168,13247927.074041102,-13247927.074041102,-5595539.530713934
Rail,101002,scenario_51,standalone_annual_proxy,6468968.772799016,12551582.951308222,-12551582.951308222,-6082614.1785092065
Rail,101002,scenario_52,integrated,10797067.339837516,13247927.074041102,-13247927.074041102,-2450859.7342035864
Rail,101002,scenario_52,standalone_annual_proxy,8796898.351610718,12551582.951308222,-12551582.951308222,-3754684.599697504
Rail,101002,scenario_53,integrated,9554541.793559909,13247927.074041102,-13247927.074041102,-3693385.280481193
Rail,101002,scenario_53,standalone_annual_proxy,7782420.298749855,12551582.951308222,-12551582.951308222,-4769162.652558368
Rail,101002,scenario_54,integrated,11358983.52720917,13247927.074041102,-13247927.074041102,-1888943.546831932
Rail,101002,scenario_54,standalone_annual_proxy,9337764.215166934,12551582.951308222,-12551582.951308222,-3213818.7361412887
Rail,101002,scenario_55,integrated,7307560.793799219,13247927.074041102,-13247927.074041102,-5940366.280241883
Rail,101002,scenario_55,standalone_annual_proxy,5005594.333162109,12551582.951308222,-12551582.951308222,-7545988.618146113
Rail,101002,scenario_56,integrated,8536617.2681608,13247927.074041102,-13247927.074041102,-4711309.805880303
Rail,101002,scenario_56,standalone_annual_proxy,8492402.868067103,12551582.951308222,-12551582.951308222,-4059180.08324112
Rail,101002,scenario_57,integrated,6338174.463816353,13247927.074041102,-13247927.074041102,-6909752.610224749
Rail,101002,scenario_57,standalone_annual_proxy,5911147.586194176,12551582.951308222,-12551582.951308222,-6640435.365114046
Rail,101002,scenario_58,integrated,6540640.728185168,13247927.074041102,-13247927.074041102,-6707286.345855935
Rail,101002,scenario_58,standalone_annual_proxy,3833159.459848627,12551582.951308222,-12551582.951308222,-8718423.491459595
Rail,101002,scenario_59,integrated,5761420.344407111,13247927.074041102,-13247927.074041102,-7486506.729633991
Rail,101002,scenario_59,standalone_annual_proxy,3538919.192140133,12551582.951308222,-12551582.951308222,-9012663.759168088
Rail,101002,scenario_6,integrated,6828137.529916846,13247927.074041102,-13247927.074041102,-6419789.544124256
Rail,101002,scenario_6,standalone_annual_proxy,5495057.27761215,12551582.951308222,-12551582.951308222,-7056525.673696073
Rail,101002,scenario_60,integrated,6611899.139527454,13247927.074041102,-13247927.074041102,-6636027.934513648
Rail,101002,scenario_60,standalone_annual_proxy,4898793.499739602,12551582.951308222,-12551582.951308222,-7652789.45156862
Rail,101002,scenario_61,integrated,6327233.387603125,13247927.074041102,-13247927.074041102,-6920693.6864379775
Rail,101002,scenario_61,standalone_annual_proxy,3320708.0340017597,12551582.951308222,-12551582.951308222,-9230874.917306462
Rail,101002,scenario_62,integrated,7147284.956627855,13247927.074041102,-13247927.074041102,-6100642.117413247
Rail,101002,scenario_62,standalone_annual_proxy,6572607.546642351,12551582.951308222,-12551582.951308222,-5978975.4046658715
Rail,101002,scenario_63,integrated,9828882.626928093,13247927.074041102,-13247927.074041102,-3419044.447113009
