development,score_id,value,value_mode,development_label,value_mio_chf,plot_order
100000,rail_accident_cost,19947.815413067572,integrated,G (100000),0.01994781541306757,22
100000,rail_airpollution_cost,90694.75013109244,integrated,G (100000),0.09069475013109245,22
100000,rail_co2_cost,2667.492650914484,integrated,G (100000),0.002667492650914484,22
100000,rail_construction_cost,0.0,integrated,G (100000),0.0,22
100000,rail_land_consumption_cost,0.0,integrated,G (100000),0.0,22
100000,rail_maint_cost,0.0,integrated,G (100000),0.0,22
100000,rail_noise_cost,20984.13426554671,integrated,G (100000),0.020984134265546708,22
100000,rail_operation_cost,1194824.4643038511,integrated,G (100000),1.194824464303851,22
100000,rail_tts_cost,6094070.04283439,integrated,G (100000),6.09407004283439,22
100001,rail_accident_cost,25906.39795283632,integrated,G (100001),0.02590639795283632,0
100001,rail_airpollution_cost,117786.04526237784,integrated,G (100001),0.11778604526237783,0
100001,rail_co2_cost,3464.2954488934656,integrated,G (100001),0.0034642954488934654,0
100001,rail_construction_cost,0.0,integrated,G (100001),0.0,0
100001,rail_land_consumption_cost,0.0,integrated,G (100001),0.0,0
100001,rail_maint_cost,0.0,integrated,G (100001),0.0,0
100001,rail_noise_cost,35093.715951644175,integrated,G (100001),0.03509371595164418,0
100001,rail_operation_cost,1551728.718913366,integrated,G (100001),1.5517287189133662,0
100001,rail_tts_cost,19293614.17747616,integrated,G (100001),19.29361417747616,0
100002,rail_accident_cost,26265.54600000827,integrated,G (100002),0.026265546000008272,19
100002,rail_airpollution_cost,119418.94800003762,integrated,G (100002),0.11941894800003762,19
100002,rail_co2_cost,3512.3220000011065,integrated,G (100002),0.0035123220000011063,19
100002,rail_construction_cost,732040.4281907269,integrated,G (100002),0.7320404281907269,19
100002,rail_land_consumption_cost,2701.245112781955,integrated,G (100002),0.002701245112781955,19
100002,rail_maint_cost,579195.0,integrated,G (100002),0.579195,19
100002,rail_noise_cost,30878.038538663797,integrated,G (100002),0.030878038538663798,19
100002,rail_operation_cost,1573240.7925005206,integrated,G (100002),1.5732407925005205,19
100002,rail_tts_cost,7144232.181746602,integrated,G (100002),7.144232181746602,19
100003,rail_accident_cost,22002.445727011243,integrated,P (100003),0.022002445727011242,32
100003,rail_airpollution_cost,100036.33361159818,integrated,P (100003),0.10003633361159818,32
100003,rail_co2_cost,2942.245106223476,integrated,P (100003),0.0029422451062234758,32
100003,rail_construction_cost,732040.4281907269,integrated,P (100003),0.7320404281907269,32
100003,rail_land_consumption_cost,2701.245112781955,integrated,P (100003),0.002701245112781955,32
100003,rail_maint_cost,579195.0,integrated,P (100003),0.579195,32
100003,rail_noise_cost,17701.173155009397,integrated,P (100003),0.0177011731550094,32
100003,rail_operation_cost,1317891.7031650883,integrated,P (100003),1.3178917031650883,32
100003,rail_tts_cost,2226754.008611846,integrated,P (100003),2.2267540086118456,32
100004,rail_accident_cost,24065.6934383376,integrated,P (100004),0.024065693438337598,31
100004,rail_airpollution_cost,109417.09695647593,integrated,P (100004),0.10941709695647593,31
100004,rail_co2_cost,3218.1499104845866,integrated,P (100004),0.0032181499104845866,31
100004,rail_construction_cost,732040.4281907269,integrated,P (100004),0.7320404281907269,31
100004,rail_land_consumption_cost,2701.245112781955,integrated,P (100004),0.002701245112781955,31
100004,rail_maint_cost,579195.0,integrated,P (100004),0.579195,31
100004,rail_noise_cost,19281.52656492339,integrated,P (100004),0.019281526564923393,31
100004,rail_operation_cost,1441475.1026684302,integrated,P (100004),1.4414751026684303,31
100004,rail_tts_cost,2462981.4607788357,integrated,P (100004),2.4629814607788356,31
100005,rail_accident_cost,31219.996377805175,integrated,P (100005),0.031219996377805176,18
100005,rail_airpollution_cost,141944.85521075042,integrated,P (100005),0.14194485521075043,18
100005,rail_co2_cost,4174.8486826691305,integrated,P (100005),0.0041748486826691305,18
100005,rail_construction_cost,732040.4281907269,integrated,P (100005),0.7320404281907269,18
100005,rail_land_consumption_cost,2701.245112781955,integrated,P (100005),0.002701245112781955,18
100005,rail_maint_cost,579195.0,integrated,P (100005),0.579195,18
100005,rail_noise_cost,33268.323433594844,integrated,P (100005),0.03326832343359484,18
100005,rail_operation_cost,1870000.031343926,integrated,P (100005),1.870000031343926,18
100005,rail_tts_cost,7311554.957253001,integrated,P (100005),7.3115549572530005,18
101000,rail_accident_cost,108317.65122869582,integrated,X0 (101000),0.10831765122869581,13
101000,rail_airpollution_cost,492477.1013540613,integrated,X0 (101000),0.49247710135406125,13
101000,rail_co2_cost,14484.62062806063,integrated,X0 (101000),0.01448462062806063,13
101000,rail_construction_cost,1730197.7303821358,integrated,X0 (101000),1.7301977303821359,13
101000,rail_land_consumption_cost,2290.3999999999996,integrated,X0 (101000),0.0022903999999999997,13
101000,rail_maint_cost,1302897.5699999998,integrated,X0 (101000),1.3028975699999998,13
101000,rail_noise_cost,207481.43545940344,integrated,X0 (101000),0.20748143545940342,13
101000,rail_operation_cost,7136753.3043801235,integrated,X0 (101000),7.1367533043801235,13
101000,rail_tts_cost,7904728.629864534,integrated,X0 (101000),7.904728629864534,13
101001,rail_accident_cost,147227.52994650704,integrated,X1 (101001),0.14722752994650704,1
101001,rail_airpollution_cost,669384.7804591752,integrated,X1 (101001),0.6693847804591753,1
101001,rail_co2_cost,19687.78766056398,integrated,X1 (101001),0.01968778766056398,1
101001,rail_construction_cost,1730197.7303821358,integrated,X1 (101001),1.7301977303821359,1
101001,rail_land_consumption_cost,2290.3999999999996,integrated,X1 (101001),0.0022903999999999997,1
101001,rail_maint_cost,1302897.5699999998,integrated,X1 (101001),1.3028975699999998,1
101001,rail_noise_cost,213393.94117765065,integrated,X1 (101001),0.21339394117765065,1
101001,rail_operation_cost,9700418.61988883,integrated,X1 (101001),9.700418619888831,1
101001,rail_tts_cost,17743614.7842129,integrated,X1 (101001),17.743614784212898,1
101002,rail_accident_cost,140186.17798306263,integrated,X2 (101002),0.14018617798306263,14
101002,rail_airpollution_cost,637370.565183686,integrated,X2 (101002),0.637370565183686,14
101002,rail_co2_cost,18746.193093637827,integrated,X2 (101002),0.018746193093637828,14
101002,rail_construction_cost,1730197.7303821358,integrated,X2 (101002),1.7301977303821359,14
101002,rail_land_consumption_cost,2290.3999999999996,integrated,X2 (101002),0.0022903999999999997,14
101002,rail_maint_cost,1302897.5699999998,integrated,X2 (101002),1.3028975699999998,14
101002,rail_noise_cost,179755.20867066365,integrated,X2 (101002),0.17975520867066364,14
101002,rail_operation_cost,9236483.228727916,integrated,X2 (101002),9.236483228727916,14
101002,rail_tts_cost,7686582.156515543,integrated,X2 (101002),7.686582156515543,14
101003,rail_accident_cost,132690.92770215432,integrated,X3 (101003),0.13269092770215432,17
101003,rail_airpollution_cost,603292.6555319021,integrated,X3 (101003),0.6032926555319021,17
101003,rail_co2_cost,17743.90163329124,integrated,X3 (101003),0.01774390163329124,17
101003,rail_construction_cost,1730197.7303821358,integrated,X3 (101003),1.7301977303821359,17
101003,rail_land_consumption_cost,2290.3999999999996,integrated,X3 (101003),0.0022903999999999997,17
101003,rail_maint_cost,1302897.5699999998,integrated,X3 (101003),1.3028975699999998,17
101003,rail_noise_cost,207803.50175377636,integrated,X3 (101003),0.20780350175377638,17
101003,rail_operation_cost,8742641.720879031,integrated,X3 (101003),8.742641720879032,17
101003,rail_tts_cost,7357381.521083192,integrated,X3 (101003),7.357381521083192,17
101004,rail_accident_cost,126416.89626358062,integrated,X4 (101004),0.12641689626358063,33
101004,rail_airpollution_cost,574767.140238468,integrated,X4 (101004),0.574767140238468,33
101004,rail_co2_cost,16904.915889366705,integrated,X4 (101004),0.016904915889366705,33
101004,rail_construction_cost,1730197.7303821358,integrated,X4 (101004),1.7301977303821359,33
101004,rail_land_consumption_cost,2290.3999999999996,integrated,X4 (101004),0.0022903999999999997,33
101004,rail_maint_cost,1302897.5699999998,integrated,X4 (101004),1.3028975699999998,33
101004,rail_noise_cost,173365.71312165158,integrated,X4 (101004),0.17336571312165158,33
101004,rail_operation_cost,8329262.977035271,integrated,X4 (101004),8.32926297703527,33
101004,rail_tts_cost,1834337.6036177767,integrated,X4 (101004),1.8343376036177768,33
101005,rail_accident_cost,60957.710008135255,integrated,X5 (101005),0.060957710008135255,38
101005,rail_airpollution_cost,277150.36274747853,integrated,X5 (101005),0.2771503627474785,38
101005,rail_co2_cost,8151.481257278781,integrated,X5 (101005),0.008151481257278782,38
101005,rail_construction_cost,1904780.9095278084,integrated,X5 (101005),1.9047809095278083,38
101005,rail_land_consumption_cost,2701.245112781955,integrated,X5 (101005),0.002701245112781955,38
101005,rail_maint_cost,1538079.225,integrated,X5 (101005),1.5380792250000002,38
101005,rail_noise_cost,50434.719120384165,integrated,X5 (101005),0.050434719120384164,38
101005,rail_operation_cost,4016336.519423646,integrated,X5 (101005),4.016336519423646,38
101005,rail_tts_cost,188795.02566268537,integrated,X5 (101005),0.18879502566268536,38
101006,rail_accident_cost,44168.660119273954,integrated,X6 (101006),0.04416866011927396,24
101006,rail_airpollution_cost,200817.25793985967,integrated,X6 (101006),0.20081725793985966,24
101006,rail_co2_cost,5906.389939407638,integrated,X6 (101006),0.005906389939407638,24
101006,rail_construction_cost,1904780.9095278084,integrated,X6 (101006),1.9047809095278083,24
101006,rail_land_consumption_cost,2701.245112781955,integrated,X6 (101006),0.002701245112781955,24
101006,rail_maint_cost,1538079.225,integrated,X6 (101006),1.5380792250000002,24
101006,rail_noise_cost,67882.72470413407,integrated,X6 (101006),0.06788272470413408,24
101006,rail_operation_cost,2910152.0156740816,integrated,X6 (101006),2.9101520156740817,24
101006,rail_tts_cost,5195579.210525322,integrated,X6 (101006),5.195579210525322,24
101007,rail_accident_cost,45861.79634201414,integrated,X7 (101007),0.045861796342014136,3
101007,rail_airpollution_cost,208515.27215743304,integrated,X7 (101007),0.20851527215743304,3
101007,rail_co2_cost,6132.802122277443,integrated,X7 (101007),0.006132802122277443,3
101007,rail_construction_cost,1904780.9095278084,integrated,X7 (101007),1.9047809095278083,3
101007,rail_land_consumption_cost,2701.245112781955,integrated,X7 (101007),0.002701245112781955,3
101007,rail_maint_cost,1538079.225,integrated,X7 (101007),1.5380792250000002,3
101007,rail_noise_cost,40503.9808141297,integrated,X7 (101007),0.0405039808141297,3
101007,rail_operation_cost,3021708.1230613724,integrated,X7 (101007),3.0217081230613725,3
101007,rail_tts_cost,14916928.08645102,integrated,X7 (101007),14.916928086451021,3
101008,rail_accident_cost,37608.24508620929,integrated,X8 (101008),0.03760824508620929,11
101008,rail_airpollution_cost,170989.670815192,integrated,X8 (101008),0.17098967081519198,11
101008,rail_co2_cost,5029.107965152706,integrated,X8 (101008),0.0050291079651527066,11
101008,rail_construction_cost,1904780.9095278084,integrated,X8 (101008),1.9047809095278083,11
101008,rail_land_consumption_cost,2701.245112781955,integrated,X8 (101008),0.002701245112781955,11
101008,rail_maint_cost,1538079.225,integrated,X8 (101008),1.5380792250000002,11
101008,rail_noise_cost,61907.16986421456,integrated,X8 (101008),0.06190716986421456,11
101008,rail_operation_cost,2477904.2413341966,integrated,X8 (101008),2.4779042413341967,11
101008,rail_tts_cost,8177401.213539585,integrated,X8 (101008),8.177401213539584,11
101009,rail_accident_cost,96543.22188167412,integrated,X9 (101009),0.09654322188167412,36
101009,rail_airpollution_cost,438943.47346292005,integrated,X9 (101009),0.43894347346292006,36
101009,rail_co2_cost,12910.10216067412,integrated,X9 (101009),0.01291010216067412,36
101009,rail_construction_cost,732040.4281907269,integrated,X9 (101009),0.7320404281907269,36
101009,rail_land_consumption_cost,2701.245112781955,integrated,X9 (101009),0.002701245112781955,36
101009,rail_maint_cost,579195.0,integrated,X9 (101009),0.579195,36
101009,rail_noise_cost,97170.9686792523,integrated,X9 (101009),0.0971709686792523,36
101009,rail_operation_cost,6360968.410631583,integrated,X9 (101009),6.360968410631583,36
101009,rail_tts_cost,247692.99397772533,integrated,X9 (101009),0.24769299397772532,36
101010,rail_accident_cost,58893.507298479046,integrated,X10 (101010),0.058893507298479045,10
101010,rail_airpollution_cost,267765.25740659225,integrated,X10 (101010),0.26776525740659224,10
101010,rail_co2_cost,7875.4487472527135,integrated,X10 (101010),0.007875448747252713,10
101010,rail_construction_cost,732040.4281907269,integrated,X10 (101010),0.7320404281907269,10
101010,rail_land_consumption_cost,2701.245112781955,integrated,X10 (101010),0.002701245112781955,10
101010,rail_maint_cost,579195.0,integrated,X10 (101010),0.579195,10
101010,rail_noise_cost,49476.43930373732,integrated,X10 (101010),0.049476439303737324,10
101010,rail_operation_cost,3880331.857746249,integrated,X10 (101010),3.880331857746249,10
101010,rail_tts_cost,8989058.563065173,integrated,X10 (101010),8.989058563065173,10
101011,rail_accident_cost,102191.717431209,integrated,X11 (101011),0.102191717431209,6
101011,rail_airpollution_cost,464624.9268889456,integrated,X11 (101011),0.46462492688894563,6
101011,rail_co2_cost,13665.439026145461,integrated,X11 (101011),0.01366543902614546,6
101011,rail_construction_cost,732040.4281907269,integrated,X11 (101011),0.7320404281907269,6
101011,rail_land_consumption_cost,2701.245112781955,integrated,X11 (101011),0.002701245112781955,6
101011,rail_maint_cost,579195.0,integrated,X11 (101011),0.579195,6
101011,rail_noise_cost,105311.4104716837,integrated,X11 (101011),0.1053114104716837,6
101011,rail_operation_cost,6733132.308395665,integrated,X11 (101011),6.733132308395665,6
101011,rail_tts_cost,12878595.411381008,integrated,X11 (101011),12.878595411381008,6
101012,rail_accident_cost,76560.69250720723,integrated,X12 (101012),0.07656069250720723,4
101012,rail_airpollution_cost,348090.89281304757,integrated,X12 (101012),0.34809089281304756,4
101012,rail_co2_cost,10237.96743567787,integrated,X12 (101012),0.010237967435677871,4
101012,rail_construction_cost,732040.4281907269,integrated,X12 (101012),0.7320404281907269,4
101012,rail_land_consumption_cost,2701.245112781955,integrated,X12 (101012),0.002701245112781955,4
101012,rail_maint_cost,579195.0,integrated,X12 (101012),0.579195,4
101012,rail_noise_cost,76800.09240506063,integrated,X12 (101012),0.07680009240506062,4
101012,rail_operation_cost,5044374.292079266,integrated,X12 (101012),5.044374292079266,4
101012,rail_tts_cost,14790065.885086544,integrated,X12 (101012),14.790065885086545,4
101013,rail_accident_cost,42799.72187365079,integrated,X13 (101013),0.042799721873650796,21
101013,rail_airpollution_cost,194593.24244940377,integrated,X13 (101013),0.19459324244940376,21
101013,rail_co2_cost,5723.330660276581,integrated,X13 (101013),0.00572333066027658,21
101013,rail_construction_cost,1263828.9685990578,integrated,X13 (101013),1.2638289685990578,21
101013,rail_land_consumption_cost,4008.2,integrated,X13 (101013),0.0040082,21
101013,rail_maint_cost,837732.7725,integrated,X13 (101013),0.8377327725,21
101013,rail_noise_cost,31696.888781083842,integrated,X13 (101013),0.03169688878108384,21
101013,rail_operation_cost,2819956.424862045,integrated,X13 (101013),2.819956424862045,21
101013,rail_tts_cost,6379386.884236827,integrated,X13 (101013),6.379386884236826,21
101014,rail_accident_cost,58248.803295091595,integrated,X14 (101014),0.05824880329509159,20
101014,rail_airpollution_cost,264834.0457784038,integrated,X14 (101014),0.2648340457784038,20
101014,rail_co2_cost,7789.23664054129,integrated,X14 (101014),0.007789236640541291,20
101014,rail_construction_cost,1263828.9685990578,integrated,X14 (101014),1.2638289685990578,20
101014,rail_land_consumption_cost,4008.2,integrated,X14 (101014),0.0040082,20
101014,rail_maint_cost,837732.7725,integrated,X14 (101014),0.8377327725,20
101014,rail_noise_cost,72838.06039217554,integrated,X14 (101014),0.07283806039217554,20
101014,rail_operation_cost,3837854.077122975,integrated,X14 (101014),3.837854077122975,20
101014,rail_tts_cost,6581946.613529325,integrated,X14 (101014),6.581946613529325,20
101015,rail_accident_cost,50299.8141686924,integrated,X15 (101015),0.0502998141686924,25
101015,rail_airpollution_cost,228693.16680569825,integrated,X15 (101015),0.22869316680569823,25
101015,rail_co2_cost,6726.269611932303,integrated,X15 (101015),0.006726269611932303,25
101015,rail_construction_cost,732040.4281907269,integrated,X15 (101015),0.7320404281907269,25
101015,rail_land_consumption_cost,2701.245112781955,integrated,X15 (101015),0.002701245112781955,25
101015,rail_maint_cost,579195.0,integrated,X15 (101015),0.579195,25
101015,rail_noise_cost,49815.89788509605,integrated,X15 (101015),0.04981589788509605,25
101015,rail_operation_cost,3314116.959757539,integrated,X15 (101015),3.314116959757539,25
101015,rail_tts_cost,4332822.605776257,integrated,X15 (101015),4.332822605776257,25
101016,rail_accident_cost,29543.56680119106,integrated,X16 (101016),0.02954356680119106,8
101016,rail_airpollution_cost,134322.79944098482,integrated,X16 (101016),0.13432279944098482,8
101016,rail_co2_cost,3950.6705717936725,integrated,X16 (101016),0.003950670571793672,8
101016,rail_construction_cost,732040.4281907269,integrated,X16 (101016),0.7320404281907269,8
101016,rail_land_consumption_cost,2701.245112781955,integrated,X16 (101016),0.002701245112781955,8
101016,rail_maint_cost,579195.0,integrated,X16 (101016),0.579195,8
101016,rail_noise_cost,37501.37760949724,integrated,X16 (101016),0.03750137760949724,8
101016,rail_operation_cost,1946544.6822365962,integrated,X16 (101016),1.9465446822365962,8
101016,rail_tts_cost,10904617.59902443,integrated,X16 (101016),10.90461759902443,8
101017,rail_accident_cost,149363.0017368834,integrated,X17 (101017),0.14936300173688338,27
101017,rail_airpollution_cost,679093.917847388,integrated,X17 (101017),0.6790939178473879,27
101017,rail_co2_cost,19973.350524923175,integrated,X17 (101017),0.019973350524923175,27
101017,rail_construction_cost,1730197.7303821358,integrated,X17 (101017),1.7301977303821359,27
101017,rail_land_consumption_cost,2290.3999999999996,integrated,X17 (101017),0.0022903999999999997,27
101017,rail_maint_cost,1302897.5699999998,integrated,X17 (101017),1.3028975699999998,27
101017,rail_noise_cost,252200.91763495203,integrated,X17 (101017),0.252200917634952,27
101017,rail_operation_cost,9841119.006053964,integrated,X17 (101017),9.841119006053964,27
101017,rail_tts_cost,3788782.996696295,integrated,X17 (101017),3.788782996696295,27
101018,rail_accident_cost,134859.85188399852,integrated,X18 (101018),0.13485985188399852,35
101018,rail_airpollution_cost,613153.887584249,integrated,X18 (101018),0.613153887584249,35
101018,rail_co2_cost,18033.937870124973,integrated,X18 (101018),0.018033937870124972,35
101018,rail_construction_cost,1730197.7303821358,integrated,X18 (101018),1.7301977303821359,35
101018,rail_land_consumption_cost,2290.3999999999996,integrated,X18 (101018),0.0022903999999999997,35
101018,rail_maint_cost,1302897.5699999998,integrated,X18 (101018),1.3028975699999998,35
101018,rail_noise_cost,210915.05383973898,integrated,X18 (101018),0.21091505383973896,35
101018,rail_operation_cost,8885546.193475531,integrated,X18 (101018),8.885546193475532,35
101018,rail_tts_cost,362157.363922819,integrated,X18 (101018),0.362157363922819,35
101019,rail_accident_cost,198228.6136624998,integrated,X19 (101019),0.19822861366249978,37
101019,rail_airpollution_cost,901266.339830672,integrated,X19 (101019),0.9012663398306721,37
101019,rail_co2_cost,26507.833524431535,integrated,X19 (101019),0.026507833524431534,37
101019,rail_construction_cost,1730197.7303821358,integrated,X19 (101019),1.7301977303821359,37
101019,rail_land_consumption_cost,2290.3999999999996,integrated,X19 (101019),0.0022903999999999997,37
101019,rail_maint_cost,1302897.5699999998,integrated,X19 (101019),1.3028975699999998,37
101019,rail_noise_cost,305403.1132081045,integrated,X19 (101019),0.3054031132081045,37
101019,rail_operation_cost,13060740.308997327,integrated,X19 (101019),13.060740308997328,37
101019,rail_tts_cost,224095.95623262957,integrated,X19 (101019),0.22409595623262957,37
101020,rail_accident_cost,193341.9513629133,integrated,X20 (101020),0.1933419513629133,26
101020,rail_airpollution_cost,879048.6379390806,integrated,X20 (101020),0.8790486379390806,26
101020,rail_co2_cost,25854.37170409061,integrated,X20 (101020),0.02585437170409061,26
101020,rail_construction_cost,1730197.7303821358,integrated,X20 (101020),1.7301977303821359,26
101020,rail_land_consumption_cost,2290.3999999999996,integrated,X20 (101020),0.0022903999999999997,26
101020,rail_maint_cost,1302897.5699999998,integrated,X20 (101020),1.3028975699999998,26
101020,rail_noise_cost,252262.76338322632,integrated,X20 (101020),0.25226276338322634,26
101020,rail_operation_cost,12738771.517038118,integrated,X20 (101020),12.738771517038119,26
101020,rail_tts_cost,3836287.0980968326,integrated,X20 (101020),3.8362870980968324,26
101021,rail_accident_cost,229769.78901665303,integrated,X21 (101021),0.22976978901665301,28
101021,rail_airpollution_cost,1044671.467577741,integrated,X21 (101021),1.044671467577741,28
101021,rail_co2_cost,30725.63139934533,integrated,X21 (101021),0.03072563139934533,28
101021,rail_construction_cost,1730197.7303821358,integrated,X21 (101021),1.7301977303821359,28
101021,rail_land_consumption_cost,2290.3999999999996,integrated,X21 (101021),0.0022903999999999997,28
101021,rail_maint_cost,1302897.5699999998,integrated,X21 (101021),1.3028975699999998,28
101021,rail_noise_cost,338710.84725302237,integrated,X21 (101021),0.33871084725302236,28
101021,rail_operation_cost,15138901.946360758,integrated,X21 (101021),15.138901946360757,28
101021,rail_tts_cost,3357225.0961520886,integrated,X21 (101021),3.3572250961520886,28
101022,rail_accident_cost,235606.8986788011,integrated,X22 (101022),0.2356068986788011,29
101022,rail_airpollution_cost,1071210.474047066,integrated,X22 (101022),1.071210474047066,29
101022,rail_co2_cost,31506.190413149,integrated,X22 (101022),0.031506190413149,29
101022,rail_construction_cost,1730197.7303821358,integrated,X22 (101022),1.7301977303821359,29
101022,rail_land_consumption_cost,2290.3999999999996,integrated,X22 (101022),0.0022903999999999997,29
101022,rail_maint_cost,1302897.5699999998,integrated,X22 (101022),1.3028975699999998,29
101022,rail_noise_cost,363384.3909550131,integrated,X22 (101022),0.3633843909550131,29
101022,rail_operation_cost,15523493.11129853,integrated,X22 (101022),15.52349311129853,29
101022,rail_tts_cost,2767266.1238269256,integrated,X22 (101022),2.767266123826926,29
101023,rail_accident_cost,251715.80484785535,integrated,X23 (101023),0.25171580484785533,2
101023,rail_airpollution_cost,1144451.2369894837,integrated,X23 (101023),1.1444512369894837,2
101023,rail_co2_cost,33660.3304996907,integrated,X23 (101023),0.0336603304996907,2
101023,rail_construction_cost,1730197.7303821358,integrated,X23 (101023),1.7301977303821359,2
101023,rail_land_consumption_cost,2290.3999999999996,integrated,X23 (101023),0.0022903999999999997,2
101023,rail_maint_cost,1302897.5699999998,integrated,X23 (101023),1.3028975699999998,2
101023,rail_noise_cost,365043.6447006049,integrated,X23 (101023),0.3650436447006049,2
101023,rail_operation_cost,16584864.808596635,integrated,X23 (101023),16.584864808596635,2
101023,rail_tts_cost,15812736.00786839,integrated,X23 (101023),15.812736007868391,2
101024,rail_accident_cost,253608.0635438409,integrated,X24 (101024),0.2536080635438409,12
101024,rail_airpollution_cost,1153054.581569431,integrated,X24 (101024),1.1530545815694309,12
101024,rail_co2_cost,33913.370046159725,integrated,X24 (101024),0.03391337004615973,12
101024,rail_construction_cost,1730197.7303821358,integrated,X24 (101024),1.7301977303821359,12
101024,rail_land_consumption_cost,2290.3999999999996,integrated,X24 (101024),0.0022903999999999997,12
101024,rail_maint_cost,1302897.5699999998,integrated,X24 (101024),1.3028975699999998,12
101024,rail_noise_cost,337461.371238846,integrated,X24 (101024),0.337461371238846,12
101024,rail_operation_cost,16709540.550252125,integrated,X24 (101024),16.709540550252125,12
101024,rail_tts_cost,7935279.385891124,integrated,X24 (101024),7.935279385891124,12
101025,rail_accident_cost,147220.9676865989,integrated,X25 (101025),0.1472209676865989,30
101025,rail_airpollution_cost,669354.9444841403,integrated,X25 (101025),0.6693549444841402,30
101025,rail_co2_cost,19686.91013188648,integrated,X25 (101025),0.019686910131886483,30
101025,rail_construction_cost,1730197.7303821358,integrated,X25 (101025),1.7301977303821359,30
101025,rail_land_consumption_cost,2290.3999999999996,integrated,X25 (101025),0.0022903999999999997,30
101025,rail_maint_cost,1302897.5699999998,integrated,X25 (101025),1.3028975699999998,30
101025,rail_noise_cost,251204.27778799593,integrated,X25 (101025),0.2512042777879959,30
101025,rail_operation_cost,9699986.250560723,integrated,X25 (101025),9.699986250560723,30
101025,rail_tts_cost,2510717.076245961,integrated,X25 (101025),2.5107170762459607,30
101026,rail_accident_cost,139563.98329621498,integrated,X26 (101026),0.13956398329621497,9
101026,rail_airpollution_cost,634541.6944282661,integrated,X26 (101026),0.6345416944282661,9
101026,rail_co2_cost,18662.991012596067,integrated,X26 (101026),0.018662991012596067,9
101026,rail_construction_cost,1730197.7303821358,integrated,X26 (101026),1.7301977303821359,9
101026,rail_land_consumption_cost,2290.3999999999996,integrated,X26 (101026),0.0022903999999999997,9
101026,rail_maint_cost,1302897.5699999998,integrated,X26 (101026),1.3028975699999998,9
101026,rail_noise_cost,201711.8348198628,integrated,X26 (101026),0.2017118348198628,9
101026,rail_operation_cost,9195488.52530739,integrated,X26 (101026),9.195488525307391,9
101026,rail_tts_cost,9127486.504916422,integrated,X26 (101026),9.127486504916423,9
101027,rail_accident_cost,114229.1897719822,integrated,X27 (101027),0.1142291897719822,5
101027,rail_airpollution_cost,519354.5062212861,integrated,X27 (101027),0.5193545062212861,5
101027,rail_co2_cost,15275.13253592018,integrated,X27 (101027),0.01527513253592018,5
101027,rail_construction_cost,1730197.7303821358,integrated,X27 (101027),1.7301977303821359,5
101027,rail_land_consumption_cost,2290.3999999999996,integrated,X27 (101027),0.0022903999999999997,5
101027,rail_maint_cost,1302897.5699999998,integrated,X27 (101027),1.3028975699999998,5
101027,rail_noise_cost,236120.92330640944,integrated,X27 (101027),0.23612092330640944,5
101027,rail_operation_cost,7526248.38439895,integrated,X27 (101027),7.52624838439895,5
101027,rail_tts_cost,13214648.91910491,integrated,X27 (101027),13.21464891910491,5
101028,rail_accident_cost,177090.4467863313,integrated,X28 (101028),0.1770904467863313,23
101028,rail_airpollution_cost,805159.536987111,integrated,X28 (101028),0.805159536987111,23
101028,rail_co2_cost,23681.162852562087,integrated,X28 (101028),0.023681162852562086,23
101028,rail_construction_cost,1730197.7303821358,integrated,X28 (101028),1.7301977303821359,23
101028,rail_land_consumption_cost,2290.3999999999996,integrated,X28 (101028),0.0022903999999999997,23
101028,rail_maint_cost,1302897.5699999998,integrated,X28 (101028),1.3028975699999998,23
101028,rail_noise_cost,315881.0117157882,integrated,X28 (101028),0.3158810117157882,23
101028,rail_operation_cost,11668004.401314832,integrated,X28 (101028),11.668004401314832,23
101028,rail_tts_cost,5487791.6931030825,integrated,X28 (101028),5.487791693103082,23
101029,rail_accident_cost,206529.06565989697,integrated,X29 (101029),0.20652906565989695,15
101029,rail_airpollution_cost,939005.1801142006,integrated,X29 (101029),0.9390051801142005,15
101029,rail_co2_cost,27617.799415123547,integrated,X29 (101029),0.02761779941512355,15
101029,rail_construction_cost,1730197.7303821358,integrated,X29 (101029),1.7301977303821359,15
101029,rail_land_consumption_cost,2290.3999999999996,integrated,X29 (101029),0.0022903999999999997,15
101029,rail_maint_cost,1302897.5699999998,integrated,X29 (101029),1.3028975699999998,15
101029,rail_noise_cost,387321.0258881599,integrated,X29 (101029),0.38732102588815986,15
101029,rail_operation_cost,13607634.352103971,integrated,X29 (101029),13.607634352103972,15
101029,rail_tts_cost,7465596.422105105,integrated,X29 (101029),7.465596422105104,15
101030,rail_accident_cost,230539.71703529256,integrated,X30 (101030),0.23053971703529255,16
101030,rail_airpollution_cost,1048172.0227926092,integrated,X30 (101030),1.0481720227926092,16
101030,rail_co2_cost,30828.588905664976,integrated,X30 (101030),0.030828588905664974,16
101030,rail_construction_cost,1730197.7303821358,integrated,X30 (101030),1.7301977303821359,16
101030,rail_land_consumption_cost,2290.3999999999996,integrated,X30 (101030),0.0022903999999999997,16
101030,rail_maint_cost,1302897.5699999998,integrated,X30 (101030),1.3028975699999998,16
101030,rail_noise_cost,362728.7865990177,integrated,X30 (101030),0.3627287865990177,16
101030,rail_operation_cost,15189630.39429916,integrated,X30 (101030),15.189630394299162,16
101030,rail_tts_cost,7387552.409229921,integrated,X30 (101030),7.387552409229921,16
