development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
9,scenario_19,delay_min,0.9701967621014362,94,3121.847228370543,3409.748178438589,2333.0,1.4615294378219412,1.5609236141852714,2.5311203762867076,0.9701967621014362
9,scenario_19,delay_min,0.8669275027289468,87,794.1532861069165,1666.8205846724093,729.0,2.286447989948435,0.4764919716641499,1.3434194743930967,0.8669275027289468
9,scenario_19,delay_min,0.82301748733583,96,2437.745041650941,3529.48135712984,2333.0,1.5128509889112045,1.2188725208254705,2.0418900081613005,0.82301748733583
9,scenario_19,delay_min,0.779967138810862,88,2951.1891622424446,1777.7148793935112,1404.0,1.2661786890267173,1.7707134973454668,2.550680636156329,0.779967138810862
9,scenario_19,delay_min,0.6453114815799081,95,1906.501637835958,3520.948737427564,2333.0,1.5091936294160155,0.9612613300013235,1.6065728115812317,0.6453114815799081
103,scenario_19,flow_capacity_ratio,3.8120830636852343,178,6719.55714161299,3812.0830636852343,1000.0,3.8120830636852343,5.039667856209742,36.30993387862653,31.270266022416788
103,scenario_19,flow_capacity_ratio,2.6402473526112313,124,1877.417300305622,1924.7403200535875,729.0,2.6402473526112313,1.425886557194143,5.090026577402952,3.664140020208809
103,scenario_19,flow_capacity_ratio,2.4690709720306954,98,2007.6948653871616,3792.493013039148,1536.0,2.4690709720306954,1.115386036326201,3.5557004700429005,2.4403144337166998
103,scenario_19,flow_capacity_ratio,2.3007247793309196,87,794.1532861069165,1677.2283641322404,729.0,2.3007247793309196,0.4764919716641499,1.3564679243995996,0.8799759527354497
103,scenario_19,flow_capacity_ratio,1.8703347984921028,85,910.3365754780752,1363.474068100743,729.0,1.8703347984921028,0.5462019452868452,1.1598222207303617,0.6136202754435165
103,scenario_19,flow_capacity_ratio,1.8703347984921028,86,2224.3324582106734,1363.474068100743,729.0,1.8703347984921028,1.3480802777034384,2.8625556443005604,1.514475366597122
103,scenario_19,flow_capacity_ratio,1.6820790341292893,97,1687.4477039097997,3924.290386623632,2333.0,1.6820790341292893,0.8437238519548999,1.578528153258497,0.7348043013035971
103,scenario_19,flow_capacity_ratio,1.648604697639525,96,2437.745041650941,3846.194759593012,2333.0,1.648604697639525,1.2188725208254705,2.230400672390505,1.0115281515650345
103,scenario_19,flow_capacity_ratio,1.6248271033199806,95,1906.501637835958,3790.721632045515,2333.0,1.6248271033199806,0.9612613300013235,1.7316655480128276,0.770404218011504
103,scenario_19,flow_capacity_ratio,1.5512135686863544,94,3121.847228370543,3618.9812557452647,2333.0,1.5512135686863544,1.5609236141852714,2.6801900675996166,1.1192664534143453
103,scenario_19,delay_min,31.270266022416788,178,6719.55714161299,3812.0830636852343,1000.0,3.8120830636852343,5.039667856209742,36.30993387862653,31.270266022416788
103,scenario_19,delay_min,3.664140020208809,124,1877.417300305622,1924.7403200535875,729.0,2.6402473526112313,1.425886557194143,5.090026577402952,3.664140020208809
103,scenario_19,delay_min,2.4403144337166998,98,2007.6948653871616,3792.493013039148,1536.0,2.4690709720306954,1.115386036326201,3.5557004700429005,2.4403144337166998
103,scenario_19,delay_min,1.514475366597122,86,2224.3324582106734,1363.474068100743,729.0,1.8703347984921028,1.3480802777034384,2.8625556443005604,1.514475366597122
103,scenario_19,delay_min,1.1192664534143453,94,3121.847228370543,3618.9812557452647,2333.0,1.5512135686863544,1.5609236141852714,2.6801900675996166,1.1192664534143453
103,scenario_19,delay_min,1.0233775875034192,91,4008.729740907578,2984.033443899608,2391.0,1.2480273709325,2.4052378445445464,3.4286154320479656,1.0233775875034192
103,scenario_19,delay_min,1.0115281515650345,96,2437.745041650941,3846.194759593012,2333.0,1.648604697639525,1.2188725208254705,2.230400672390505,1.0115281515650345
103,scenario_19,delay_min,0.8799759527354497,87,794.1532861069165,1677.2283641322404,729.0,2.3007247793309196,0.4764919716641499,1.3564679243995996,0.8799759527354497
103,scenario_19,delay_min,0.793219590796503,88,2951.1891622424446,1790.238571813206,1404.0,1.2750986978726537,1.7707134973454668,2.5639330881419697,0.793219590796503
103,scenario_19,delay_min,0.770404218011504,95,1906.501637835958,3790.721632045515,2333.0,1.6248271033199806,0.9612613300013235,1.7316655480128276,0.770404218011504
9,scenario_29,flow_capacity_ratio,1.75428274247009,178,6719.55714161299,1754.28274247009,1000.0,1.75428274247009,5.039667856209742,9.894575158715899,4.854907302506157
9,scenario_29,flow_capacity_ratio,1.1852263156522553,87,794.1532861069165,864.0299841104941,729.0,1.1852263156522553,0.4764919716641499,0.6556014965040604,0.1791095248399105
9,scenario_29,flow_capacity_ratio,1.1332717199716815,98,2007.6948653871616,1740.7053618765028,1536.0,1.1332717199716815,1.115386036326201,1.4918877308521779,0.3765016945259769
9,scenario_29,flow_capacity_ratio,1.067376660994664,124,1877.417300305622,778.1175858651101,729.0,1.067376660994664,1.425886557194143,1.8427439126681255,0.4168573554739825
9,scenario_29,flow_capacity_ratio,0.9639197116019532,85,910.3365754780752,702.6974697578239,729.0,0.9639197116019532,0.5462019452868452,0.6712253491223676,0.12502340383552246
9,scenario_29,flow_capacity_ratio,0.9639197116019532,86,2224.3324582106734,702.6974697578239,729.0,0.9639197116019532,1.3480802777034384,1.6566503705351445,0.3085700928317061
9,scenario_29,flow_capacity_ratio,0.7922831513826682,97,1687.4477039097997,1848.396592175765,2333.0,0.7922831513826682,0.8437238519548999,0.964353301000445,0.12062944904554518
9,scenario_29,flow_capacity_ratio,0.7858389586883088,96,2437.745041650941,1833.3622906198243,2333.0,0.7858389586883088,1.2188725208254705,1.3897555083417048,0.17088298751623432
