development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
status_quo,scenario_29,delay_min,0.18119914277496008,87,794.1532861069165,868.215938648745,729,1.1909683657733128,0.4764919716641499,0.65769111443911,0.18119914277496008
status_quo,scenario_29,delay_min,0.16343092880706744,88,2951.1891622424446,926.9427610156372,1404,0.6602156417490294,1.7707134973454668,1.9341444261525342,0.16343092880706744
status_quo,scenario_29,delay_min,0.15166423712481847,95,1906.501637835958,1925.855873200152,2333,0.8254847291899494,0.9612613300013235,1.112925567126142,0.15166423712481847
status_quo,scenario_30,flow_capacity_ratio,5.715239695672417,129,3327.5142290398862,4166.409738145192,729,5.715239695672417,2.079696393149929,36.18505541436249,34.10535902121256
status_quo,scenario_30,flow_capacity_ratio,5.715239695672417,130,225.05482885543543,4166.409738145192,729,5.715239695672417,0.13503289731326126,2.3494645122895235,2.214431614976262
status_quo,scenario_30,flow_capacity_ratio,4.166409737298612,178,6719.55714161299,4166.4097372986125,1000,4.166409737298612,5.039667856209742,43.744988499309756,38.705320643100016
status_quo,scenario_30,flow_capacity_ratio,2.712506339384792,98,2007.6948653871616,4166.409737295041,1536,2.712506339384792,1.115386036326201,4.173509678656074,3.058123642329873
status_quo,scenario_30,flow_capacity_ratio,2.3006127762662927,126,1897.1851262924465,4166.409737818256,1811,2.3006127762662927,1.073878373373083,3.0568640189166114,1.9829856455435284
status_quo,scenario_30,flow_capacity_ratio,2.1542966587524575,128,1875.2605068342427,4166.409738027252,1934,2.1542966587524575,0.9783967861743875,2.5214760850035924,1.543079298829205
status_quo,scenario_30,flow_capacity_ratio,1.973497839081369,124,1877.417300305622,1438.679924690318,729,1.973497839081369,1.425886557194143,3.2480736068945606,1.8221870497004176
status_quo,scenario_30,flow_capacity_ratio,1.9235502020585065,92,2550.193392452562,4166.409737658725,2166,1.9235502020585065,1.577439211826327,3.47301477625027,1.895575564423943
status_quo,scenario_30,flow_capacity_ratio,1.8938226082478145,174,6978.5477473254405,4166.409738145192,2200,1.8938226082478145,4.187128648395264,9.034101929508425,4.846973281113161
status_quo,scenario_30,flow_capacity_ratio,1.8938226082478145,175,5286.2980122217705,4166.409738145192,2200,1.8938226082478145,3.1717788073330624,6.84339447136008,3.6716156640270174
status_quo,scenario_30,flow_capacity_ratio,1.8938226082478145,176,4439.9389635413945,4166.409738145192,2200,1.8938226082478145,2.663963378124837,5.747737582336042,3.0837742042112053
status_quo,scenario_30,delay_min,38.705320643100016,178,6719.55714161299,4166.4097372986125,1000,4.166409737298612,5.039667856209742,43.744988499309756,38.705320643100016
status_quo,scenario_30,delay_min,34.10535902121256,129,3327.5142290398862,4166.409738145192,729,5.715239695672417,2.079696393149929,36.18505541436249,34.10535902121256
status_quo,scenario_30,delay_min,4.846973281113161,174,6978.5477473254405,4166.409738145192,2200,1.8938226082478145,4.187128648395264,9.034101929508425,4.846973281113161
status_quo,scenario_30,delay_min,4.485416393123155,68,8865.80644588534,4166.409738145192,2335,1.7843296523105747,4.470154510530423,8.955570903653578,4.485416393123155
status_quo,scenario_30,delay_min,4.203826400626513,61,8361.831024084971,4166.409738145192,2333,1.7858592962474034,4.1809155120424855,8.384741912668998,4.203826400626513
status_quo,scenario_30,delay_min,3.6716156640270174,175,5286.2980122217705,4166.409738145192,2200,1.8938226082478145,3.1717788073330624,6.84339447136008,3.6716156640270174
status_quo,scenario_30,delay_min,3.0837742042112053,176,4439.9389635413945,4166.409738145192,2200,1.8938226082478145,2.663963378124837,5.747737582336042,3.0837742042112053
status_quo,scenario_30,delay_min,3.058123642329873,98,2007.6948653871616,4166.409737295041,1536,2.712506339384792,1.115386036326201,4.173509678656074,3.058123642329873
status_quo,scenario_30,delay_min,2.8013434998516193,32,4235.803391000821,4166.409738145192,2391,1.7425385772250908,2.9552116681401075,5.756555167991727,2.8013434998516193
status_quo,scenario_30,delay_min,2.59299775994204,63,5114.75070314698,4166.409738145192,2333,1.7858592962474034,2.578865900746377,5.171863660688417,2.59299775994204
