run,case,case_type,scenario,source,n_links,total_flow,mean_link_tt_min_unweighted,median_link_tt_min_unweighted,p95_link_tt_min_unweighted,max_link_tt_min,mean_delay_min_unweighted,p95_delay_min_unweighted,max_delay_min,flow_weighted_link_tt_min,flow_weighted_delay_min,edge_max_delay
2iter_xscen_xdev_test,dev694,development,scenario_44,used_links,58,143633.6936759784,2.5369807587461874,1.862242705081183,6.528965854928601,18.60236509029527,0.9861643807435745,2.2145620537449155,13.562697234085526,2.9351961594119973,1.2651295816457988,178
2iter_xscen_xdev_test,dev726,development,scenario_44,all_links,177,143589.19696405053,2.55598503705589,1.8714941270274699,6.2608611238441085,27.199114537306937,0.32720193653773616,1.2907985757680769,13.785033616390791,2.9627484611367385,1.2943376949557759,178
2iter_xscen_xdev_test,dev726,development,scenario_44,used_links,58,143589.19696405053,2.538354212537334,1.8714862856462238,6.5668763617468,18.824701472600534,0.9985300477099879,2.2510740910569265,13.785033616390791,2.9627484611367385,1.2943376949557759,178
2iter_xscen_xdev_test,dev736,development,scenario_44,all_links,177,143393.07486629183,2.5550085479502616,1.8692062690093885,6.2524989941131945,27.199114537306937,0.3265362740813782,1.2775167288407343,13.643639942282327,2.945721143225473,1.2815956066863736,178
2iter_xscen_xdev_test,dev736,development,scenario_44,used_links,58,143393.07486629183,2.5353742371632593,1.8656308570795357,6.542861014389157,18.68330779849207,0.9964986295242058,2.2279446387658197,13.643639942282327,2.945721143225473,1.2815956066863736,178
2iter_xscen_xdev_test,dev73,development,scenario_44,all_links,177,144608.77504271123,2.558675389346026,1.8714941270274699,6.262254357282906,27.199114537306937,0.330783468131352,1.2950951528608057,13.832497157685953,2.9608958133302483,1.2964581555016577,178
2iter_xscen_xdev_test,dev73,development,scenario_44,used_links,58,144608.77504271118,2.546564425560679,1.8733748725884523,6.57466037277943,18.872165013895696,1.0094598941249882,2.258570960002084,13.832497157685953,2.9608958133302483,1.2964581555016577,178
2iter_xscen_xdev_test,dev750,development,scenario_44,all_links,177,146106.04122905442,2.573026104506706,1.8835782319907803,6.267780477730903,27.199114537306937,0.3356915383736146,1.3121710978206245,14.01421936597622,2.985357501904968,1.3090912951766427,178
2iter_xscen_xdev_test,dev750,development,scenario_44,used_links,58,146106.04122905445,2.5903588494130982,1.898907701198974,6.605534870431446,19.053887222185963,1.0244379705539615,2.2883065374151195,14.01421936597622,2.985357501904968,1.3090912951766427,178
2iter_xscen_xdev_test,dev755,development,scenario_44,all_links,177,143780.94149360212,2.56000567985407,1.8714941270274699,6.252020183661285,27.199114537306937,0.3260549080506963,1.2771492215382119,13.639804239594174,2.9467800724540147,1.276360317371715,178
2iter_xscen_xdev_test,dev755,development,scenario_44,used_links,58,143780.9414936021,2.5506241052145353,1.8908976603614016,6.542192234532096,18.679472095803916,0.9950296331891938,2.2273005293316834,13.639804239594174,2.9467800724540147,1.276360317371715,178
2iter_xscen_xdev_test,dev759,development,scenario_44,all_links,177,147342.63995388406,2.593133125738693,1.8936794080644177,6.27851029606673,27.199114537306937,0.3430951094671177,1.3452544846728474,14.366890002789496,3.0274461441000495,1.3453659305681944,178
2iter_xscen_xdev_test,dev759,development,scenario_44,used_links,58,147342.63995388412,2.6517199314486457,1.9057920188168356,6.665482487233052,19.40655785899924,1.0470316271668936,2.346042764259117,14.366890002789496,3.0274461441000495,1.3453659305681944,178
2iter_xscen_xdev_test,dev761,development,scenario_44,all_links,177,143292.7452535133,2.5509269599846185,1.8642166002076765,6.236920607300988,27.199114537306937,0.3235296919407575,1.2655163734277006,13.516321163951336,2.9282101066688835,1.2643946526903873,178
2iter_xscen_xdev_test,dev761,development,scenario_44,used_links,58,143292.7452535133,2.5229183566474185,1.860326788959007,6.521101858414284,18.55598902016108,0.9873233702330012,2.2069881498789172,13.516321163951336,2.9282101066688835,1.2643946526903873,178
2iter_xscen_xdev_test,dev764,development,scenario_44,all_links,177,143763.83398030227,2.574270519638685,1.8714941270274699,6.253566925684618,27.199114537306937,0.325435017602033,1.2783655828235623,13.654174610326116,2.95632014957993,1.2766581684507878,178
2iter_xscen_xdev_test,dev764,development,scenario_44,used_links,58,143763.83398030224,2.5941564611089665,1.884572820421265,6.544352650841199,18.69384246653586,0.9931378985441354,2.229381250680667,13.654174610326116,2.95632014957993,1.2766581684507878,178
2iter_xscen_xdev_test,dev767,development,scenario_44,all_links,177,143392.57256779005,2.550901354428962,1.865218440759441,6.240048482167991,27.199114537306937,0.324429455922487,1.267922656082166,13.541579016625622,2.9313360408009905,1.2680583118782223,178
2iter_xscen_xdev_test,dev767,development,scenario_44,used_links,58,143392.57256779008,2.522840215555155,1.8613925508756632,6.525470726508358,18.581246872835365,0.9900692016944861,2.2111958560862504,13.541579016625622,2.9313360408009905,1.2680583118782223,178
2iter_xscen_xdev_test,dev770,development,scenario_44,all_links,177,143432.93354041473,2.550498378646741,1.866790906023062,6.244957920669609,27.199114537306937,0.32534299351391827,1.2717151454356008,13.582642895095496,2.93728854734696,1.273354975146471,178
2iter_xscen_xdev_test,dev770,development,scenario_44,used_links,58,143432.93354041473,2.5216104446335486,1.8630620636236959,6.532327998663267,18.62231075130524,0.9928570664131643,2.217800172350851,13.582642895095496,2.93728854734696,1.273354975146471,178
2iter_xscen_xdev_test,dev775,development,scenario_44,all_links,177,145895.21388711347,2.583442650898061,1.8855459835814898,6.2693163710260595,27.199114537306937,0.3365047951085231,1.3168942416495253,14.063905417771302,2.994279997133775,1.317463775153616,178
2iter_xscen_xdev_test,dev775,development,scenario_44,used_links,58,145895.21388711347,2.6221472754694757,1.899955980503732,6.614115923700425,19.103573273981045,1.026919805762217,2.296571046740617,14.063905417771302,2.994279997133775,1.317463775153616,178
2iter_xscen_xdev_test,dev776,development,scenario_44,all_links,177,143684.2400812949,2.5587796795489113,1.8714941270274699,6.262942575941526,27.199114537306937,0.3282450536006449,1.297218766721929,13.853490324164675,2.9724188277048467,1.3020781928222251,178
2iter_xscen_xdev_test,dev776,development,scenario_44,used_links,58,143684.24008129488,2.546882690490175,1.87431953280227,6.578505458234879,18.893158180374417,1.0017133532295541,2.262274205234084,13.853490324164675,2.9724188277048467,1.3020781928222251,178
2iter_xscen_xdev_test,dev780,development,scenario_44,all_links,177,143892.91264731658,2.555604850882636,1.8714941270274699,6.2449371947142405,27.199114537306937,0.32639794805591854,1.2717283695064983,13.584035529791059,2.9371115888688935,1.2716592149933783,178
2iter_xscen_xdev_test,dev780,development,scenario_44,used_links,58,143892.91264731658,2.5371939892155067,1.9102586915225759,6.532299049626309,18.623703386000802,0.9960764966534067,2.2177722912063804,13.584035529791059,2.9371115888688935,1.2716592149933783,178
2iter_xscen_xdev_test,dev789,development,scenario_44,all_links,177,145663.426231534,2.5766398034746083,1.8803691027616494,6.265275649332042,27.199114537306937,0.33356344473428906,1.304429197263227,13.932179549519141,2.984499943608736,1.3010303282150326,178
2iter_xscen_xdev_test,dev789,development,scenario_44,used_links,58,145663.42623153405,2.601386861780663,1.8970854994753696,6.5915403657428335,18.971847405728884,1.0179436158270545,2.2748282718829786,13.932179549519141,2.984499943608736,1.3010303282150326,178
2iter_xscen_xdev_test,dev791,development,scenario_44,all_links,177,144229.48585417622,2.5637271629667913,1.8714941270274699,6.258102509452099,27.199114537306937,0.3280131263592841,1.2822939000491327,13.695761153619525,2.951705390136473,1.2814007250094313,178
2iter_xscen_xdev_test,dev791,development,scenario_44,used_links,58,144229.48585417625,2.561981045058532,1.8919607036721593,6.551463951834561,18.735429009829268,1.00100557526885,2.236230224988813,13.695761153619525,2.951705390136473,1.2814007250094313,178
2iter_xscen_xdev_test,dev809,development,scenario_44,all_links,177,144265.0666963759,2.5640240899457423,1.8714941270274699,6.258212799803451,27.199114537306937,0.32812041894949967,1.2826342590026572,13.699393004159084,2.952251398434539,1.2816120185993596,178
2iter_xscen_xdev_test,dev809,development,scenario_44,used_links,58,144265.06669637587,2.5628871842874,1.8920313544143994,6.552080145279117,18.739060860368827,1.0013330026562317,2.2368236878551064,13.699393004159084,2.952251398434539,1.2816120185993596,178
2iter_xscen_xdev_test,dev810,development,scenario_44,all_links,177,143580.48072084095,2.5678734033452715,1.8690382874851752,6.251974534221066,27.199114537306937,0.32387283733407773,1.277133134442874,13.64083116625141,2.9547022983530926,1.2748179585111636,178
2iter_xscen_xdev_test,dev810,development,scenario_44,used_links,58,143580.48072084098,2.574634226903205,1.8654487878325887,6.542128473546966,18.680499022461152,0.9883705553126163,2.2272391204067308,13.64083116625141,2.9547022983530926,1.2748179585111636,178
2iter_xscen_xdev_test,dev811,development,scenario_44,all_links,177,143541.73773741178,2.54986819570272,1.8690465839171737,6.25200043674726,27.199114537306937,0.32639074383009015,1.2771309285697188,13.63965314839903,2.9426414527025457,1.2795385691448955,178
2iter_xscen_xdev_test,dev811,development,scenario_44,used_links,58,143541.73773741178,2.519687300131968,1.8654590610076682,6.542164652973912,18.679321004608774,0.9960545113435512,2.227273965221465,13.63965314839903,2.9426414527025457,1.2795385691448955,178
2iter_xscen_xdev_test,dev813,development,scenario_44,all_links,177,142942.71511116868,2.5633926730672876,1.860511645926967,6.225353264216689,27.199114537306937,0.3197828035002515,1.256600515959506,13.421463409757447,2.940145578960889,1.2519937083056702,178
2iter_xscen_xdev_test,dev813,development,scenario_44,used_links,58,142942.71511116865,2.5609602741583237,1.8563914281863487,6.504945139145448,18.46113126596719,0.9758889003369744,2.1914274310625648,13.421463409757447,2.940145578960889,1.2519937083056702,178
2iter_xscen_xdev_test,dev822,development,scenario_44,all_links,177,143857.71442430737,2.55732795268875,1.8714941270274699,6.257029857631613,27.199114537306937,0.327407345729038,1.2810392159652735,13.682384302518642,2.9476514491034527,1.282551667075277,178
2iter_xscen_xdev_test,dev822,development,scenario_44,used_links,58,143857.71442430737,2.5424524205893366,1.8916999236758205,6.5491895108622895,18.722052158728385,0.9991568998972367,2.2340396851988324,13.682384302518642,2.9476514491034527,1.282551667075277,178
2iter_xscen_xdev_test,dev831,development,scenario_44,all_links,177,143599.43666996737,2.558457203834632,1.8714941270274699,6.261157380850893,27.199114537306937,0.3276084383038071,1.2917135955505237,13.794872706722785,2.9649409889725513,1.295972467213305,178
2iter_xscen_xdev_test,dev831,development,scenario_44,used_links,58,143599.43666996737,2.5458985835690116,1.8718894922267415,6.568531553005555,18.834540562932528,0.9997705789616181,2.252668224453453,13.794872706722785,2.9649409889725513,1.295972467213305,178
2iter_xscen_xdev_test,dev837,development,scenario_44,all_links,177,144047.25676449164,2.5504022175539056,1.8685620854013267,6.250487770157602,27.199114537306937,0.32619110060115053,1.2759582769020748,13.62563453242598,2.934324553316063,1.2733254813896882,178
2iter_xscen_xdev_test,dev837,development,scenario_44,used_links,58,144047.25676449164,2.521316987505416,1.8649542869949063,6.540051831623466,18.665302388635723,0.9954452552828212,2.225239083114743,13.62563453242598,2.934324553316063,1.2733254813896882,178
2iter_xscen_xdev_test,dev858,development,scenario_44,all_links,177,143562.66631099125,2.5729376882865527,1.8684127574630658,6.250021549156461,27.199114537306937,0.3243030361521961,1.27562681783221,13.624563541821605,2.9540990423847022,1.273683210324204,178
2iter_xscen_xdev_test,dev858,development,scenario_44,used_links,58,143562.6663109913,2.5900890274998734,1.8647855111835456,6.539400636117482,18.664231398031347,0.9896834034299778,2.2246119093677414,13.624563541821605,2.9540990423847022,1.273683210324204,178
2iter_xscen_xdev_test,dev863,development,scenario_44,all_links,177,143787.918590351,2.558780552861912,1.8676128080473164,6.247524004344577,27.199114537306937,0.3236973431806935,1.2736956330805145,13.603786111150164,2.9430582314108067,1.2689311638412735,178
2iter_xscen_xdev_test,dev863,development,scenario_44,used_links,58,143787.91859035104,2.546885355600538,1.8639352248233452,6.5359121833161025,18.643453967359907,0.9878349955686683,2.2212521410730046,13.603786111150164,2.9430582314108067,1.2689311638412735,178
2iter_xscen_xdev_test,dev866,development,scenario_44,all_links,177,143956.92567266995,2.5548394982240743,1.8703268205837214,6.255997500038476,27.199114537306937,0.3272717842763089,1.2802497342227062,13.673191351939288,2.9447679076519977,1.2805969037723646,178
2iter_xscen_xdev_test,dev866,development,scenario_44,used_links,58,143956.92567266995,2.5348583440333448,1.8668198528732374,6.547747562465339,18.71285920814903,0.9987432037397701,2.2326509284110663,13.673191351939288,2.9447679076519977,1.2805969037723646,178
2iter_xscen_xdev_test,dev873,development,scenario_44,all_links,177,145744.67083975492,2.577921798543448,1.8830859112240161,6.267396205565499,27.199114537306937,0.3348410751359703,1.3109841659463752,14.001389510488742,2.987823219785447,1.3094872410415186,178
2iter_xscen_xdev_test,dev873,development,scenario_44,used_links,58,145744.67083975495,2.6052991570769506,1.8986888849740349,6.603387937482705,19.041057366698485,1.0218425913632196,2.2862388020427944,14.001389510488742,2.987823219785447,1.3094872410415186,178
2iter_xscen_xdev_test,dev878,development,scenario_44,all_links,177,143772.14002583234,2.5738089993858413,1.8714941270274699,6.258819323794559,27.199114537306937,0.32751093942848225,1.2845022582859058,13.71798023258351,2.960102718593526,1.2867534006612014,178
2iter_xscen_xdev_test,dev878,development,scenario_44,used_links,58,143772.14002583234,2.59274802861322,1.8687060124496004,6.555468801700119,18.757648088793253,0.9994730392903682,2.2400873411287114,13.71798023258351,2.960102718593526,1.2867534006612014,178
2iter_xscen_xdev_test,dev887,development,scenario_44,all_links,177,144943.44317384105,2.553365439701639,1.8714941270274699,6.262570981610725,27.199114537306937,0.3310872178969412,1.2960839889658835,13.842017346819599,2.954504851172754,1.2950943486954187,178
2iter_xscen_xdev_test,dev887,development,scenario_44,used_links,58,144943.44317384102,2.530359924059705,1.8738083354414954,6.576429356491934,18.881685203029342,1.0103868546165273,2.2602746881960907,13.842017346819599,2.954504851172754,1.2950943486954187,178
2iter_xscen_xdev_test,dev895,development,scenario_44,all_links,177,145918.64303823008,2.569161221431831,1.8816248998733127,6.266255839297578,27.199114537306937,0.33455199291060145,1.3074669784679145,13.964091176233836,2.9770810494830533,1.3039710880017013,178
2iter_xscen_xdev_test,dev895,development,scenario_44,used_links,58,145918.64303823005,2.578564292443222,1.8978805655858015,6.597016698203236,19.00375903244358,1.0209603921582149,2.2801025895302227,13.964091176233836,2.9770810494830533,1.3039710880017013,178
2iter_xscen_xdev_test,dev90,development,scenario_44,all_links,177,144004.49912301576,2.5499437403716456,1.8686866931425676,6.250876811528882,27.199114537306937,0.3262793161727807,1.2762590875534492,13.628878124205482,2.935010888751046,1.2742199316160854,178
2iter_xscen_xdev_test,dev90,development,scenario_44,used_links,58,144004.4991230158,2.5199178416216217,1.8650866254671175,6.540595226262488,18.668545980415225,0.9957144648721067,2.2257624326291725,13.628878124205482,2.935010888751046,1.2742199316160854,178
2iter_xscen_xdev_test,dev935,development,scenario_44,all_links,177,144336.7998897562,2.552253498757171,1.8714941270274699,6.258362276810467,27.199114537306937,0.32800794140226613,1.2830937065086312,13.70410903213197,2.94289436741789,1.2814670470081677,178
2iter_xscen_xdev_test,dev935,development,scenario_44,used_links,58,144336.79988975616,2.5269665870395164,1.8680781472735752,6.552915275013543,18.743776888341714,1.000989752210364,2.23762801073504,13.70410903213197,2.94289436741789,1.2814670470081677,178
2iter_xscen_xdev_test,dev938,development,scenario_44,all_links,177,143233.55519824236,2.556238143225203,1.862286595156355,6.230894883664044,27.199114537306937,0.32060921090024225,1.260873052577598,13.466941295632747,2.9315196030961674,1.255238364874961,178
2iter_xscen_xdev_test,dev938,development,scenario_44,used_links,58,143233.55519824233,2.5391266227436837,1.8582770284670644,6.512685411829775,18.50660915184249,0.978410867747291,2.1988821751104495,13.466941295632747,2.9315196030961674,1.255238364874961,178
2iter_xscen_xdev_test,dev940,development,scenario_44,all_links,177,144322.55755290692,2.5522990604219506,1.8711643521864516,6.258091045971139,27.199114537306937,0.327824468871906,1.2822524276810428,13.69393105318376,2.941912516562645,1.2803776233893263,178
2iter_xscen_xdev_test,dev940,development,scenario_44,used_links,58,144322.55755290692,2.527105628671691,1.8677099814857425,6.551399905236354,18.733598909393503,1.0004298446608164,2.2361685409866787,13.69393105318376,2.941912516562645,1.2803776233893263,178
2iter_xscen_xdev_test,dev945,development,scenario_44,all_links,177,146629.21958205715,2.567853026732551,1.8862900769935755,6.273383511927245,27.199114537306937,0.3375245800096163,1.3294211944189374,14.198437818887019,2.994595964659265,1.3259568829670603,178
2iter_xscen_xdev_test,dev945,development,scenario_44,used_links,58,146629.21958205715,2.574572043102314,1.8885233945414124,6.6368390860682664,19.23810567509676,1.0300319079603808,2.318455981072944,14.198437818887019,2.994595964659265,1.3259568829670603,178
2iter_xscen_xdev_test,dev94,development,scenario_44,all_links,177,143398.49891868737,2.5477935869867805,1.8687462922549292,6.25106288761187,27.199114537306937,0.32625544811119306,1.2764091264759823,13.631996807741658,2.943554981747639,1.279891544896668,178
2iter_xscen_xdev_test,dev94,development,scenario_44,used_links,58,143398.49891868737,2.5133561666367745,1.8651407873828023,6.540855128559287,18.6716646639514,0.9956416261324338,2.2260127474667915,13.631996807741658,2.943554981747639,1.279891544896668,178
2iter_xscen_xdev_test,dev952,development,scenario_44,all_links,177,145187.09913255318,2.590787174652154,1.8798837113003894,6.347376618789964,27.199114537306937,0.33236353776152633,1.3032514648622096,13.919743458939003,2.989917807104468,1.3018926694030952,178
2iter_xscen_xdev_test,dev952,development,scenario_44,used_links,58,145187.0991325532,2.64456073589145,1.896957035601385,6.8043516310402525,18.959411315148746,1.0142818307550028,2.2727896394270113,13.919743458939003,2.989917807104468,1.3018926694030952,178
2iter_xscen_xdev_test,dev958,development,scenario_44,all_links,177,143803.71378723596,2.5541526528968768,1.8667688125168784,6.244888941905878,27.199114537306937,0.3262432168540707,1.2716903313707608,13.583579877730955,2.936576042058644,1.2720395951538115,178
2iter_xscen_xdev_test,dev958,development,scenario_44,used_links,58,143803.71378723596,2.5327622815693096,1.8630425269734994,6.5322316523793384,18.623247733940698,0.9956042997098364,2.217707380156578,13.583579877730955,2.936576042058644,1.2720395951538115,178
2iter_xscen_xdev_test,dev964,development,scenario_44,all_links,177,143498.93519302615,2.5527802339979395,1.8688812352448005,6.25148419695671,27.199114537306937,0.3263386675415546,1.2767505281454299,13.634988644501437,2.9433707646993796,1.2794602571720988,178
2iter_xscen_xdev_test,dev964,development,scenario_44,used_links,58,143498.93519302615,2.5285740376880703,1.8652852547400118,6.54144359358192,18.67465650071118,0.9958955888768132,2.2265795047767423,13.634988644501437,2.9433707646993796,1.2794602571720988,178
2iter_xscen_xdev_test,dev970,development,scenario_44,all_links,177,144509.3468724334,2.5530639529578862,1.8714941270274699,6.259602842741983,27.199114537306937,0.3289170974525718,1.2869231426576109,13.744121202085601,2.9462540680726996,1.2855348712132062,178
2iter_xscen_xdev_test,dev970,development,scenario_44,used_links,58,144509.3468724334,2.5294398696865277,1.8697691627931077,6.559846330950558,18.783789058295344,1.0037642456742277,2.2443033889935657,13.744121202085601,2.9462540680726996,1.2855348712132062,178
2iter_xscen_xdev_test,dev971,development,scenario_44,all_links,177,143717.9612989223,2.5520577448484034,1.869029199923964,6.251946161687868,27.199114537306937,0.32659127169259966,1.2771172415412944,13.640500919622482,2.9425687294818843,1.278397571780217,178
2iter_xscen_xdev_test,dev971,development,scenario_44,used_links,58,143717.96129892234,2.5263692001110383,1.8654439070328521,6.542088844130731,18.680168775832225,0.9966664670618988,2.227200952868343,13.640500919622482,2.9425687294818843,1.278397571780217,178
2iter_xscen_xdev_test,dev987,development,scenario_44,all_links,177,143387.59297177693,2.555230271369639,1.86920004680344,6.252479567587118,27.199114537306937,0.3265180302656536,1.2775107653366604,13.643462406266867,2.945730924132966,1.2815944743578143,178
2iter_xscen_xdev_test,dev987,development,scenario_44,used_links,58,143387.59297177693,2.5360508758741194,1.8661739261217551,6.542833880333746,18.68313026247661,0.9964429544313912,2.2279185056505773,13.643462406266867,2.945730924132966,1.2815944743578143,178
2iter_xscen_xdev_test,dev9,development,scenario_44,all_links,177,135727.1995960257,2.547365835579374,1.8565338129224818,6.259052378905355,27.199114537306937,0.2903216027638378,1.1377713675237682,12.152070309806138,2.799301569530637,1.1376274651547216,178
2iter_xscen_xdev_test,dev9,development,scenario_44,used_links,57,135727.1995960257,2.4354567625516226,1.811167140456118,6.298484472000483,17.19173816601588,0.9015249770034961,1.9896100767975555,12.152070309806138,2.799301569530637,1.1376274651547216,178
2iter_xscen_xdev_test,status_quo,status_quo,scenario_44,all_links,176,143366.48330859418,2.5590664071527223,1.870276096122455,6.252403844384883,27.199114537306937,0.3282770946074354,1.2772763628701551,13.638339064867107,2.9453440276093037,1.2812100251641811,178
2iter_xscen_xdev_test,status_quo,status_quo,scenario_44,used_links,57,143366.48330859415,2.547559305739506,1.8690580652174402,6.550272442286554,18.67800692107685,1.0136275201913796,2.233415758333814,13.638339064867107,2.9453440276093037,1.2812100251641811,178
5iter_5scen_4dev_test_1542375,dev0,development,scenario_44,all_links,177,143001.18113216927,2.548114482148897,1.8610854101403376,6.2271446297782305,27.199114537306937,0.3210388455985456,1.2579804563513062,13.435915115254168,2.918145579834909,1.254581551980379,178
5iter_5scen_4dev_test_1542375,dev0,development,scenario_44,used_links,58,143001.18113216927,2.5143354501487503,1.8569996707466936,6.507447234075527,18.47558297146391,0.979721994326596,2.1938372269506354,13.435915115254168,2.918145579834909,1.254581551980379,178
5iter_5scen_4dev_test_1542375,dev103,development,scenario_44,all_links,177,146043.74761509625,2.56960198157723,1.8827387483584723,6.267125233802583,27.199114537306937,0.3348884111943537,1.3101486619156508,13.99269329080732,2.9800140347337756,1.3061762285331278,178
5iter_5scen_4dev_test_1542375,dev103,development,scenario_44,used_links,58,146043.74761509625,2.5799093708179743,1.8984277152025513,6.601874015168373,19.032361147017063,1.021987047955183,2.284780726362257,13.99269329080732,2.9800140347337756,1.3061762285331278,178
5iter_5scen_4dev_test_1542375,dev104,development,scenario_44,all_links,177,143858.45182896184,2.548076508192954,1.8688065158356433,6.251250913365255,27.199114537306937,0.32632898861228676,1.2765478546961901,13.63198709382242,2.9363423140394196,1.2759949704688032,178
5iter_5scen_4dev_test_1542375,dev104,development,scenario_44,used_links,58,143858.45182896187,2.514219564110788,1.865213803936906,6.541117754063745,18.671654950032163,0.9958660514547372,2.2262656850564633,13.63198709382242,2.9363423140394196,1.2759949704688032,178
5iter_5scen_4dev_test_1542375,dev109,development,scenario_44,all_links,177,130651.32449331714,2.5271945938445644,1.8565338129224818,6.07250986052699,27.199114537306937,0.27187385374102696,0.9552765595781069,13.505689312682808,2.7339020554644105,1.064915880722965,178
5iter_5scen_4dev_test_1542375,dev109,development,scenario_44,used_links,58,130651.32449331714,2.4504937220475984,1.8054112577279984,6.178417793833168,18.54535716889255,0.829684001933824,1.6369051931441978,13.505689312682808,2.7339020554644105,1.064915880722965,178
5iter_5scen_4dev_test_1542375,dev114,development,scenario_44,all_links,177,144121.1739958491,2.555519741422942,1.8690528026222746,6.25201985234324,27.199114537306937,0.3283013343737281,1.2771521579494438,13.63979347541147,2.9413595919666182,1.278105685609142,178
5iter_5scen_4dev_test_1542375,dev114,development,scenario_44,used_links,58,144121.17399584915,2.536934258622992,1.865466589114499,6.5421917717626785,18.679461331621212,1.0018851066232737,2.22730008363323,13.63979347541147,2.9413595919666182,1.278105685609142,178
5iter_5scen_4dev_test_1542375,dev126,development,scenario_44,all_links,177,145798.5969906894,2.5808564815878583,1.8846514614529088,6.268618167784277,27.199114537306937,0.3357053637094593,1.314744289326279,14.0411163126434,2.991284128976017,1.314601837883838,178
5iter_5scen_4dev_test_1542375,dev126,development,scenario_44,used_links,58,145798.59699068943,2.614255000160754,1.8994761989162563,6.610215054265546,19.080784168853143,1.0244801616650743,2.292814075327952,14.0411163126434,2.991284128976017,1.314601837883838,178
5iter_5scen_4dev_test_1542375,dev12,development,scenario_44,all_links,177,143569.69665009153,2.5689450136751617,1.8714941270274699,6.249310485575947,27.199114537306937,0.32494685713249605,1.2750845209991946,13.61922565130235,2.948179476445758,1.274215855513733,178
5iter_5scen_4dev_test_1542375,dev12,development,scenario_44,used_links,58,143569.69665009153,2.577904486013386,1.8905040695617064,6.538407456044154,18.658893507512094,0.9916481674560655,2.2236553664212493,13.61922565130235,2.948179476445758,1.274215855513733,178
5iter_5scen_4dev_test_1542375,dev140,development,scenario_44,all_links,177,143561.0573515157,2.5516288082408076,1.869383202095891,6.25305140193242,27.199114537306937,0.3266312547688127,1.2779632855119119,13.648059297339387,2.9443471332231455,1.28069365706001,178
5iter_5scen_4dev_test_1542375,dev140,development,scenario_44,used_links,58,143561.0573515157,2.525060203911996,1.8658181061969514,6.543632591577807,18.68772715354913,0.9967884843806872,2.2286877534710974,13.648059297339387,2.9443471332231455,1.28069365706001,178
5iter_5scen_4dev_test_1542375,dev143,development,scenario_44,all_links,177,143431.65793678013,2.549089809229374,1.8690574166939395,6.252034258067555,27.199114537306937,0.326441297524132,1.277156112806658,13.639699414661873,2.9445086609155697,1.2807115705562468,178
5iter_5scen_4dev_test_1542375,dev143,development,scenario_44,used_links,58,143431.65793678013,2.5173118793426217,1.865472178924728,6.542211892998982,18.679367270871616,0.99620878727192,2.227319462623181,13.639699414661873,2.9445086609155697,1.2807115705562468,178
5iter_5scen_4dev_test_1542375,dev144,development,scenario_44,all_links,177,145410.94980837265,2.5625294050030876,1.8799183424748553,6.264923816455637,27.199114537306937,0.33364909119082325,1.3033536003634312,13.92145025863211,2.969566404173327,1.3036729154007793,178
5iter_5scen_4dev_test_1542375,dev144,development,scenario_44,used_links,58,145410.94980837265,2.558325818169298,1.8981338210074044,6.589574671469846,18.961118114841852,1.0182049851857882,2.2729350895263414,13.92145025863211,2.969566404173327,1.3036729154007793,178
5iter_5scen_4dev_test_1542375,dev150,development,scenario_44,all_links,177,145777.7100562005,2.5612169155663125,1.8762312244314165,6.266399792623305,27.199114537306937,0.33426655212038486,1.3079034689175377,13.968380872283795,2.968551617572717,1.3054242882436637,178
5iter_5scen_4dev_test_1542375,dev150,development,scenario_44,used_links,58,145777.7100562005,2.554320462474311,1.8790202770173488,6.597820967067617,19.008048728493538,1.0200893056087608,2.280877189957645,13.968380872283795,2.968551617572717,1.3054242882436637,178
5iter_5scen_4dev_test_1542375,dev152,development,scenario_44,all_links,177,135452.54087834296,2.5433744003809697,1.8565338129224818,6.255493798294664,27.199114537306937,0.2890525064873911,1.133003092275405,12.101205648210065,2.794348710735125,1.1327248588509695,178
5iter_5scen_4dev_test_1542375,dev152,development,scenario_44,used_links,57,135452.54087834296,2.431515884640551,1.8091866459117536,6.289870605430825,17.140873504419808,0.8975840990924251,1.9812692906698792,12.101205648210065,2.794348710735125,1.1327248588509695,178
5iter_5scen_4dev_test_1542375,dev15,development,scenario_44,all_links,177,143307.54765098228,2.546557287994194,1.8634750797571618,6.234605485222482,27.199114537306937,0.3225183779550765,1.2637292658883923,13.497078970681137,2.9214599850593563,1.2605646838026028,178
5iter_5scen_4dev_test_1542375,dev15,development,scenario_44,used_links,58,143307.5476509823,2.5095833231593967,1.8595388948571663,6.517868205083271,18.53674682689088,0.9842371189318714,2.2038737818320264,13.497078970681137,2.9214599850593563,1.2605646838026028,178
5iter_5scen_4dev_test_1542375,dev176,development,scenario_44,all_links,177,142895.58731589373,2.5759568837890394,1.8714941270274699,6.264900953685297,27.199114537306937,0.3224435076705769,1.2622647701763876,13.481220518784873,2.9377372602856964,1.2624188765271294,178
5iter_5scen_4dev_test_1542375,dev176,development,scenario_44,used_links,58,142895.58731589373,2.599302779291945,1.8878612167094933,6.51522258860822,18.520888374994616,0.9840086354774502,2.2013257587229287,13.481220518784873,2.9377372602856964,1.2624188765271294,178
5iter_5scen_4dev_test_1542375,dev177,development,scenario_44,all_links,177,143342.10973101627,2.5490611418346942,1.861614720023459,6.251270933071326,27.199114537306937,0.32511420251494233,1.2766023433822733,13.635418662089108,2.9431479554859177,1.2788193555905107,178
