development,component,scenario_count,mean_tts_minutes,median_tts_minutes,std_tts_minutes,min_tts_minutes,max_tts_minutes,n_positive,n_negative
394,total,10,-80.6144290029566,-13.398017674277071,152.55358096559735,-361.1388954578433,59.24217693528044,5,5
423,access_only,10,482.4187776159859,460.02124638625537,118.2646148984143,288.8537067168254,660.3507738094486,10,0
423,destination_access,10,350.4625015043792,334.1936776959701,85.87655421992504,209.90335985993443,479.6593907572824,10,0
423,network,10,8609.5437539081,6122.9955219491385,6557.4953652987515,1337.7044767717307,20182.098068382707,10,0
423,origin_access,10,131.9562761116067,125.82756869028526,32.388066518215226,78.95034685689097,180.6913830521662,10,0
423,total,10,9091.962531524085,6583.016768335394,6672.459763723547,1626.5581834885816,20842.44884219207,10,0
459,access_only,10,200.72144837698323,191.39824900110216,49.59736368147841,119.53998245661933,275.3506495503607,10,0
459,destination_access,10,-101.12643933910185,-96.55009887834603,25.37933050589672,-139.57706167945437,-59.60049229904689,0,10
459,network,10,-4063.2499648859375,-3668.7447366599517,1424.4921481007043,-6387.560440784786,-2055.9560786914662,0,10
459,origin_access,10,301.8478877160851,287.9483478794482,74.97107061147427,179.14047475566622,414.92771122981503,10,0
459,total,10,-3862.5285165089617,-3477.3464876589424,1375.1884303503757,-6112.209791234462,-1936.4160962348396,0,10
464,access_only,10,10.096712997193572,9.625740286955988,2.462904123759176,6.065516152384589,13.796689747658093,10,0
464,destination_access,10,5.688941645127125,5.423076194418172,1.3850240226185362,3.4220119917990814,7.768462028667272,10,0
464,network,10,-8.276819689769763,-14.276448604388861,16.49609571470458,-26.24302880448522,20.155696162953973,3,7
464,origin_access,10,4.407771352066447,4.202664092537816,1.0778837912121872,2.6435041605855076,6.02822771899082,10,0
464,total,10,1.819893307404709,-4.642565447895322,18.900763133116108,-20.177512652095174,33.95238591055386,3,7
469,access_only,10,1238.0314335229946,1180.9301440003892,305.1360716074964,738.5880527109239,1697.8815923842594,10,0
469,destination_access,10,596.3981386493017,568.5899864505664,145.5337786956719,358.1949896959504,815.0643048422608,10,0
469,network,10,-13073.494533215417,-10125.9280347717,8164.548906695429,-27303.638546218863,-3558.3147735725506,0,10
469,origin_access,10,641.633294873693,612.3401575498228,159.61296278020453,380.39306301497345,882.8172875419987,10,0
469,total,10,-11835.463099692424,-8944.997890771367,7866.750284719206,-25605.756953834556,-2819.726720861625,0,10
486,access_only,10,682.719782495869,651.2133420620994,169.05976625088354,406.01825406381613,937.5613564119703,10,0
486,destination_access,10,109.91982689028082,104.75083279170394,26.628007188745997,66.34186359708474,149.83375525254087,10,0
486,network,10,-20353.25432313,-15835.608659637539,12561.472467584481,-42228.10783503717,-5663.903916734271,0,10
486,origin_access,10,572.7999556055881,546.4625092703955,142.43446048189176,339.6763904667314,787.7276011594295,10,0
486,total,10,-19670.53454063415,-15184.395317575487,12396.29952468704,-41290.546478625154,-5257.885662670451,0,10
493,access_only,10,-36.76034088574325,-35.04603079806111,8.96741575385419,-50.23223141703784,-22.082745507288564,0,10
493,destination_access,10,-35.844647688846635,-34.173937772835416,8.748435868732088,-48.98958835860685,-21.525372235877512,0,10
493,network,10,56.22733140651253,29.283881646901136,70.86623492963756,-20.6325987696182,180.75177696859464,9,1
493,origin_access,10,-0.9156931968966091,-0.8720930252256949,0.2190147934150884,-1.2426430584309855,-0.557373271411052,0,10
493,total,10,19.466990520755644,-5.762149151152698,62.20315613039887,-42.71534427689039,130.51954555138946,5,5
499,access_only,10,-875.0669952096945,-834.7037931353207,215.6865026182867,-1200.1738122934585,-522.0200414696628,0,10
499,destination_access,10,-492.4313407453228,-469.69896719783355,121.28419060820448,-675.1993081998335,-293.907112431174,0,10
499,network,10,-14807.617690941648,-11353.051509415905,9497.897867160742,-31404.801010363735,-3822.234664192918,0,10
499,origin_access,10,-382.63565446437167,-365.0048259374871,94.40237552024128,-524.974504093625,-228.1129290384888,0,10
499,total,10,-15682.684686151359,-12187.755302551319,9708.529200305373,-32604.974822657183,-4344.254705662577,0,10
517,access_only,10,431.33670067869446,411.45467408648074,106.37415535791675,257.2151542951051,591.6721571940034,10,0
517,destination_access,10,234.50866062483783,223.61621912289047,57.42292947172826,140.5167132532497,320.8772034461981,10,0
517,network,10,-943.1454288249137,-798.2783036947076,440.973195440746,-1695.874047422316,-386.8068340899772,0,10
517,origin_access,10,196.8280400538566,187.83845496359027,48.953683799358316,116.6984410418554,270.79495374780527,10,0
517,total,10,-511.80872814622415,-386.8236296082614,336.7122484993233,-1104.2018902283162,-129.59167979485937,0,10
521,access_only,10,347.98302414136487,332.0424528531221,87.41221319822382,204.92566993528456,480.0638642343147,10,0
521,destination_access,10,-67.98715959652345,-64.92692775477917,17.123431502872467,-93.95842018093026,-39.96561029349505,0,10
521,network,10,-33217.32383152079,-25471.059415083873,21307.599834832534,-70435.65771413362,-8560.567458884907,0,10
521,origin_access,10,415.9701837378883,396.96938060790126,104.53297004947012,244.8912802287796,574.0222844152449,10,0
521,total,10,-32869.340807379456,-25139.016962230817,21222.277988934726,-69955.59384989948,-8355.641788949637,0,10
531,access_only,10,512.2780832419261,488.561101592024,125.84386166606355,306.30111793582,701.7477389603227,10,0
531,destination_access,10,311.7300979415568,297.16867621898564,75.96751128492761,187.3942592430558,425.8302446836024,10,0
531,network,10,-18396.830147167297,-14038.308772850607,11948.436795951156,-39290.32773487922,-4616.92124645962,0,10
531,origin_access,10,200.54798530036933,191.39242537303835,49.88123050718899,118.90685869276422,275.9174942767204,10,0
531,total,10,-17884.552063925395,-13549.747671258636,11825.668356071697,-38588.57999591902,-4310.620128523791,0,10
533,access_only,10,215.3969730079969,205.35050857932947,52.54386869978324,129.39523954389188,294.3375659721678,10,0
533,destination_access,10,124.70533040115497,118.89114306502051,30.431621404933185,74.8959930023284,170.43024407455596,10,0
533,network,10,-1463.8477410528808,-1385.27308648717,377.24426301033066,-2040.286171419546,-861.7793590535875,0,10
533,origin_access,10,90.69164260684192,86.45936551430896,22.112251136300934,54.49924654156348,123.90732189761184,10,0
533,total,10,-1248.4507680448733,-1179.9225779078843,324.7131019752448,-1745.948605447309,-732.3841195096902,0,10
538,access_only,10,307.80293510783594,293.3280966915645,74.51266876391132,185.85772227019334,419.48040782112366,10,0
538,destination_access,10,108.4150716552147,103.32255164039998,26.28011001100562,65.40636964189252,147.82349888764293,10,0
538,network,10,636.3052009252336,209.59870426132693,1017.9729180248853,-356.9115119763592,2483.228609152604,6,4
538,origin_access,10,199.38786345262125,190.00554505116452,48.23258184011042,120.4513526283008,271.65690893348074,10,0
538,total,10,944.1081360330485,502.92680095284595,1089.5162408026379,-171.05378970617312,2902.7090169736184,9,1
540,access_only,10,520.424493125355,496.0957462084534,126.68517451675973,313.0733015614751,710.6234981554699,10,0
540,destination_access,10,181.18353767939772,172.61659482836694,43.63010136330557,109.77965624131684,246.45647852614275,10,0
540,network,10,2770.499345961993,1774.8069309886778,2533.363110410889,72.28909821336856,7280.90360734472,10,0
540,origin_access,10,339.2409554459573,323.4791513800865,83.05827443220508,203.29364532015825,464.1670196293271,10,0
540,total,10,3290.9238390873275,2270.9026771970675,2656.0871978435757,385.3623997748655,7991.52710549999,10,0
546,access_only,10,53.532535374277906,51.02274333588139,12.997912614110628,32.25945615117416,73.03187474392689,10,0
546,destination_access,10,11.351888809273623,10.828473846984709,2.799635048698446,6.769568604280721,15.572260348573764,10,0
546,network,10,-2984.710993211239,-2227.6045154801395,2046.241560306276,-6581.2251382381655,-659.292570067104,0,10
546,origin_access,10,42.18064656500428,40.19426948889668,10.198617993679216,25.48988754689344,57.45961439535313,10,0
546,total,10,-2931.178457836993,-2176.581772144331,2033.5781471318535,-6508.19326349441,-627.0331139159389,0,10
550,access_only,10,523.814256605514,499.2538838872824,127.1599397065105,315.69808236046083,714.5654730029419,10,0
550,destination_access,10,223.49722131328016,213.04628695180145,54.3998504976379,134.462137848961,305.1754797326357,10,0
550,network,10,263.58502696230425,-142.8866727988352,924.5748351937315,-574.8476589898346,1961.3928199026268,5,5
550,origin_access,10,300.31703529223375,286.207596935481,72.76034740971907,181.23594451149984,409.38999327030615,10,0
550,total,10,787.3992835677985,356.36721108839265,1045.983480777662,-259.1495766293956,2675.958292905474,9,1
552,access_only,10,160.44193523808772,152.99153658085925,39.190455771646256,96.29627262295071,219.38656142498075,10,0
552,destination_access,10,64.4251245834561,61.4298753567964,15.765335608111888,38.62154259734416,88.13371032020223,10,0
552,network,10,-7212.206982307098,-5418.653685177065,4863.288655817361,-15735.517916590208,-1660.7077228154812,0,10
552,origin_access,10,96.01681065463163,91.56166122406285,23.425196461444518,57.67473002560655,131.25285110477853,10,0
552,total,10,-7051.7650470690305,-5265.662148596282,4825.0974559412525,-15516.131355165273,-1564.411450192536,0,10
556,access_only,10,583.3348682720618,556.0991276441637,142.16879628530916,350.642364090676,796.8697070333983,10,0
556,destination_access,10,366.59945346836287,349.4919898884673,89.39006980670791,220.2906192198025,500.8816944495011,10,0
556,network,10,-3115.9187017729155,-2349.3789659645117,2082.0730332269195,-6765.724701621104,-735.7454058084986,0,10
556,origin_access,10,216.73541480369894,206.60713775569639,52.77874747988687,130.35174487087352,295.9880125838972,10,0
556,total,10,-2532.583833500862,-1793.2798383203915,1943.7143724750845,-5968.854994587833,-385.1030417178117,0,10
558,access_only,10,5.472630717392349,5.186501383097493,2.7040511044773043,1.0790295303031598,9.843389503679646,10,0
558,destination_access,10,-194.22120603127843,-185.30940410150652,48.09987462763275,-266.8248727357277,-115.4940614131483,0,10
558,network,10,-15017.364417689194,-12184.592000149452,8191.3541725117675,-29133.163690698333,-5092.926020928426,0,10
558,origin_access,10,199.69383674867078,190.65442017437272,50.79058581351686,116.57309094345146,276.66826223940734,10,0
558,total,10,-15011.891786971808,-12179.246984076655,8188.717107203899,-29123.320301194675,-5091.84699139811,0,10
564,access_only,10,1068.4866524223294,1019.3397579205885,264.2584989111633,635.9548726252469,1467.050639627032,10,0
564,destination_access,10,216.61764818643206,206.474479411012,52.65772182169864,130.43294074359073,295.63963424443864,10,0
564,network,10,-18952.061353852336,-14797.583702824573,11583.388205190435,-39109.38800126454,-5371.257372843364,0,10
564,origin_access,10,851.8690042358973,812.8652785095765,211.60719897579892,505.5219318816562,1171.4110053825934,10,0
564,total,10,-17883.574701430043,-13778.243944904068,11325.229287915068,-37642.337361637736,-4735.302500218095,0,10
565,access_only,10,-510.6421661191847,-487.160489864129,126.36556832420803,-701.2851344415758,-303.8369819736308,0,10
565,destination_access,10,-407.0218203208166,-388.27487734943315,100.50249449752256,-558.5718865081799,-242.53997700783657,0,10
565,network,10,-161.3263464130752,-638.0473056858173,1012.8059372194185,-977.7122988984338,1726.0700408397242,3,7
565,origin_access,10,-103.62034579836818,-98.88561251469582,25.86333652173182,-142.7132479333959,-61.29700496579426,0,10
565,total,10,-671.9685125322576,-1125.207795549999,895.8877959751262,-1328.322947921406,1024.784906398272,3,7
569,access_only,10,513.383389750871,489.43395131149737,125.21698548819201,308.4337251996367,701.4940946111783,10,0
569,destination_access,10,255.71715831103975,243.7579017523094,62.22148924572209,153.87685996173605,349.1203213923982,10,0
569,network,10,1592.4618261216237,968.2493753021117,1568.923365382135,-54.20467211338109,4394.066061047954,9,1
569,origin_access,10,257.6662314398312,245.67604955918796,62.99577465435543,154.55686523790064,352.3737732187801,10,0
569,total,10,2105.8452158724917,1457.6833266135654,1690.1324292960403,254.22905308628103,5095.5601556592155,10,0
57,access_only,10,2589.57535321806,2470.196165021165,638.8462466894111,1543.8858631849798,3552.4827773688376,10,0
57,destination_access,10,1280.8970157782262,1221.7110261908747,315.1721718505312,765.0042743793838,1755.6204864142271,10,0
57,network,10,2846.0724882525683,1982.89214241429,2261.1039488293886,359.7927384238574,6847.288903713692,10,0
57,origin_access,10,1308.6783374398342,1248.4851388302905,323.67500241829947,778.881588805596,1796.8622909546102,10,0
57,total,10,5435.647841470622,4453.088307435421,2885.233410042786,1903.6786016088151,10399.771681082437,10,0
594,access_only,10,-178.2749513427503,-170.10954606742052,44.2827839021386,-245.16113924326783,-105.81166230980125,0,10
594,destination_access,10,-261.7242706730036,-249.67540576400097,64.64956489688308,-359.2224231191358,-155.918526487274,0,10
594,network,10,-1458.1450483307126,-1665.1886740454938,318.8963179460532,-1695.9393855794915,-827.7097093390767,0,10
594,origin_access,10,83.44931933025327,79.56585969658045,20.368018238317255,50.106864177472744,114.06128387586796,10,0
594,total,10,-1636.4199996734794,-1823.4846776447957,287.92823918094376,-1856.2544542117391,-1072.870848582359,0,10
602,access_only,10,-642.874046092082,-613.2508486611259,158.6823988310231,-882.1227451748564,-383.17198618831753,0,10
602,destination_access,10,-481.69948995909107,-459.4796128187663,118.76790326740564,-660.7144545610427,-287.32031964313137,0,10
602,network,10,-354.3320664164843,-766.8783510535432,849.1407616970185,-992.9504162936936,1240.0024378255475,3,7
602,origin_access,10,-161.17455613299097,-153.7712358423596,39.91465225198744,-221.40829061381373,-95.85166654518616,0,10
602,total,10,-997.2061125085777,-1334.974994662116,704.6913678888594,-1508.2893027618993,357.87969265063293,2,8
612,access_only,10,342.46687616174097,326.7160253708971,85.77913478021384,202.08950782654213,471.9619766346987,10,0
612,destination_access,10,21.08809780773445,20.021006873141232,4.864821515771867,13.141398157582444,28.245869490729092,10,0
612,network,10,-37711.43020023859,-28813.174226317962,24413.836684283182,-80383.98327889713,-9529.928259985085,0,10
612,origin_access,10,321.3787783540065,306.67207676374346,80.9234004104556,188.9481096689597,443.7161071439696,10,0
612,total,10,-37368.96332407683,-28486.45820094709,24330.121970668635,-79912.02130226255,-9327.83875215854,0,10
614,access_only,10,208.7583133918819,199.0083454119631,50.86332284074214,125.50891521599988,285.1471986214092,10,0
614,destination_access,10,76.71537563319453,73.06448792058472,18.361245689607976,46.66926991177206,104.12814823834196,10,0
614,network,10,-3124.282577565906,-2433.677704803733,1917.2813254152024,-6461.889724987559,-882.920326003863,0,10
614,origin_access,10,132.04293775868737,125.94385749137837,32.505936414509264,78.83964530422782,181.0190503830672,10,0
614,total,10,-2915.524264174039,-2234.669359391817,1867.5989291935366,-6176.742526366143,-757.4114107878704,0,10
62,access_only,10,144.18125094499175,137.47506649786374,35.30798167166318,86.39430570652803,197.27778644739738,10,0
62,destination_access,10,58.377072356940516,55.65354576437676,14.244216606566097,35.06631684478816,79.78035392656602,10,0
62,network,10,1484.5311689443013,1014.0616327416792,1225.4523970502737,145.42184564634226,3654.838952779537,10,0
62,origin_access,10,85.80417858805122,81.82152073348698,21.063808908778018,51.32798886173987,117.49743252083135,10,0
62,total,10,1628.7124198892707,1151.536699239543,1259.7324546721345,231.8161513528612,3852.116739226738,10,0
625,access_only,10,277.3019424788672,264.28600177336375,67.22749783087855,167.27247308564256,378.09567391446035,10,0
625,destination_access,10,51.72382907892825,49.30896502308133,12.608059817783257,31.088621149003306,70.66297801108158,10,0
625,network,10,-3051.4424797532147,-2466.391976546147,1682.5349215536419,-5960.40535688214,-1023.4580750460736,0,10
625,origin_access,10,225.57811339993896,214.97703675028242,54.61962141969642,136.18385193663926,307.4326959033788,10,0
625,total,10,-2774.1405372743698,-2202.1059747728577,1616.6634219675334,-5582.309682967607,-856.1856019604311,0,10
627,access_only,10,1653.9667985760993,1577.5983114141327,407.2298772698675,987.3801138134313,2267.47253462721,10,0
627,destination_access,10,926.3731730589514,883.4835246561634,227.51196781124784,553.966585314467,1268.8719559729543,10,0
627,network,10,-947.3045594231284,-945.0343160215998,147.24455048339254,-1126.7272381752264,-649.7948139373912,0,10
627,origin_access,10,727.593625517148,694.1147867579693,179.71917624877972,433.4135284989643,998.6005786542556,10,0
627,total,10,706.6622391529847,632.5639953925274,264.80866141546267,337.5852998760529,1140.7452964519616,10,0
628,access_only,10,623.0062571383684,593.8686765418697,151.58629221201065,374.90317919214976,850.5656016452158,10,0
628,destination_access,10,328.6249323934966,313.2776151441667,80.07250655813104,197.5678562965095,448.8839125634222,10,0
628,network,10,-5754.667059688232,-4288.823029713123,3956.834940808076,-12702.283077094473,-1261.2007610831934,0,10
628,origin_access,10,294.38132474487173,280.591061397703,71.51390998289668,177.33532289564027,401.6816890817936,10,0
628,total,10,-5131.660802549837,-3694.954353171255,3809.2934946232804,-11851.7174754492,-886.2975818910345,0,10
629,access_only,10,-429.93332881915904,-410.0937608871045,105.89999466723778,-589.5087658547782,-256.5850926480216,0,10
629,destination_access,10,-204.59698418891057,-195.17988194798818,50.514872385440086,-280.7603933852297,-121.9078899502092,0,10
629,network,10,-1206.482266415999,-1039.731420524069,524.4671197396593,-2094.0250704749487,-528.0911843228969,0,10
629,origin_access,10,-225.33634463024845,-214.91387893911633,55.38532611978197,-308.7483724695485,-134.6772026978124,0,10
629,total,10,-1636.415595235137,-1449.8251814111718,629.2358115072595,-2683.5338363295887,-784.6762769709167,0,10
63,access_only,10,591.3881795720026,564.1296997443933,146.981148230792,350.83117077793213,813.0621506829993,10,0
63,destination_access,10,77.00823545456642,73.36238018997756,18.53995182620055,46.66993551676751,104.74054992432502,10,0
63,network,10,-20931.92773248254,-16280.97668910402,12929.012492184236,-43448.23998708697,-5816.047911298985,0,10
63,origin_access,10,514.3799441174363,490.76731955441574,128.44493997855685,304.1612352611646,708.3216007586743,10,0
63,total,10,-20340.539552910577,-15716.846989359648,12785.403987995269,-42635.17783640418,-5465.216740521049,0,10
648,access_only,10,-792.2373826343013,-755.6980325466229,195.29484145998111,-1086.601031649323,-472.6092723473448,0,10
648,destination_access,10,-446.7141869145671,-426.1103377087911,110.13678746642942,-612.7184031755714,-266.45703376756865,0,10
648,network,10,-876.0817414359248,-895.1636541323096,103.63756084105641,-978.425242468482,-632.6126948462334,0,10
648,origin_access,10,-345.5231957197342,-329.5876948378318,85.15805974029246,-473.88262847375154,-206.15223857977617,0,10
648,total,10,-1668.3191240702174,-1650.8616866789234,292.3402346403811,-2046.8516456387008,-1105.221967193589,0,10
662,access_only,10,667.151982641547,636.4306513535903,165.52668595145536,396.2306189998326,916.802306540103,10,0
662,destination_access,10,61.01310973471645,58.09270740860484,14.532431864567226,37.237272222197134,82.66952073149514,10,0
662,network,10,-31622.673560441435,-24327.949483864155,20112.174057347605,-66730.35041739955,-8295.96578821566,0,10
662,origin_access,10,606.1388729068306,578.3379439449855,151.0015478495977,358.99334677763545,834.1327858086079,10,0
662,total,10,-30955.521577799886,-23691.51883251057,19950.5859042102,-65813.54811085947,-7899.735169215826,0,10
669,access_only,10,128.85477068302444,122.84577775808611,31.44178708966849,77.39230122411573,176.09468821218252,10,0
669,destination_access,10,27.226786134452414,25.956199364751228,6.64008178880408,16.358869023348234,37.20202641552533,10,0
669,network,10,8152.716847674485,5888.323990027653,6010.369439347432,1434.3928686573054,18728.023339500884,10,0
669,origin_access,10,101.62798454857202,96.88957839333489,24.801705918760483,61.03343220076749,138.8926617966572,10,0
669,total,10,8281.571618357522,6011.16976778573,6040.952141414394,1511.7851698814193,18904.11802771315,10,0
670,access_only,10,2045.270343436266,1950.9428692186575,504.1132801707008,1220.095127749195,2804.973492083158,10,0
670,destination_access,10,1118.3102200083783,1066.5361021727676,274.6586696479484,668.72986141828,1531.787265741892,10,0
670,network,10,-1667.8643887260841,-1568.743023126328,452.6421668644763,-2372.2364913308993,-962.2015527082548,0,10
670,origin_access,10,926.9601234278878,884.4067670458899,229.45756807667425,551.3652663309149,1273.186226341266,10,0
670,total,10,377.4059547101759,382.1998460923205,54.634057388867916,257.8935750409437,434.4311968917027,10,0
673,access_only,10,89.58194689430039,85.40479863044493,21.876310117790634,53.775924661184035,122.45381392084528,10,0
673,destination_access,10,24.30660180671457,23.147632469514065,5.80246084097333,14.8112083768483,32.9628167068513,10,0
673,network,10,4092.755148621349,2977.302665608324,2976.9973221139576,751.7372628330777,9332.173046026728,10,0
673,origin_access,10,65.2753450875858,62.257166160930865,16.075351645525433,38.964716284335736,89.49099721399398,10,0
673,total,10,4182.337095515637,3062.707464238716,2998.287872932516,805.5131874942745,9454.626859947572,10,0
678,access_only,10,-794.6128109304804,-757.9212257409508,195.67378307171649,-1089.4835696285372,-474.32577592767666,0,10
678,destination_access,10,-593.6266848237065,-566.0993332596536,145.60684798145192,-812.7879901010165,-355.2953425056039,0,10
678,network,10,-15970.029864024144,-12411.876186598442,9881.321986758285,-33191.33081980748,-4429.111577310716,0,10
678,origin_access,10,-200.98612610677392,-191.82189248129725,50.070402129007284,-276.69557952752075,-119.03043342207276,0,10
678,total,10,-16764.642674954634,-13169.797412339423,10072.601062732721,-34280.81438943604,-4903.437353238376,0,10
680,access_only,10,-8.81455215249753,-8.568597115558092,3.1747994066503593,-13.871645698829525,-3.765173215406321,0,10
680,destination_access,10,-197.82663282384655,-188.793614603268,49.23979901546986,-272.25037526588494,-117.2484717135212,0,10
680,network,10,-581.7391768823902,-928.0507457894855,678.122299457332,-1079.5248352713534,706.5774139871355,3,7
680,origin_access,10,189.01208067134903,180.22501748770992,46.13985427670042,113.48329849811488,258.3787295670554,10,0
680,total,10,-590.5537290349224,-936.6193429050909,675.327315891978,-1085.2644884466426,692.7057682881132,2,8
682,access_only,10,5.472630717392349,5.186501383097493,2.7040511044773043,1.0790295303031598,9.843389503679646,10,0
682,destination_access,10,-194.22120603127843,-185.30940410150652,48.09987462763275,-266.8248727357277,-115.4940614131483,0,10
682,network,10,-15027.48049168835,-12194.176458586735,8193.86670050067,-29147.187729741912,-5098.877603363158,0,10
682,origin_access,10,199.69383674867078,190.65442017437272,50.79058581351686,116.57309094345146,276.66826223940734,10,0
682,total,10,-15022.00786097095,-12188.83144251391,8191.229605093745,-29137.344340238255,-5097.7985738328425,0,10
689,access_only,10,151.78238209035098,144.99331460846588,38.45375536415294,88.85639727534544,210.16667434933333,10,0
689,destination_access,10,-291.2187611428097,-277.8372924550822,72.02509097664648,-399.8815536978218,-173.33389636909487,0,10
689,network,10,-19771.5683025725,-15424.295828851347,12112.665759263782,-40853.7564504575,-5579.1148754535825,0,10
689,origin_access,10,443.00114323316063,422.8306070635481,110.47394879708048,262.1902936444403,610.0482280471551,10,0
689,total,10,-19619.78592048217,-15279.30251424294,12075.118857661122,-40643.589776108274,-5490.258478178235,0,10
694,access_only,10,278.64855616015336,265.67425215968615,68.13950813637621,167.12260476277876,381.0814873623822,10,0
694,destination_access,10,237.84385255234938,226.78525377424012,58.186920279545,142.60376816606183,325.33968348196504,10,0
694,network,10,2336.681015823616,1324.4148611709243,2512.8524603117753,-255.41440675748163,6851.081456501153,9,1
694,origin_access,10,40.804703607804,38.88899838544603,9.952917844922588,24.518836596716937,55.74180388041714,10,0
694,total,10,2615.3295719837333,1590.0891133305558,2578.57004604638,-88.29180199469556,7232.16294386331,9,1
726,access_only,10,591.5332050215357,563.8068292205007,143.627408191183,356.46108224517775,806.9922721774383,10,0
726,destination_access,10,277.87277132707385,264.8932362110463,67.69525136535364,167.074532057115,379.5385697176716,10,0
726,network,10,-5496.502371797507,-4097.07501034264,3782.169052071518,-12146.466171369888,-1201.4451987151988,0,10
726,origin_access,10,313.6604336944618,298.9135930094544,75.93272079984729,189.38655018806276,427.45370245976665,10,0
726,total,10,-4904.969166776011,-3533.268181122199,3642.36844860131,-11339.473899192642,-844.9841164700047,0,10
73,access_only,10,234.82110546695148,223.93179102796967,57.50941225976128,140.69437762235248,321.36299255152335,10,0
73,destination_access,10,103.42999123102891,98.608748272698,25.24570361827561,62.10951709800429,141.36537775369288,10,0
73,network,10,-9323.456081597815,-7074.111114973552,6141.811614168329,-20075.92531504971,-2268.58807620086,0,10
73,origin_access,10,131.39111423592257,125.32304275527167,32.264319334625476,78.58486052434819,179.9976147978305,10,0
73,total,10,-9088.6349761309,-6850.17932394566,6085.730648466886,-19754.5623224983,-2127.893698578526,0,10
736,access_only,10,1.1434466068749316e-05,0.0,2.4155747776687713e-05,0.0,6.0460246459115297e-05,2,0
736,destination_access,10,5.801971929031424e-06,0.0,1.2256875840372386e-05,0.0,3.067778015974909e-05,2,0
736,network,10,-130.5497176498524,-114.61240707652178,51.85571438374827,-217.08518488053232,-61.19010992109543,0,10
736,origin_access,10,5.632494139717892e-06,0.0,1.1898871939302706e-05,0.0,2.978246629936621e-05,2,0
736,total,10,-130.54970621538814,-114.61240707655088,51.8557083573059,-217.08518488053232,-61.19010992109543,0,10
750,access_only,10,541.6067202453929,516.7585601543724,134.36576464850629,321.6820678748463,744.4161504721704,10,0
750,destination_access,10,-129.00892760531823,-123.12424495912819,32.11337498542798,-177.54812346483232,-76.45081244517496,0,10
750,network,10,-20528.53325896925,-15999.098131955921,12609.99935499777,-42480.39405812882,-5764.542443455226,0,10
750,origin_access,10,670.6156478507112,639.8828051135006,166.47877623421144,398.1328803200213,921.9642739370028,10,0
750,total,10,-19986.926538723863,-15482.339571801567,12478.724183389195,-41735.97790765669,-5442.860375580378,0,10
755,access_only,10,2324.7046348627387,2217.499453601995,573.0348172352645,1386.7125270264114,3188.29408465718,10,0
755,destination_access,10,1273.8729203796072,1214.9316189235415,313.03696620432487,761.4711555969297,1745.2026467550022,10,0
755,network,10,-1317.000896594586,-1328.5874012378335,181.47456462055723,-1511.044020425994,-924.5007991797174,0,10
755,origin_access,10,1050.8317144831315,1002.5678346784534,260.0004013217877,625.2413714294817,1443.091437902178,10,0
755,total,10,1007.703738268165,888.9120523641177,403.0929717073157,462.2117278466758,1677.2500642312225,10,0
759,access_only,10,573.6443682710263,547.2029413951859,142.50561451685894,340.41022347886064,788.5556277223768,10,0
759,destination_access,10,74.63276827288446,71.0981556778388,17.959604950563957,45.244214231142905,101.49167741810017,10,0
759,network,10,-36865.42511612231,-28212.54628308362,23768.32754743515,-78397.54932086519,-9398.458476437838,0,10
759,origin_access,10,499.0115999981419,476.1047857173471,124.549830778378,295.16600924771774,687.0639503042767,10,0
759,total,10,-36291.78074785129,-27665.34334168848,23629.252262930942,-77608.9936931429,-9058.04825295898,0,10
761,access_only,10,18.1860315314143,17.30895319807678,4.219806021056502,11.279765623150524,24.449395851828733,10,0
761,destination_access,10,-15.19793935343605,-14.529743794275419,3.918434618591136,-21.174907733045984,-8.791882024814186,0,10
761,network,10,4899.391293086487,3479.936797180737,3743.570710323001,749.1657652849972,11507.891394940789,10,0
761,origin_access,10,33.38397088485035,31.838696992352197,8.133189332711098,20.07164764796471,45.62430358487472,10,0
761,total,10,4917.5773246179015,3497.245750378788,3747.6714012641005,760.4455309081532,11532.3407907926,10,0
764,access_only,10,178.53849300051516,170.20749952434198,43.79100959238663,106.85734566025349,244.32868868664445,10,0
764,destination_access,10,-107.91906020684583,-103.03183241835178,27.066883304862184,-148.91830466575993,-63.63169955749618,0,10
764,network,10,-2712.9695433034417,-2621.115709956648,596.3181424301279,-3574.393694555154,-1685.6636820424171,0,10
764,origin_access,10,286.457553207361,273.23933194269375,70.85138191579195,170.48904521774966,393.2469933524044,10,0
764,total,10,-2534.4310503029437,-2450.9082104323315,552.5727183476479,-3330.0650058686733,-1578.8063363821711,0,10
767,access_only,10,177.65714832058129,169.38576414490308,43.41021863989785,106.60511196607513,242.90827759018794,10,0
767,destination_access,10,55.34466247023884,52.77958645403487,13.58568788994513,33.109531820864504,75.79525141980776,10,0
767,network,10,3654.4065394530276,2582.038541616552,2822.748438539346,531.0795812326542,8637.322950350586,10,0
767,origin_access,10,122.31248585034245,116.60617769086821,29.82469042492841,73.49558014521062,167.11302617038018,10,0
767,total,10,3832.0636877735933,2751.4243057614367,2864.936300471276,637.6846931987384,8880.231227940647,10,0
770,access_only,10,247.39236468353084,235.92309593159007,60.73836548978768,147.98448174067744,338.8150378217324,10,0
770,destination_access,10,144.6281826298451,137.90705054099817,35.41388731117068,86.66912825986583,197.89635965896017,10,0
770,network,10,1960.651573518425,1352.5144616675097,1587.6086735669855,220.57920081046177,4769.8989106983645,10,0
