development,score_id,value,value_mode,development_label,value_mio_chf
100002,rail_construction_cost,732040.4281907269,integrated,G (100002),0.7320404281907269
100002,rail_land_consumption_cost,2701.245112781955,integrated,G (100002),0.002701245112781955
100002,rail_maint_cost,579195.0,integrated,G (100002),0.579195
100002,rail_noise_cost,30878.038538663797,integrated,G (100002),0.030878038538663798
100002,rail_operation_cost,1573240.7925005206,integrated,G (100002),1.5732407925005205
100002,rail_tts_cost,6901938.45192276,integrated,G (100002),6.90193845192276
100003,rail_accident_cost,22002.445727011243,integrated,P (100003),0.022002445727011242
100003,rail_airpollution_cost,100036.33361159818,integrated,P (100003),0.10003633361159818
100003,rail_co2_cost,2942.245106223476,integrated,P (100003),0.0029422451062234758
100003,rail_construction_cost,732040.4281907269,integrated,P (100003),0.7320404281907269
100003,rail_land_consumption_cost,2701.245112781955,integrated,P (100003),0.002701245112781955
100003,rail_maint_cost,579195.0,integrated,P (100003),0.579195
100003,rail_noise_cost,17701.173155009397,integrated,P (100003),0.0177011731550094
100003,rail_operation_cost,1317891.7031650883,integrated,P (100003),1.3178917031650883
100003,rail_tts_cost,2151065.6526237326,integrated,P (100003),2.1510656526237324
100004,rail_accident_cost,24065.6934383376,integrated,P (100004),0.024065693438337598
100004,rail_airpollution_cost,109417.09695647594,integrated,P (100004),0.10941709695647595
100004,rail_co2_cost,3218.1499104845866,integrated,P (100004),0.0032181499104845866
100004,rail_construction_cost,732040.4281907269,integrated,P (100004),0.7320404281907269
100004,rail_land_consumption_cost,2701.245112781955,integrated,P (100004),0.002701245112781955
100004,rail_maint_cost,579195.0,integrated,P (100004),0.579195
100004,rail_noise_cost,19281.52656492339,integrated,P (100004),0.019281526564923393
100004,rail_operation_cost,1441475.1026684302,integrated,P (100004),1.4414751026684303
100004,rail_tts_cost,2378995.9166333373,integrated,P (100004),2.3789959166333374
100005,rail_accident_cost,31219.996377805175,integrated,P (100005),0.031219996377805176
100005,rail_airpollution_cost,141944.85521075042,integrated,P (100005),0.14194485521075043
100005,rail_co2_cost,4174.8486826691305,integrated,P (100005),0.0041748486826691305
100005,rail_construction_cost,732040.4281907269,integrated,P (100005),0.7320404281907269
100005,rail_land_consumption_cost,2701.245112781955,integrated,P (100005),0.002701245112781955
100005,rail_maint_cost,579195.0,integrated,P (100005),0.579195
100005,rail_noise_cost,33268.323433594844,integrated,P (100005),0.03326832343359484
100005,rail_operation_cost,1870000.031343926,integrated,P (100005),1.870000031343926
100005,rail_tts_cost,7063413.027787036,integrated,P (100005),7.063413027787036
101000,rail_accident_cost,108317.6512286958,integrated,X0 (101000),0.1083176512286958
101000,rail_airpollution_cost,492477.1013540613,integrated,X0 (101000),0.49247710135406125
101000,rail_co2_cost,14484.620628060627,integrated,X0 (101000),0.014484620628060628
101000,rail_construction_cost,1730197.7303821358,integrated,X0 (101000),1.7301977303821359
101000,rail_land_consumption_cost,2290.3999999999996,integrated,X0 (101000),0.0022903999999999997
101000,rail_maint_cost,1302897.5699999998,integrated,X0 (101000),1.3028975699999998
101000,rail_noise_cost,207481.43545940344,integrated,X0 (101000),0.20748143545940342
101000,rail_operation_cost,7136753.3043801235,integrated,X0 (101000),7.1367533043801235
101000,rail_tts_cost,7638607.08419761,integrated,X0 (101000),7.638607084197609
101001,rail_accident_cost,147227.52994650704,integrated,X1 (101001),0.14722752994650704
101001,rail_airpollution_cost,669384.7804591752,integrated,X1 (101001),0.6693847804591753
101001,rail_co2_cost,19687.78766056398,integrated,X1 (101001),0.01968778766056398
101001,rail_construction_cost,1730197.7303821358,integrated,X1 (101001),1.7301977303821359
101001,rail_land_consumption_cost,2290.3999999999996,integrated,X1 (101001),0.0022903999999999997
101001,rail_maint_cost,1302897.5699999998,integrated,X1 (101001),1.3028975699999998
101001,rail_noise_cost,213393.94117765065,integrated,X1 (101001),0.21339394117765065
101001,rail_operation_cost,9700418.61988883,integrated,X1 (101001),9.700418619888831
101001,rail_tts_cost,17150623.443907842,integrated,X1 (101001),17.150623443907843
101002,rail_accident_cost,140186.17798306263,integrated,X2 (101002),0.14018617798306263
101002,rail_airpollution_cost,637370.565183686,integrated,X2 (101002),0.637370565183686
101002,rail_co2_cost,18746.193093637827,integrated,X2 (101002),0.018746193093637828
101002,rail_construction_cost,1730197.7303821358,integrated,X2 (101002),1.7301977303821359
101002,rail_land_consumption_cost,2290.3999999999996,integrated,X2 (101002),0.0022903999999999997
101002,rail_maint_cost,1302897.5699999998,integrated,X2 (101002),1.3028975699999998
101002,rail_noise_cost,179755.20867066365,integrated,X2 (101002),0.17975520867066364
101002,rail_operation_cost,9236483.228727916,integrated,X2 (101002),9.236483228727916
101002,rail_tts_cost,7426478.30542979,integrated,X2 (101002),7.42647830542979
101003,rail_accident_cost,132690.92770215432,integrated,X3 (101003),0.13269092770215432
101003,rail_airpollution_cost,603292.6555319021,integrated,X3 (101003),0.6032926555319021
101003,rail_co2_cost,17743.90163329124,integrated,X3 (101003),0.01774390163329124
101003,rail_construction_cost,1730197.7303821358,integrated,X3 (101003),1.7301977303821359
101003,rail_land_consumption_cost,2290.3999999999996,integrated,X3 (101003),0.0022903999999999997
101003,rail_maint_cost,1302897.5699999998,integrated,X3 (101003),1.3028975699999998
101003,rail_noise_cost,207803.50175377636,integrated,X3 (101003),0.20780350175377638
101003,rail_operation_cost,8742641.720879031,integrated,X3 (101003),8.742641720879032
101003,rail_tts_cost,7107739.922231277,integrated,X3 (101003),7.107739922231278
101004,rail_accident_cost,126416.89626358062,integrated,X4 (101004),0.12641689626358063
101004,rail_airpollution_cost,574767.140238468,integrated,X4 (101004),0.574767140238468
101004,rail_co2_cost,16904.915889366705,integrated,X4 (101004),0.016904915889366705
101004,rail_construction_cost,1730197.7303821358,integrated,X4 (101004),1.7301977303821359
101004,rail_land_consumption_cost,2290.3999999999996,integrated,X4 (101004),0.0022903999999999997
101004,rail_maint_cost,1302897.5699999998,integrated,X4 (101004),1.3028975699999998
101004,rail_noise_cost,173365.7131216516,integrated,X4 (101004),0.1733657131216516
101004,rail_operation_cost,8329262.977035271,integrated,X4 (101004),8.32926297703527
101004,rail_tts_cost,1799655.0313255545,integrated,X4 (101004),1.7996550313255544
101005,rail_accident_cost,60957.710008135255,integrated,X5 (101005),0.060957710008135255
101005,rail_airpollution_cost,277150.36274747853,integrated,X5 (101005),0.2771503627474785
101005,rail_co2_cost,8151.481257278781,integrated,X5 (101005),0.008151481257278782
101005,rail_construction_cost,1904780.9095278084,integrated,X5 (101005),1.9047809095278083
101005,rail_land_consumption_cost,2701.245112781955,integrated,X5 (101005),0.002701245112781955
101005,rail_maint_cost,1538079.225,integrated,X5 (101005),1.5380792250000002
101005,rail_noise_cost,50434.719120384165,integrated,X5 (101005),0.050434719120384164
101005,rail_operation_cost,4016336.519423646,integrated,X5 (101005),4.016336519423646
101005,rail_tts_cost,182357.43802193677,integrated,X5 (101005),0.18235743802193677
101006,rail_accident_cost,44168.660119273954,integrated,X6 (101006),0.04416866011927396
101006,rail_airpollution_cost,200817.25793985967,integrated,X6 (101006),0.20081725793985966
101006,rail_co2_cost,5906.389939407638,integrated,X6 (101006),0.005906389939407638
101006,rail_construction_cost,1904780.9095278084,integrated,X6 (101006),1.9047809095278083
101006,rail_land_consumption_cost,2701.245112781955,integrated,X6 (101006),0.002701245112781955
101006,rail_maint_cost,1538079.225,integrated,X6 (101006),1.5380792250000002
101006,rail_noise_cost,67882.72470413407,integrated,X6 (101006),0.06788272470413408
101006,rail_operation_cost,2910152.0156740816,integrated,X6 (101006),2.9101520156740817
101006,rail_tts_cost,5076702.905854452,integrated,X6 (101006),5.076702905854453
101007,rail_accident_cost,45861.79634201414,integrated,X7 (101007),0.045861796342014136
101007,rail_airpollution_cost,208515.27215743304,integrated,X7 (101007),0.20851527215743304
101007,rail_co2_cost,6132.802122277443,integrated,X7 (101007),0.006132802122277443
101007,rail_construction_cost,1904780.9095278084,integrated,X7 (101007),1.9047809095278083
101007,rail_land_consumption_cost,2701.245112781955,integrated,X7 (101007),0.002701245112781955
101007,rail_maint_cost,1538079.225,integrated,X7 (101007),1.5380792250000002
101007,rail_noise_cost,40503.9808141297,integrated,X7 (101007),0.0405039808141297
101007,rail_operation_cost,3021708.1230613724,integrated,X7 (101007),3.0217081230613725
101007,rail_tts_cost,14410657.908879656,integrated,X7 (101007),14.410657908879656
101008,rail_accident_cost,37608.24508620929,integrated,X8 (101008),0.03760824508620929
101008,rail_airpollution_cost,170989.670815192,integrated,X8 (101008),0.17098967081519198
101008,rail_co2_cost,5029.107965152706,integrated,X8 (101008),0.0050291079651527066
101008,rail_construction_cost,1904780.9095278084,integrated,X8 (101008),1.9047809095278083
101008,rail_land_consumption_cost,2701.245112781955,integrated,X8 (101008),0.002701245112781955
101008,rail_maint_cost,1538079.225,integrated,X8 (101008),1.5380792250000002
101008,rail_noise_cost,61907.16986421456,integrated,X8 (101008),0.06190716986421456
101008,rail_operation_cost,2477904.2413341966,integrated,X8 (101008),2.4779042413341967
101008,rail_tts_cost,7903333.286240043,integrated,X8 (101008),7.903333286240043
101009,rail_accident_cost,96543.22188167412,integrated,X9 (101009),0.09654322188167412
101009,rail_airpollution_cost,438943.47346292005,integrated,X9 (101009),0.43894347346292006
101009,rail_co2_cost,12910.10216067412,integrated,X9 (101009),0.01291010216067412
101009,rail_construction_cost,732040.4281907269,integrated,X9 (101009),0.7320404281907269
101009,rail_land_consumption_cost,2701.245112781955,integrated,X9 (101009),0.002701245112781955
101009,rail_maint_cost,579195.0,integrated,X9 (101009),0.579195
101009,rail_noise_cost,97170.9686792523,integrated,X9 (101009),0.0971709686792523
101009,rail_operation_cost,6360968.410631583,integrated,X9 (101009),6.360968410631583
101009,rail_tts_cost,239246.314844588,integrated,X9 (101009),0.239246314844588
101010,rail_accident_cost,58893.50729847904,integrated,X10 (101010),0.05889350729847904
101010,rail_airpollution_cost,267765.25740659225,integrated,X10 (101010),0.26776525740659224
101010,rail_co2_cost,7875.4487472527135,integrated,X10 (101010),0.007875448747252713
101010,rail_construction_cost,732040.4281907269,integrated,X10 (101010),0.7320404281907269
101010,rail_land_consumption_cost,2701.245112781955,integrated,X10 (101010),0.002701245112781955
101010,rail_maint_cost,579195.0,integrated,X10 (101010),0.579195
101010,rail_noise_cost,49476.43930373732,integrated,X10 (101010),0.049476439303737324
101010,rail_operation_cost,3880331.8577462486,integrated,X10 (101010),3.8803318577462487
101010,rail_tts_cost,8684148.930116883,integrated,X10 (101010),8.684148930116882
101011,rail_accident_cost,102191.717431209,integrated,X11 (101011),0.102191717431209
101011,rail_airpollution_cost,464624.9268889456,integrated,X11 (101011),0.46462492688894563
101011,rail_co2_cost,13665.43902614546,integrated,X11 (101011),0.013665439026145459
101011,rail_construction_cost,732040.4281907269,integrated,X11 (101011),0.7320404281907269
101011,rail_land_consumption_cost,2701.245112781955,integrated,X11 (101011),0.002701245112781955
101011,rail_maint_cost,579195.0,integrated,X11 (101011),0.579195
101011,rail_noise_cost,105311.4104716837,integrated,X11 (101011),0.1053114104716837
101011,rail_operation_cost,6733132.308395664,integrated,X11 (101011),6.733132308395664
101011,rail_tts_cost,12632309.952170152,integrated,X11 (101011),12.632309952170152
101012,rail_accident_cost,76560.69250720723,integrated,X12 (101012),0.07656069250720723
101012,rail_airpollution_cost,348090.89281304757,integrated,X12 (101012),0.34809089281304756
101012,rail_co2_cost,10237.96743567787,integrated,X12 (101012),0.010237967435677871
101012,rail_construction_cost,732040.4281907269,integrated,X12 (101012),0.7320404281907269
101012,rail_land_consumption_cost,2701.245112781955,integrated,X12 (101012),0.002701245112781955
101012,rail_maint_cost,579195.0,integrated,X12 (101012),0.579195
101012,rail_noise_cost,76800.09240506063,integrated,X12 (101012),0.07680009240506062
101012,rail_operation_cost,5044374.292079266,integrated,X12 (101012),5.044374292079266
101012,rail_tts_cost,14292808.623802885,integrated,X12 (101012),14.292808623802886
101013,rail_accident_cost,42799.72187365079,integrated,X13 (101013),0.042799721873650796
101013,rail_airpollution_cost,194593.24244940377,integrated,X13 (101013),0.19459324244940376
101013,rail_co2_cost,5723.330660276581,integrated,X13 (101013),0.00572333066027658
101013,rail_construction_cost,1263828.9685990578,integrated,X13 (101013),1.2638289685990578
101013,rail_land_consumption_cost,4008.2,integrated,X13 (101013),0.0040082
101013,rail_maint_cost,837732.7725,integrated,X13 (101013),0.8377327725
101013,rail_noise_cost,31696.88878108384,integrated,X13 (101013),0.031696888781083836
101013,rail_operation_cost,2819956.4248620453,integrated,X13 (101013),2.8199564248620455
101013,rail_tts_cost,6163438.231877719,integrated,X13 (101013),6.163438231877719
101014,rail_accident_cost,58248.803295091595,integrated,X14 (101014),0.05824880329509159
101014,rail_airpollution_cost,264834.0457784038,integrated,X14 (101014),0.2648340457784038
101014,rail_co2_cost,7789.23664054129,integrated,X14 (101014),0.007789236640541291
101014,rail_construction_cost,1263828.9685990578,integrated,X14 (101014),1.2638289685990578
101014,rail_land_consumption_cost,4008.2,integrated,X14 (101014),0.0040082
101014,rail_maint_cost,837732.7725,integrated,X14 (101014),0.8377327725
101014,rail_noise_cost,72838.06039217554,integrated,X14 (101014),0.07283806039217554
101014,rail_operation_cost,3837854.077122975,integrated,X14 (101014),3.837854077122975
101014,rail_tts_cost,6359361.2670103945,integrated,X14 (101014),6.359361267010394
101015,rail_accident_cost,50299.8141686924,integrated,X15 (101015),0.0502998141686924
101015,rail_airpollution_cost,228693.16680569825,integrated,X15 (101015),0.22869316680569823
101015,rail_co2_cost,6726.269611932302,integrated,X15 (101015),0.006726269611932302
101015,rail_construction_cost,732040.4281907269,integrated,X15 (101015),0.7320404281907269
101015,rail_land_consumption_cost,2701.245112781955,integrated,X15 (101015),0.002701245112781955
101015,rail_maint_cost,579195.0,integrated,X15 (101015),0.579195
101015,rail_noise_cost,49815.89788509605,integrated,X15 (101015),0.04981589788509605
101015,rail_operation_cost,3314116.959757539,integrated,X15 (101015),3.314116959757539
101015,rail_tts_cost,4225960.971734291,integrated,X15 (101015),4.225960971734291
101016,rail_accident_cost,29543.56680119106,integrated,X16 (101016),0.02954356680119106
101016,rail_airpollution_cost,134322.79944098482,integrated,X16 (101016),0.13432279944098482
101016,rail_co2_cost,3950.670571793672,integrated,X16 (101016),0.003950670571793672
101016,rail_construction_cost,732040.4281907269,integrated,X16 (101016),0.7320404281907269
101016,rail_land_consumption_cost,2701.245112781955,integrated,X16 (101016),0.002701245112781955
101016,rail_maint_cost,579195.0,integrated,X16 (101016),0.579195
101016,rail_noise_cost,37501.37760949724,integrated,X16 (101016),0.03750137760949724
101016,rail_operation_cost,1946544.6822365965,integrated,X16 (101016),1.9465446822365964
101016,rail_tts_cost,10536145.223664131,integrated,X16 (101016),10.53614522366413
101017,rail_accident_cost,149363.0017368834,integrated,X17 (101017),0.14936300173688338
101017,rail_airpollution_cost,679093.917847388,integrated,X17 (101017),0.6790939178473879
101017,rail_co2_cost,19973.350524923175,integrated,X17 (101017),0.019973350524923175
101017,rail_construction_cost,1730197.7303821358,integrated,X17 (101017),1.7301977303821359
101017,rail_land_consumption_cost,2290.3999999999996,integrated,X17 (101017),0.0022903999999999997
101017,rail_maint_cost,1302897.5699999998,integrated,X17 (101017),1.3028975699999998
101017,rail_noise_cost,252200.91763495203,integrated,X17 (101017),0.252200917634952
101017,rail_operation_cost,9841119.006053964,integrated,X17 (101017),9.841119006053964
101017,rail_tts_cost,3663753.3603167376,integrated,X17 (101017),3.6637533603167376
101018,rail_accident_cost,134859.85188399852,integrated,X18 (101018),0.13485985188399852
101018,rail_airpollution_cost,613153.887584249,integrated,X18 (101018),0.613153887584249
101018,rail_co2_cost,18033.937870124973,integrated,X18 (101018),0.018033937870124972
101018,rail_construction_cost,1730197.7303821358,integrated,X18 (101018),1.7301977303821359
101018,rail_land_consumption_cost,2290.3999999999996,integrated,X18 (101018),0.0022903999999999997
101018,rail_maint_cost,1302897.5699999998,integrated,X18 (101018),1.3028975699999998
101018,rail_noise_cost,210915.05383973895,integrated,X18 (101018),0.21091505383973894
101018,rail_operation_cost,8885546.193475531,integrated,X18 (101018),8.885546193475532
101018,rail_tts_cost,349843.45576353354,integrated,X18 (101018),0.34984345576353354
101019,rail_accident_cost,198228.6136624998,integrated,X19 (101019),0.19822861366249978
101019,rail_airpollution_cost,901266.339830672,integrated,X19 (101019),0.9012663398306721
101019,rail_co2_cost,26507.833524431535,integrated,X19 (101019),0.026507833524431534
101019,rail_construction_cost,1730197.7303821358,integrated,X19 (101019),1.7301977303821359
101019,rail_land_consumption_cost,2290.3999999999996,integrated,X19 (101019),0.0022903999999999997
101019,rail_maint_cost,1302897.5699999998,integrated,X19 (101019),1.3028975699999998
101019,rail_noise_cost,305403.1132081045,integrated,X19 (101019),0.3054031132081045
101019,rail_operation_cost,13060740.30899733,integrated,X19 (101019),13.06074030899733
101019,rail_tts_cost,217886.3653875767,integrated,X19 (101019),0.2178863653875767
101020,rail_accident_cost,193341.95136291327,integrated,X20 (101020),0.19334195136291327
101020,rail_airpollution_cost,879048.6379390806,integrated,X20 (101020),0.8790486379390806
101020,rail_co2_cost,25854.37170409061,integrated,X20 (101020),0.02585437170409061
101020,rail_construction_cost,1730197.7303821358,integrated,X20 (101020),1.7301977303821359
101020,rail_land_consumption_cost,2290.3999999999996,integrated,X20 (101020),0.0022903999999999997
101020,rail_maint_cost,1302897.5699999998,integrated,X20 (101020),1.3028975699999998
101020,rail_noise_cost,252262.76338322632,integrated,X20 (101020),0.25226276338322634
101020,rail_operation_cost,12738771.517038118,integrated,X20 (101020),12.738771517038119
101020,rail_tts_cost,3707207.078538118,integrated,X20 (101020),3.707207078538118
101021,rail_accident_cost,229769.78901665303,integrated,X21 (101021),0.22976978901665301
101021,rail_airpollution_cost,1044671.467577741,integrated,X21 (101021),1.044671467577741
101021,rail_co2_cost,30725.63139934533,integrated,X21 (101021),0.03072563139934533
101021,rail_construction_cost,1730197.7303821358,integrated,X21 (101021),1.7301977303821359
101021,rail_land_consumption_cost,2290.3999999999996,integrated,X21 (101021),0.0022903999999999997
101021,rail_maint_cost,1302897.5699999998,integrated,X21 (101021),1.3028975699999998
101021,rail_noise_cost,338710.84725302237,integrated,X21 (101021),0.33871084725302236
101021,rail_operation_cost,15138901.946360758,integrated,X21 (101021),15.138901946360757
101021,rail_tts_cost,3243086.1192421746,integrated,X21 (101021),3.2430861192421747
101022,rail_accident_cost,235606.8986788011,integrated,X22 (101022),0.2356068986788011
101022,rail_airpollution_cost,1071210.474047066,integrated,X22 (101022),1.071210474047066
101022,rail_co2_cost,31506.190413149,integrated,X22 (101022),0.031506190413149
101022,rail_construction_cost,1730197.7303821358,integrated,X22 (101022),1.7301977303821359
101022,rail_land_consumption_cost,2290.3999999999996,integrated,X22 (101022),0.0022903999999999997
101022,rail_maint_cost,1302897.5699999998,integrated,X22 (101022),1.3028975699999998
101022,rail_noise_cost,363384.3909550131,integrated,X22 (101022),0.3633843909550131
101022,rail_operation_cost,15523493.11129853,integrated,X22 (101022),15.52349311129853
101022,rail_tts_cost,2672897.557025144,integrated,X22 (101022),2.672897557025144
101023,rail_accident_cost,251715.80484785535,integrated,X23 (101023),0.25171580484785533
101023,rail_airpollution_cost,1144451.2369894837,integrated,X23 (101023),1.1444512369894837
101023,rail_co2_cost,33660.3304996907,integrated,X23 (101023),0.0336603304996907
101023,rail_construction_cost,1730197.7303821358,integrated,X23 (101023),1.7301977303821359
101023,rail_land_consumption_cost,2290.3999999999996,integrated,X23 (101023),0.0022903999999999997
101023,rail_maint_cost,1302897.5699999998,integrated,X23 (101023),1.3028975699999998
101023,rail_noise_cost,365043.6447006049,integrated,X23 (101023),0.3650436447006049
101023,rail_operation_cost,16584864.808596635,integrated,X23 (101023),16.584864808596635
101023,rail_tts_cost,15282899.190076998,integrated,X23 (101023),15.282899190076998
101024,rail_accident_cost,253608.0635438409,integrated,X24 (101024),0.2536080635438409
101024,rail_airpollution_cost,1153054.581569431,integrated,X24 (101024),1.1530545815694309
101024,rail_co2_cost,33913.370046159725,integrated,X24 (101024),0.03391337004615973
101024,rail_construction_cost,1730197.7303821358,integrated,X24 (101024),1.7301977303821359
101024,rail_land_consumption_cost,2290.3999999999996,integrated,X24 (101024),0.0022903999999999997
101024,rail_maint_cost,1302897.5699999998,integrated,X24 (101024),1.3028975699999998
101024,rail_noise_cost,337461.371238846,integrated,X24 (101024),0.337461371238846
101024,rail_operation_cost,16709540.550252125,integrated,X24 (101024),16.709540550252125
101024,rail_tts_cost,7671186.344297673,integrated,X24 (101024),7.671186344297673
101025,rail_accident_cost,147220.9676865989,integrated,X25 (101025),0.1472209676865989
101025,rail_airpollution_cost,669354.9444841403,integrated,X25 (101025),0.6693549444841402
101025,rail_co2_cost,19686.91013188648,integrated,X25 (101025),0.019686910131886483
101025,rail_construction_cost,1730197.7303821358,integrated,X25 (101025),1.7301977303821359
101025,rail_land_consumption_cost,2290.3999999999996,integrated,X25 (101025),0.0022903999999999997
101025,rail_maint_cost,1302897.5699999998,integrated,X25 (101025),1.3028975699999998
101025,rail_noise_cost,251204.27778799593,integrated,X25 (101025),0.2512042777879959
101025,rail_operation_cost,9699986.250560723,integrated,X25 (101025),9.699986250560723
101025,rail_tts_cost,2425373.52990626,integrated,X25 (101025),2.4253735299062598
101026,rail_accident_cost,139563.98329621498,integrated,X26 (101026),0.13956398329621497
101026,rail_airpollution_cost,634541.6944282661,integrated,X26 (101026),0.6345416944282661
101026,rail_co2_cost,18662.991012596067,integrated,X26 (101026),0.018662991012596067
101026,rail_construction_cost,1730197.7303821358,integrated,X26 (101026),1.7301977303821359
101026,rail_land_consumption_cost,2290.3999999999996,integrated,X26 (101026),0.0022903999999999997
101026,rail_maint_cost,1302897.5699999998,integrated,X26 (101026),1.3028975699999998
101026,rail_noise_cost,201711.8348198628,integrated,X26 (101026),0.2017118348198628
101026,rail_operation_cost,9195488.52530739,integrated,X26 (101026),9.195488525307391
101026,rail_tts_cost,8818013.55421767,integrated,X26 (101026),8.81801355421767
101027,rail_accident_cost,114229.1897719822,integrated,X27 (101027),0.1142291897719822
101027,rail_airpollution_cost,519354.5062212861,integrated,X27 (101027),0.5193545062212861
101027,rail_co2_cost,15275.13253592018,integrated,X27 (101027),0.01527513253592018
101027,rail_construction_cost,1730197.7303821358,integrated,X27 (101027),1.7301977303821359
101027,rail_land_consumption_cost,2290.3999999999996,integrated,X27 (101027),0.0022903999999999997
101027,rail_maint_cost,1302897.5699999998,integrated,X27 (101027),1.3028975699999998
101027,rail_noise_cost,236120.92330640944,integrated,X27 (101027),0.23612092330640944
101027,rail_operation_cost,7526248.38439895,integrated,X27 (101027),7.52624838439895
101027,rail_tts_cost,12958042.710524652,integrated,X27 (101027),12.958042710524651
101028,rail_accident_cost,177090.4467863313,integrated,X28 (101028),0.1770904467863313
101028,rail_airpollution_cost,805159.536987111,integrated,X28 (101028),0.805159536987111
101028,rail_co2_cost,23681.162852562087,integrated,X28 (101028),0.023681162852562086
101028,rail_construction_cost,1730197.7303821358,integrated,X28 (101028),1.7301977303821359
101028,rail_land_consumption_cost,2290.3999999999996,integrated,X28 (101028),0.0022903999999999997
101028,rail_maint_cost,1302897.5699999998,integrated,X28 (101028),1.3028975699999998
101028,rail_noise_cost,315881.0117157882,integrated,X28 (101028),0.3158810117157882
101028,rail_operation_cost,11668004.401314832,integrated,X28 (101028),11.668004401314832
101028,rail_tts_cost,5301582.131498314,integrated,X28 (101028),5.301582131498314
101029,rail_accident_cost,206529.06565989697,integrated,X29 (101029),0.20652906565989695
101029,rail_airpollution_cost,939005.1801142006,integrated,X29 (101029),0.9390051801142005
101029,rail_co2_cost,27617.799415123547,integrated,X29 (101029),0.02761779941512355
101029,rail_construction_cost,1730197.7303821358,integrated,X29 (101029),1.7301977303821359
101029,rail_land_consumption_cost,2290.3999999999996,integrated,X29 (101029),0.0022903999999999997
101029,rail_maint_cost,1302897.5699999998,integrated,X29 (101029),1.3028975699999998
101029,rail_noise_cost,387321.0258881599,integrated,X29 (101029),0.38732102588815986
101029,rail_operation_cost,13607634.35210397,integrated,X29 (101029),13.607634352103968
101029,rail_tts_cost,7217542.0628551645,integrated,X29 (101029),7.2175420628551645
101030,rail_accident_cost,230539.7170352926,integrated,X30 (101030),0.23053971703529258
101030,rail_airpollution_cost,1048172.0227926092,integrated,X30 (101030),1.0481720227926092
101030,rail_co2_cost,30828.588905664976,integrated,X30 (101030),0.030828588905664974
101030,rail_construction_cost,1730197.7303821358,integrated,X30 (101030),1.7301977303821359
101030,rail_land_consumption_cost,2290.3999999999996,integrated,X30 (101030),0.0022903999999999997
101030,rail_maint_cost,1302897.5699999998,integrated,X30 (101030),1.3028975699999998
101030,rail_noise_cost,362728.7865990177,integrated,X30 (101030),0.3627287865990177
101030,rail_operation_cost,15189630.39429916,integrated,X30 (101030),15.189630394299162
101030,rail_tts_cost,7140919.32834305,integrated,X30 (101030),7.14091932834305
101031,rail_accident_cost,125589.9716784495,integrated,X31 (101031),0.12558997167844949
101031,rail_airpollution_cost,571007.4443984615,integrated,X31 (101031),0.5710074443984615
101031,rail_co2_cost,16794.336599954753,integrated,X31 (101031),0.016794336599954753
101031,rail_construction_cost,1730197.7303821358,integrated,X31 (101031),1.7301977303821359
101031,rail_land_consumption_cost,2290.3999999999996,integrated,X31 (101031),0.0022903999999999997
101031,rail_maint_cost,1302897.5699999998,integrated,X31 (101031),1.3028975699999998
101031,rail_noise_cost,272173.8004875775,integrated,X31 (101031),0.2721738004875775
101031,rail_operation_cost,8274779.181472248,integrated,X31 (101031),8.274779181472248
101031,rail_tts_cost,10869229.873507539,integrated,X31 (101031),10.869229873507539
101032,rail_accident_cost,99424.006467815,integrated,X32 (101032),0.09942400646781499
101032,rail_airpollution_cost,452041.2504781611,integrated,X32 (101032),0.45204125047816107
101032,rail_co2_cost,13295.330896416506,integrated,X32 (101032),0.013295330896416506
101032,rail_construction_cost,1572104.643334221,integrated,X32 (101032),1.5721046433342212
101032,rail_land_consumption_cost,4335.4,integrated,X32 (101032),0.0043354
101032,rail_maint_cost,1073822.7825,integrated,X32 (101032),1.0738227825
101032,rail_noise_cost,102074.7296347144,integrated,X32 (101032),0.1020747296347144
101032,rail_operation_cost,6550775.415133025,integrated,X32 (101032),6.550775415133025
101032,rail_tts_cost,899361.6369697488,integrated,X32 (101032),0.8993616369697488
