development,scenario,veh_km,status_quo_veh_km,delta_veh_km,delta_pct
267,scenario_19,542200.3989473531,541239.4593620441,960.93958530901,0.17754425858780956
27,scenario_19,551423.2168878237,541239.4593620441,10183.75752577954,1.881562282576935
270,scenario_19,544145.9659643394,541239.4593620441,2906.506602295325,0.5370093684080625
273,scenario_19,542871.5336703009,541239.4593620441,1632.074308256735,0.3015438508826485
277,scenario_19,549820.0475088423,541239.4593620441,8580.588146798196,1.5853589383361086
28,scenario_19,561010.1617118813,541239.4593620441,19770.70234983717,3.6528567915467187
284,scenario_19,543849.2449639348,541239.4593620441,2609.785601890646,0.48218686881529027
285,scenario_19,556448.2495473564,541239.4593620441,15208.790185312275,2.8099928640160106
289,scenario_19,555762.9413630025,541239.4593620441,14523.482000958407,2.683374567345321
308,scenario_19,548227.3015068835,541239.4593620441,6987.842144839349,1.2910814287405945
331,scenario_19,556222.0355609518,541239.4593620441,14982.576198907685,2.7681973181644155
334,scenario_19,539551.3928326012,541239.4593620441,-1688.0665294429054,-0.31188903548026964
348,scenario_19,560338.0516403532,541239.4593620441,19098.59227830905,3.5286769927714534
351,scenario_19,555366.3230745044,541239.4593620441,14126.863712460268,2.6100949345251956
356,scenario_19,548926.6506367212,541239.4593620441,7687.191274677054,1.4202939459990414
358,scenario_19,554524.8054832107,541239.4593620441,13285.3461211666,2.4546152153846954
390,scenario_19,547309.4714522142,541239.4593620441,6070.0120901700575,1.1215021346235077
392,scenario_19,541452.9027494912,541239.4593620441,213.44338744704146,0.039436035890403474
394,scenario_19,544431.1947531677,541239.4593620441,3191.7353911235696,0.5897085543034223
423,scenario_19,541399.9497625884,541239.4593620441,160.49040054425132,0.029652383574069126
459,scenario_19,550032.3483988168,541239.4593620441,8792.889036772656,1.6245838851322452
464,scenario_19,541248.3929300605,541239.4593620441,8.93356801639311,0.0016505758887060925
469,scenario_19,550531.9861713791,541239.4593620441,9292.526809334988,1.7168975115539502
486,scenario_19,556460.3475003176,541239.4593620441,15220.888138273498,2.81222809516037
493,scenario_19,541287.581651408,541239.4593620441,48.12228936387692,0.008891127306312512
499,scenario_19,550117.584949329,541239.4593620441,8878.125587284914,1.6403322842997277
517,scenario_19,542491.7654648062,541239.4593620441,1252.3061027621152,0.2313774579994964
521,scenario_19,561921.2156535609,541239.4593620441,20681.756291516824,3.821184123547513
531,scenario_19,552095.8125537718,541239.4593620441,10856.353191727656,2.005831800313299
533,scenario_19,545076.146673426,541239.4593620441,3836.6873113819165,0.7088705830694972
538,scenario_19,543566.0667133927,541239.4593620441,2326.607351348619,0.4298665426373343
540,scenario_19,543392.2688449577,541239.4593620441,2152.8094829135807,0.3977554566053046
546,scenario_19,542621.3492764594,541239.4593620441,1381.889914415311,0.25531950609146953
550,scenario_19,544498.7727015931,541239.4593620441,3259.3133395490004,0.6021943306555538
552,scenario_19,544609.970154142,541239.4593620441,3370.5107920978917,0.6227392947422373
556,scenario_19,543128.8053683408,541239.4593620441,1889.3460062966915,0.34907765382140704
557,scenario_19,504960.8489904744,541239.4593620441,-36278.610371569695,-6.702876101149589
558,scenario_19,557839.4874835196,541239.4593620441,16600.02812147548,3.0670395209251446
564,scenario_19,555976.5324992795,541239.4593620441,14737.073137235362,2.7228379014726434
565,scenario_19,547227.6902868629,541239.4593620441,5988.230924818781,1.1063921562328578
569,scenario_19,543081.4337421367,541239.4593620441,1841.974380092579,0.34032521986916914
57,scenario_19,541667.2327123905,541239.4593620441,427.7733503463678,0.07903587644008474
594,scenario_19,548953.8542721398,541239.4593620441,7714.394910095725,1.4253201197097933
602,scenario_19,547160.6988178327,541239.4593620441,5921.239455788629,1.0940147384612275
612,scenario_19,563581.6472061675,541239.4593620441,22342.187844123342,4.127967290200525
614,scenario_19,543625.53389325,541239.4593620441,2386.07453120593,0.44085376443513236
62,scenario_19,541570.5749224005,541239.4593620441,331.11556035641115,0.06117727645850049
625,scenario_19,544905.4504034212,541239.4593620441,3665.9910413770704,0.6773325517873647
627,scenario_19,544150.7860373621,541239.4593620441,2911.3266753179487,0.537899930420726
628,scenario_19,543970.123082782,541239.4593620441,2730.66372073791,0.5045204434939995
629,scenario_19,543176.0423416542,541239.4593620441,1936.5829796100734,0.3578052091569068
63,scenario_19,556827.6093782573,541239.4593620441,15588.150016213185,2.8800838051584137
648,scenario_19,544340.0758384785,541239.4593620441,3100.6164764343994,0.5728733230369195
662,scenario_19,561800.0833945236,541239.4593620441,20560.624032479478,3.798803593646732
669,scenario_19,539824.1257303972,541239.4593620441,-1415.3336316469358,-0.2614986042065709
670,scenario_19,545211.825360951,541239.4593620441,3972.3659989068983,0.733938727155833
673,scenario_19,540452.1097438352,541239.4593620441,-787.3496182089439,-0.145471584635937
678,scenario_19,552363.2118016053,541239.4593620441,11123.752439561184,2.055236780531983
680,scenario_19,547128.5541040705,541239.4593620441,5889.094742026413,1.0880756456611378
682,scenario_19,557865.8350544157,541239.4593620441,16626.37569237163,3.0719075272096834
689,scenario_19,556429.802392506,541239.4593620441,15190.343030461925,2.8065845473215676
694,scenario_19,545226.0060160308,541239.4593620441,3986.5466539866757,0.7365587606427654
726,scenario_19,543954.2191913808,541239.4593620441,2714.759829336661,0.5015820229619867
73,scenario_19,546282.6993033699,541239.4593620441,5043.239941325737,0.931794578922641
736,scenario_19,541308.2171910864,541239.4593620441,68.75782904226799,0.012703772397399194
750,scenario_19,556863.3549710199,541239.4593620441,15623.895608975785,2.886688200337718
755,scenario_19,545517.375710934,541239.4593620441,4277.916348889936,0.7903925471236506
759,scenario_19,563594.6973354148,541239.4593620441,22355.237973370706,4.1303784464866435
761,scenario_19,541168.8605188405,541239.4593620441,-70.59884320362471,-0.013043920206194716
764,scenario_19,549079.4281849306,541239.4593620441,7839.968822886469,1.4485212944613084
767,scenario_19,541187.9266899057,541239.4593620441,-51.532672138419,-0.009521233392546853
770,scenario_19,541501.8125725877,541239.4593620441,262.3532105436316,0.04847266879855098
775,scenario_19,555973.0684570221,541239.4593620441,14733.609094977961,2.72219788120112
776,scenario_19,545023.7656092657,541239.4593620441,3784.306247221539,0.6991925998304114
780,scenario_19,543895.753881389,541239.4593620441,2656.294519344927,0.49077990774654273
789,scenario_19,557912.719122471,541239.4593620441,16673.25976042694,3.0805698793801204
791,scenario_19,547179.4225550706,541239.4593620441,5939.963193026488,1.0974741568229132
809,scenario_19,547451.2822968924,541239.4593620441,6211.822934848256,1.1477032628349193
810,scenario_19,548746.9624005486,541239.4593620441,7507.50303850451,1.3870945491213005
811,scenario_19,541637.2231782787,541239.4593620441,397.76381623453926,0.0734912817892807
813,scenario_19,549681.7994695336,541239.4593620441,8442.340107489494,1.5598160779778385
822,scenario_19,543649.2085232224,541239.4593620441,2409.749161178246,0.4452279152038552
831,scenario_19,544134.5272431455,541239.4593620441,2895.067881101393,0.5348959376527708
837,scenario_19,543087.6311153354,541239.4593620441,1848.1717532912735,0.34147025338280085
858,scenario_19,548672.4433005521,541239.4593620441,7432.983938507969,1.3733263179423734
863,scenario_19,547460.8168756657,541239.4593620441,6221.357513621566,1.1494648821345443
866,scenario_19,543739.36548898,541239.4593620441,2499.90612693585,0.46188541572384156
873,scenario_19,556146.6700953924,541239.4593620441,14907.21073334827,2.754272711549767
878,scenario_19,546432.5574341301,541239.4593620441,5193.098072085995,0.9594825325941813
887,scenario_19,545826.4881329242,541239.4593620441,4587.028770880075,0.8475044994477638
895,scenario_19,554988.5642860918,541239.4593620441,13749.104924047715,2.540299803760374
9,scenario_19,511725.1431922081,541239.4593620441,-29514.316169836035,-5.45309763715757
90,scenario_19,542802.8833228137,541239.4593620441,1563.423960769549,0.28885993689601785
935,scenario_19,544279.3005239853,541239.4593620441,3039.841161941178,0.5616444088397068
938,scenario_19,546288.272271764,541239.4593620441,5048.8129097198835,0.9328242467152876
94,scenario_19,541213.7720025247,541239.4593620441,-25.68735951941926,-0.004746024901749922
940,scenario_19,544276.5985773043,541239.4593620441,3037.139215260162,0.5611451941881733
945,scenario_19,556079.2162043428,541239.4593620441,14839.756842298666,2.741809856175343
952,scenario_19,557640.0418248869,541239.4593620441,16400.58246284281,3.0301897208629396
958,scenario_19,543192.646862725,541239.4593620441,1953.1875006809132,0.3608730788001164
964,scenario_19,541748.97039123,541239.4593620441,509.51102918584365,0.0941378202148087
970,scenario_19,544697.9241849335,541239.4593620441,3458.464822889422,0.6389897785660149
971,scenario_19,542770.2254343344,541239.4593620441,1530.766072290251,0.28282602936869317
987,scenario_19,541300.1774158076,541239.4593620441,60.71805376349948,0.011218334641577595
0,scenario_26,244901.95509405647,245376.64368814207,-474.6885940856009,-0.19345304709966593
103,scenario_26,251940.48466598772,245376.64368814207,6563.840977845655,2.6750064224482077
104,scenario_26,245704.379528768,245376.64368814207,327.73584062594455,0.13356439948802776
109,scenario_26,255496.45590340826,245376.64368814207,10119.812215266196,4.124195385167884
114,scenario_26,246653.26896372196,245376.64368814207,1276.6252755798923,0.5202717163261883
12,scenario_26,247564.18584011085,245376.64368814207,2187.5421519687807,0.8915038200412448
126,scenario_26,251871.50345357784,245376.64368814207,6494.859765435773,2.6468940433019865
140,scenario_26,245664.8006831145,245376.64368814207,288.1569949724362,0.11743456534464022
143,scenario_26,245463.5893319684,245376.64368814207,86.94564382632961,0.035433545148996305
144,scenario_26,249284.23552839336,245376.64368814207,3907.5918402512907,1.592487280581435
15,scenario_26,244965.11486615386,245376.64368814207,-411.5288219882059,-0.16771311882121615
150,scenario_26,249575.1835452871,245376.64368814207,4198.5398571450205,1.711059289930257
152,scenario_26,231536.60728936992,245376.64368814207,-13840.03639877215,-5.640323459783706
17,scenario_26,253171.18204761803,245376.64368814207,7794.538359475962,3.176560834120105
176,scenario_26,246572.24376749044,245376.64368814207,1195.600079348369,0.4872509711510684
177,scenario_26,245432.5598342745,245376.64368814207,55.91614613242564,0.0227878844913583
189,scenario_26,47258.55092207876,245376.64368814207,-198118.09276606332,-80.7404037272018
195,scenario_26,249753.24168577595,245376.64368814207,4376.597997633886,1.7836245258926358
197,scenario_26,246298.3942217188,245376.64368814207,921.7505335767346,0.37564721716066024
2,scenario_26,251336.2599567328,245376.64368814207,5959.616268590733,2.4287626479091555
201,scenario_26,252014.85945550704,245376.64368814207,6638.215767364978,2.705316882482802
202,scenario_26,248006.41704680357,245376.64368814207,2629.773358661507,1.0717292889553822
206,scenario_26,246213.06674546847,245376.64368814207,836.4230573264067,0.34087313476723835
209,scenario_26,247912.83908697712,245376.64368814207,2536.195398835058,1.0335928312958746
227,scenario_26,245887.7576132986,245376.64368814207,511.1139251565328,0.20829770815763773
233,scenario_26,246126.8405646339,245376.64368814207,750.1968764918274,0.3057327972279544
240,scenario_26,245951.9498080294,245376.64368814207,575.3061198873329,0.23445838660117543
243,scenario_26,252955.33581094796,245376.64368814207,7578.692122805893,3.088595560235115
245,scenario_26,249792.36742932518,245376.64368814207,4415.723741183116,1.7995697042768328
249,scenario_26,252065.18002309234,245376.64368814207,6688.536334950273,2.725824363076289
25,scenario_26,250164.26395935073,245376.64368814207,4787.620271208667,1.9511312076195095
250,scenario_26,247197.57452682406,245376.64368814207,1820.9308386819903,0.7420962367535991
254,scenario_26,229186.16175636937,245376.64368814207,-16190.481931772694,-6.5982163943646395
255,scenario_26,246537.22224568354,245376.64368814207,1160.5785575414775,0.47297841395878665
261,scenario_26,247498.83724614812,245376.64368814207,2122.1935580060526,0.8648718664125279
267,scenario_26,245798.01633205608,245376.64368814207,421.3726439140155,0.17172483802066876
27,scenario_26,250007.9512935723,245376.64368814207,4631.307605430222,1.8874280517571655
270,scenario_26,246685.60208535157,245376.64368814207,1308.9583972094988,0.5334486516463648
273,scenario_26,246138.38337267318,245376.64368814207,761.7396845311159,0.31043691570711923
277,scenario_26,249258.77077232828,245376.64368814207,3882.1270841862133,1.5821094566441893
28,scenario_26,254333.32439599288,245376.64368814207,8956.680707850814,3.650176550313476
284,scenario_26,246551.34459855687,245376.64368814207,1174.700910414802,0.4787337917572021
285,scenario_26,252257.8824664717,245376.64368814207,6881.238778329629,2.8043576906509657
289,scenario_26,251949.3521361107,245376.64368814207,6572.7084479686455,2.6786202424066636
308,scenario_26,248533.96608316578,245376.64368814207,3157.322395023715,1.286724908926731
331,scenario_26,252155.7857347529,245376.64368814207,6779.142046610825,2.7627495203767958
334,scenario_26,244632.88819916564,245376.64368814207,-743.7554889764288,-0.3031076950916706
348,scenario_26,254018.89741700306,245376.64368814207,8642.25372886099,3.5220360010485505
351,scenario_26,251756.85937240362,245376.64368814207,6380.215684261551,2.600172367004251
356,scenario_26,248852.74812899026,245376.64368814207,3476.1044408481976,1.4166403079773568
358,scenario_26,251391.21576604812,245376.64368814207,6014.57207790605,2.4511591598547517
390,scenario_26,248123.24899271806,245376.64368814207,2746.605304575991,1.1193426005397438
392,scenario_26,245498.93685010946,245376.64368814207,122.29316196739092,0.0498389578279576
394,scenario_26,246842.29868329968,245376.64368814207,1465.6549951576162,0.5973082739775223
423,scenario_26,245468.80098748484,245376.64368814207,92.15729934276897,0.03755748630252477
459,scenario_26,249351.70015035907,245376.64368814207,3975.056462217006,1.6199815933863073
464,scenario_26,245404.16683392812,245376.64368814207,27.52314578605001,0.011216693395248391
469,scenario_26,249581.5011976482,245376.64368814207,4204.857509506139,1.7136339654438515
486,scenario_26,252262.15444970346,245376.64368814207,6885.510761561396,2.80609868081513
493,scenario_26,245422.5681479733,245376.64368814207,45.92445983123616,0.018715905124859072
499,scenario_26,249417.41299533777,245376.64368814207,4040.7693071957037,1.6467619926904133
517,scenario_26,245965.8941547178,245376.64368814207,589.2504665757297,0.24014122033742913
521,scenario_26,254738.49848366895,245376.64368814207,9361.854795526888,3.8152998813632824
531,scenario_26,250283.03802766997,245376.64368814207,4906.394339527906,1.9995360054576412
533,scenario_26,247111.38667095208,245376.64368814207,1734.742982810014,0.7069715180450348
538,scenario_26,246456.55464651206,245376.64368814207,1079.91095836999,0.440103402727477
540,scenario_26,246348.34379108474,245376.64368814207,971.7001029426756,0.39600350234541637
546,scenario_26,245990.1500999417,245376.64368814207,613.5064117996371,0.25002640943258003
550,scenario_26,246880.94141582085,245376.64368814207,1504.297727678786,0.613056607616922
552,scenario_26,246899.90121950267,245376.64368814207,1523.2575313606067,0.6207834243981954
556,scenario_26,246220.5384456519,245376.64368814207,843.8947575098427,0.3439181271801805
557,scenario_26,228943.6166848777,245376.64368814207,-16433.027003264375,-6.697062424633087
558,scenario_26,252894.92596866697,245376.64368814207,7518.282280524902,3.063976329417952
564,scenario_26,252048.09873185135,245376.64368814207,6671.455043709284,2.7188631091507935
565,scenario_26,248079.93158886163,245376.64368814207,2703.287900719559,1.1016891665350448
569,scenario_26,246205.78980460204,245376.64368814207,829.146116459975,0.337907513933464
57,scenario_26,245592.981261259,245376.64368814207,216.33757311693626,0.08816551154391344
594,scenario_26,248861.9283688772,245376.64368814207,3485.2846807351452,1.4203815931090482
602,scenario_26,248049.73728928695,245376.64368814207,2673.0936011448794,1.0893838798048805
612,scenario_26,255490.23155540408,245376.64368814207,10113.587867262017,4.121658734608717
614,scenario_26,246459.79800903675,245376.64368814207,1083.1543208946823,0.44142519215125536
62,scenario_26,245549.8951225385,245376.64368814207,173.25143439642852,0.07060632658119652
625,scenario_26,247025.92174811906,245376.64368814207,1649.2780599769903,0.6721414211179434
627,scenario_26,246715.18201907605,245376.64368814207,1338.5383309339813,0.5455035617143649
628,scenario_26,246599.55578363762,245376.64368814207,1222.9120954955579,0.498381621459376
629,scenario_26,246273.3946038595,245376.64368814207,896.7509157174209,0.3654589541362925
63,scenario_26,252428.43425263066,245376.64368814207,7051.7905644885905,2.8738638113621615
648,scenario_26,246774.64102327495,245376.64368814207,1397.9973351328808,0.5697352910693674
662,scenario_26,254684.8543433147,245376.64368814207,9308.210655172647,3.7934379227237227
669,scenario_26,244754.13592186783,245376.64368814207,-622.5077662742406,-0.2536947921846253
670,scenario_26,247194.28642514526,245376.64368814207,1817.6427370031888,0.7407562144803381
673,scenario_26,245041.3269125486,245376.64368814207,-335.3167755934701,-0.13665390908991165
678,scenario_26,250440.31863880213,245376.64368814207,5063.674950660061,2.06363363462403
680,scenario_26,248035.6444572634,245376.64368814207,2659.0007691213395,1.0836405328376562
682,scenario_26,252906.8360747155,245376.64368814207,7530.1923865734425,3.0688301353342466
689,scenario_26,252253.21943483877,245376.64368814207,6876.575746696704,2.8024573338921326
694,scenario_26,247180.4665635199,245376.64368814207,1803.8228753778385,0.7351241129821554
726,scenario_26,246586.66307035182,245376.64368814207,1210.01938220975,0.4931273669826566
73,scenario_26,247653.55217068843,245376.64368814207,2276.908482546365,0.9279238840026558
736,scenario_26,245467.40486937357,245376.64368814207,90.76118123150081,0.036988516864242565
750,scenario_26,252449.35929695488,245376.64368814207,7072.71560881281,2.8823915359286505
755,scenario_26,247332.3578514789,245376.64368814207,1955.7141633368446,0.7970253948955434
759,scenario_26,255496.6944432409,245376.64368814207,10120.05075509884,4.124292598916127
761,scenario_26,245365.6403809306,245376.64368814207,-11.003307211474748,-0.004484252064943575
764,scenario_26,248919.71479421188,245376.64368814207,3543.0711060698086,1.4439316851088826
767,scenario_26,245378.10358136165,245376.64368814207,1.4598932195804082,0.000594960138682082
770,scenario_26,245515.1321220761,245376.64368814207,138.48843393402058,0.0564391263375623
775,scenario_26,252043.04102727398,245376.64368814207,6666.397339131916,2.7168019086627
776,scenario_26,247072.10177540706,245376.64368814207,1695.4580872649967,0.6909614793736502
780,scenario_26,246606.85563840164,245376.64368814207,1230.2119502595742,0.5013565805485115
789,scenario_26,252928.01286106498,245376.64368814207,7551.369172922918,3.077460454027655
791,scenario_26,248073.00013678198,245376.64368814207,2696.356448639912,1.0988643450787465
809,scenario_26,248196.80134543113,245376.64368814207,2820.1576572890626,1.149317887350885
810,scenario_26,248767.3221325457,245376.64368814207,3390.678444403631,1.3818260749841234
811,scenario_26,245580.38007211543,245376.64368814207,203.7363839733589,0.08303006386879051
813,scenario_26,249202.4175942222,245376.64368814207,3825.7739060801396,1.5591434655624568
822,scenario_26,246465.32042473895,245376.64368814207,1088.6767365968844,0.44367577950105247
831,scenario_26,246673.49738183263,245376.64368814207,1296.8536936905584,0.5285155401093415
837,scenario_26,246203.61788912196,245376.64368814207,826.9742009798938,0.33702237855650385
858,scenario_26,248733.73458624468,245376.64368814207,3357.090898102615,1.3681379155097018
863,scenario_26,248191.9054378204,245376.64368814207,2815.2617496783205,1.1473226250727993
866,scenario_26,246503.74258564741,245376.64368814207,1127.0988975053478,0.4593342221021729
873,scenario_26,252120.62220317143,245376.64368814207,6743.978515029361,2.748419088982456
878,scenario_26,247728.00388265474,245376.64368814207,2351.360194512672,0.9582656927613289
887,scenario_26,247442.1810885511,245376.64368814207,2065.5374004090263,0.8417824000536055
895,scenario_26,251601.5937761247,245376.64368814207,6224.950087982637,2.5368959304432206
9,scenario_26,232007.9320860684,245376.64368814207,-13368.711602073658,-5.448241283740286
90,scenario_26,246074.03899067832,245376.64368814207,697.3953025362571,0.28421421536053026
935,scenario_26,246755.48678175814,245376.64368814207,1378.843093616073,0.5619292337246629
938,scenario_26,247664.66779017105,245376.64368814207,2288.024102028983,0.9324539074456144
94,scenario_26,245388.38995244633,245376.64368814207,11.746264304267243,0.0047870343842488896
940,scenario_26,246750.38335952273,245376.64368814207,1373.7396713806666,0.5598494016107749
945,scenario_26,252084.8619234086,245376.64368814207,6708.21823526654,2.733845460773461
952,scenario_26,252802.53060250476,245376.64368814207,7425.886914362694,3.0263218221374477
958,scenario_26,246287.01709956874,245376.64368814207,910.3734114266699,0.3710106217703817
964,scenario_26,245601.0345536037,245376.64368814207,224.3908654616389,0.09144752413633356
970,scenario_26,246928.91849440883,245376.64368814207,1552.274806266767,0.6326090303197758
971,scenario_26,246091.6187424313,245376.64368814207,714.9750542892434,0.2913786102633023
987,scenario_26,245442.41943762233,245376.64368814207,65.7757494802645,0.026806035200261865
0,scenario_44,413392.68856549833,414226.4009526994,-833.7123872010852,-0.20126973685974375
103,scenario_44,425322.05141115136,414226.4009526994,11095.650458451943,2.6786439572495904
104,scenario_44,414792.0760163236,414226.4009526994,565.6750636241632,0.136561808306554
109,scenario_44,431336.9362123303,414226.4009526994,17110.53525963088,4.130720596339955
114,scenario_44,416355.9378725132,414226.4009526994,2129.536919813778,0.5140997567793729
12,scenario_44,417932.28193663986,414226.4009526994,3705.880983940442,0.894651083421314
126,scenario_44,425211.2782973225,414226.4009526994,10984.877344623092,2.651901790749802
140,scenario_44,414718.3869429117,414226.4009526994,491.98599021229893,0.11877224365244622
143,scenario_44,414338.2727413355,414226.4009526994,111.87178863608278,0.02700740184082507
144,scenario_44,420803.7092754657,414226.4009526994,6577.308322766272,1.587853480038646
15,scenario_44,413499.1215806386,414226.4009526994,-727.2793720608461,-0.1755753303961652
150,scenario_44,421331.64041918045,414226.4009526994,7105.239466481027,1.7153033824351471
152,scenario_44,390831.97300513525,414226.4009526994,-23394.427947564167,-5.647739471399743
17,scenario_44,427393.2490396419,414226.4009526994,13166.848086942453,3.178659799727728
176,scenario_44,416253.24063951476,414226.4009526994,2026.8396868153359,0.48930721995355897
177,scenario_44,414291.42757711676,414226.4009526994,65.02662441733992,0.015698329287506065
195,scenario_44,421635.08708776254,414226.4009526994,7408.6861350631225,1.7885596181275567
197,scenario_44,415789.2625369424,414226.4009526994,1562.8615842429572,0.3772964689475263
2,scenario_44,424298.6646652599,414226.4009526994,10072.263712560467,2.4315841987364344
201,scenario_44,425452.33657569706,414226.4009526994,11225.93562299764,2.710096603494747
202,scenario_44,418676.998557987,414226.4009526994,4450.597605287563,1.0744360077125499
206,scenario_44,415649.00336388836,414226.4009526994,1422.602411188942,0.3434359586730903
209,scenario_44,418511.96155654255,414226.4009526994,4285.560603843129,1.034593785907069
227,scenario_44,415061.01230340236,414226.4009526994,834.6113507029368,0.20148675912094777
233,scenario_44,415504.7740688053,414226.4009526994,1278.3731161058531,0.30861700586096413
240,scenario_44,415170.8185502082,414226.4009526994,944.4175975087564,0.22799551050745304
243,scenario_44,427046.2252520249,414226.4009526994,12819.824299325468,3.0948834429289227
245,scenario_44,421660.21779201715,414226.4009526994,7433.816839317733,1.7946265187878747
249,scenario_44,425536.87924591923,414226.4009526994,11310.478293219814,2.7305063769972886
25,scenario_44,422292.2685365595,414226.4009526994,8065.867583860061,1.9472123373374994
250,scenario_44,417279.7791438319,414226.4009526994,3053.378191132506,0.7371278566769025
254,scenario_44,386868.5163222962,414226.4009526994,-27357.88463040325,-6.604572902036549
255,scenario_44,416195.03718632506,414226.4009526994,1968.6362336256425,0.4752560988623324
261,scenario_44,417819.82971976284,414226.4009526994,3593.428767063422,0.8675035581504995
267,scenario_44,414955.5859248076,414226.4009526994,729.1849721081671,0.17603536868511502
27,scenario_44,422026.1531607234,414226.4009526994,7799.752208023972,1.8829683936332748
270,scenario_44,416446.4812555811,414226.4009526994,2220.080302881659,0.5359581856143376
273,scenario_44,415482.0398550804,414226.4009526994,1255.6389023810043,0.30312865126247374
277,scenario_44,420789.8929645648,414226.4009526994,6563.492011865368,1.5845180309052427
28,scenario_44,429358.4206426172,414226.4009526994,15132.019689917797,3.6530794886841904
284,scenario_44,416217.90795989736,414226.4009526994,1991.5070071979426,0.48077742090257375
285,scenario_44,425862.7769819362,414226.4009526994,11636.376029236766,2.809182611845527
289,scenario_44,425339.01394443755,414226.4009526994,11112.612991738133,2.682738948116222
308,scenario_44,419571.43508188304,414226.4009526994,5345.034129183623,1.2903653936326414
331,scenario_44,425690.1023473025,414226.4009526994,11463.701394603064,2.7674965594267147
334,scenario_44,412938.80871305574,414226.4009526994,-1287.59223964368,-0.31084263018539715
348,scenario_44,428842.33385843126,414226.4009526994,14615.93290573184,3.528488979001808
351,scenario_44,425036.9377334724,414226.4009526994,10810.536780772964,2.6098135599057146
356,scenario_44,420106.2486926251,414226.4009526994,5879.847739925666,1.4194768190541016
358,scenario_44,424391.6251021259,414226.4009526994,10165.224149426504,2.4540261378915034
390,scenario_44,418869.16493300244,414226.4009526994,4642.763980303018,1.1208276366800618
392,scenario_44,414396.26227710076,414226.4009526994,169.86132440133952,0.04100688029798854
394,scenario_44,416676.81689015194,414226.4009526994,2450.415937452519,0.5915644033834367
423,scenario_44,414353.80310473137,414226.4009526994,127.40215203195112,0.030756647026585638
459,scenario_44,420953.1777892738,414226.4009526994,6726.776836574369,1.6239372529377964
464,scenario_44,414239.2178848509,414226.4009526994,12.816932151501533,0.003094185238319732
469,scenario_44,421335.0374423586,414226.4009526994,7108.636489659199,1.7161234709592872
486,scenario_44,425872.3210345959,414226.4009526994,11645.920081896475,2.811486678567918
493,scenario_44,414268.83694628853,414226.4009526994,42.435993589111604,0.010244637592271039
499,scenario_44,421026.47902596206,414226.4009526994,6800.0780732626445,1.6416331884261397
517,scenario_44,415191.9831775576,414226.4009526994,965.582224858168,0.2331049451791046
521,scenario_44,430054.86872222944,414226.4009526994,15828.46776953002,3.821211717342342
531,scenario_44,422531.7078697667,414226.4009526994,8305.306917067268,2.005016314258456
533,scenario_44,417157.2104550568,414226.4009526994,2930.809502357384,0.7075380747380353
538,scenario_44,416010.15792796,414226.4009526994,1783.7569752605632,0.4306236809527384
540,scenario_44,415868.61418257403,414226.4009526994,1642.2132298746146,0.39645305709573525
546,scenario_44,415278.82399785914,414226.4009526994,1052.423045159725,0.2540695239944161
550,scenario_44,416724.16968832264,414226.4009526994,2497.76873562322,0.6029960258154672
552,scenario_44,416802.3851421016,414226.4009526994,2575.9841894021956,0.6218783214873713
556,scenario_44,415665.8579388866,414226.4009526994,1439.4569861872005,0.34750488691124554
557,scenario_44,386450.4303533888,414226.4009526994,-27775.970599310647,-6.705504655286902
558,scenario_44,426930.2246613806,414226.4009526994,12703.823708681157,3.0668792910019773
564,scenario_44,425503.08365204657,414226.4009526994,11276.682699347148,2.722347651769988
565,scenario_44,418806.6676502913,414226.4009526994,4580.266697591869,1.1057399255714968
569,scenario_44,415630.9591636952,414226.4009526994,1404.558210995805,0.33907983840851125
57,scenario_44,414558.9203794694,414226.4009526994,332.5194267699844,0.08027480286268737
594,scenario_44,420127.295145927,414226.4009526994,5900.8941932275775,1.4245577248711874
602,scenario_44,418755.3346452756,414226.4009526994,4528.933692576189,1.0933474259873042
612,scenario_44,431326.31178934604,414226.4009526994,17099.910836646624,4.128155713232597
614,scenario_44,416049.3189149018,414226.4009526994,1822.9179622023948,0.44007768650423473
62,scenario_44,414484.60679283,414226.4009526994,258.2058401305694,0.06233447205120419
625,scenario_44,417024.8116939617,414226.4009526994,2798.4107412622543,0.6755751769626595
627,scenario_44,416461.150036276,414226.4009526994,2234.7490835766075,0.5394994327828452
628,scenario_44,416310.06649178785,414226.4009526994,2083.665539088426,0.5030257690712381
629,scenario_44,415713.67688230507,414226.4009526994,1487.2759296056465,0.3590490432731927
63,scenario_44,426153.43941535614,414226.4009526994,11927.038462656725,2.8793525558064745
648,scenario_44,416597.06742892467,414226.4009526994,2370.6664762252476,0.5723117770313134
662,scenario_44,429962.00621954125,414226.4009526994,15735.605266841827,3.7987934208565033
669,scenario_44,413148.10462031455,414226.4009526994,-1078.2963323848671,-0.260315694486117
670,scenario_44,417274.1438558558,414226.4009526994,3047.7429031563806,0.7357674199777534
673,scenario_44,413628.4488482108,414226.4009526994,-597.9521044886205,-0.1443539337698808
678,scenario_44,422745.28227811155,414226.4009526994,8518.881325412134,2.056576139478108
680,scenario_44,418730.2823693891,414226.4009526994,4503.881416689663,1.0872994590231253
682,scenario_44,426950.39650737774,414226.4009526994,12723.995554678317,3.0717490544817476
689,scenario_44,425849.92923789966,414226.4009526994,11623.528285200242,2.806080988190691
694,scenario_44,417273.79155912745,414226.4009526994,3047.390606428031,0.735682370659907
