development,scenario,rank_type,rank_value,ID_edge,length_m,flow,capacity,flow_capacity_ratio,fftt_min,tt_min,delay_min
status_quo,scenario_19,flow_capacity_ratio,8.072284068654204,129,3327.5142290398862,5884.695086048914,729,8.072284068654204,2.079696393149929,80.19414924112701,78.11445284797708
status_quo,scenario_19,flow_capacity_ratio,8.072284068654204,130,225.05482885543543,5884.695086048914,729,8.072284068654204,0.13503289731326126,5.2069371064302175,5.071904209116957
status_quo,scenario_19,flow_capacity_ratio,5.948073718674032,178,6719.55714161299,5948.0737186740325,1000,5.948073718674032,5.039667856209742,95.99855646972695,90.9588886135172
status_quo,scenario_19,flow_capacity_ratio,3.8719423570880944,98,2007.6948653871616,5947.303460487313,1536,3.8719423570880944,1.115386036326201,8.29985265977158,7.1844666234453785
status_quo,scenario_19,flow_capacity_ratio,3.2624717361618636,126,1897.1851262924465,5908.336314189135,1811,3.2624717361618636,1.073878373373083,5.6595961605457115,4.585717787172628
status_quo,scenario_19,flow_capacity_ratio,3.045980217290466,128,1875.2605068342427,5890.925740239762,1934,3.045980217290466,0.9783967861743875,4.521632251594076,3.5432354654196883
status_quo,scenario_19,flow_capacity_ratio,2.822601166771073,124,1877.417300305622,2057.676250576112,729,2.822601166771073,1.425886557194143,5.727028979523082,4.3011424223289385
status_quo,scenario_19,flow_capacity_ratio,2.7340132505680543,92,2550.193392452562,5921.872700730406,2166,2.7340132505680543,1.577439211826327,5.9851604187180065,4.407721206891679
status_quo,scenario_19,flow_capacity_ratio,2.6748614027495066,174,6978.5477473254405,5884.695086048914,2200,2.6748614027495066,4.187128648395264,15.288570670671845,11.101442022276581
status_quo,scenario_19,flow_capacity_ratio,2.6748614027495066,175,5286.2980122217705,5884.695086048914,2200,2.6748614027495066,3.1717788073330624,11.581197646323943,8.40941883899088
status_quo,scenario_19,flow_capacity_ratio,2.6748614027495066,176,4439.9389635413945,5884.695086048914,2200,2.6748614027495066,2.663963378124837,9.726998091198496,7.063034713073659
status_quo,scenario_19,delay_min,90.9588886135172,178,6719.55714161299,5948.0737186740325,1000,5.948073718674032,5.039667856209742,95.99855646972695,90.9588886135172
status_quo,scenario_19,delay_min,78.11445284797708,129,3327.5142290398862,5884.695086048914,729,8.072284068654204,2.079696393149929,80.19414924112701,78.11445284797708
status_quo,scenario_19,delay_min,11.101442022276581,174,6978.5477473254405,5884.695086048914,2200,2.6748614027495066,4.187128648395264,15.288570670671845,11.101442022276581
status_quo,scenario_19,delay_min,10.273337017981198,68,8865.80644588534,5884.695086048914,2335,2.520212028286473,4.470154510530423,14.743491528511623,10.273337017981198
status_quo,scenario_19,delay_min,9.628387109151321,61,8361.831024084971,5884.695086048914,2333,2.522372518666487,4.1809155120424855,13.809302621193806,9.628387109151321
status_quo,scenario_19,delay_min,8.40941883899088,175,5286.2980122217705,5884.695086048914,2200,2.6748614027495066,3.1717788073330624,11.581197646323943,8.40941883899088
status_quo,scenario_19,delay_min,7.1844666234453785,98,2007.6948653871616,5947.303460487313,1536,3.8719423570880944,1.115386036326201,8.29985265977158,7.1844666234453785
status_quo,scenario_19,delay_min,7.063034713073659,176,4439.9389635413945,5884.695086048914,2200,2.6748614027495066,2.663963378124837,9.726998091198496,7.063034713073659
status_quo,scenario_19,delay_min,6.416159249167944,32,4235.803391000821,5884.695086048914,2391,2.461185732350027,2.9552116681401075,9.37137091730805,6.416159249167944
status_quo,scenario_19,delay_min,5.938966985450053,63,5114.75070314698,5884.695086048914,2333,2.522372518666487,2.578865900746377,8.51783288619643,5.938966985450053
status_quo,scenario_29,flow_capacity_ratio,4.230104075472673,129,3327.5142290398862,3083.7458710195788,729,4.230104075472673,2.079696393149929,18.644354393745797,16.56465800059587
status_quo,scenario_29,flow_capacity_ratio,4.230104075472673,130,225.05482885543543,3083.7458710195788,729,4.230104075472673,0.13503289731326126,1.2105618880790303,1.075528990765769
status_quo,scenario_29,flow_capacity_ratio,3.092151263638229,178,6719.55714161299,3092.151263638229,1000,3.092151263638229,5.039667856209742,23.961695712435375,18.922027856225633
status_quo,scenario_29,flow_capacity_ratio,2.0130510835641995,98,2007.6948653871616,3092.04646435461,1536,2.0130510835641995,1.115386036326201,2.6103018007616257,1.4949157644354247
status_quo,scenario_29,flow_capacity_ratio,1.704520711029872,126,1897.1851262924465,3086.887007675098,1811,1.704520711029872,1.073878373373083,2.0393523739997965,0.9654740006267135
status_quo,scenario_29,flow_capacity_ratio,1.5949485088298558,128,1875.2605068342427,3084.6304160769414,1934,1.5949485088298558,0.9783967861743875,1.728372200663498,0.7499754144891105
status_quo,scenario_29,flow_capacity_ratio,1.4612954620994283,124,1877.417300305622,1065.2843918704832,729,1.4612954620994283,1.425886557194143,2.3118101528971025,0.8859235957029594
status_quo,scenario_29,flow_capacity_ratio,1.4260001451793864,92,2550.193392452562,3088.716314458551,2166,1.4260001451793864,1.577439211826327,2.501668247632714,0.9242290358063869
status_quo,scenario_29,flow_capacity_ratio,1.4017026686452632,174,6978.5477473254405,3083.7458710195788,2200,1.4017026686452632,4.187128648395264,6.541258821595564,2.3541301732003
status_quo,scenario_29,flow_capacity_ratio,1.4017026686452632,175,5286.2980122217705,3083.7458710195788,2200,1.4017026686452632,3.1717788073330624,4.955048637344543,1.7832698300114807
status_quo,scenario_29,flow_capacity_ratio,1.4017026686452632,176,4439.9389635413945,3083.7458710195788,2200,1.4017026686452632,2.663963378124837,4.161724038320408,1.4977606601955706
status_quo,scenario_29,delay_min,18.922027856225633,178,6719.55714161299,3092.151263638229,1000,3.092151263638229,5.039667856209742,23.961695712435375,18.922027856225633
status_quo,scenario_29,delay_min,16.56465800059587,129,3327.5142290398862,3083.7458710195788,729,4.230104075472673,2.079696393149929,18.644354393745797,16.56465800059587
status_quo,scenario_29,delay_min,2.3541301732003,174,6978.5477473254405,3083.7458710195788,2200,1.4017026686452632,4.187128648395264,6.541258821595564,2.3541301732003
status_quo,scenario_29,delay_min,2.1785253307592862,68,8865.80644588534,3083.7458710195788,2335,1.3206620432632028,4.470154510530423,6.6486798412897095,2.1785253307592862
status_quo,scenario_29,delay_min,2.0417596711690704,61,8361.831024084971,3083.7458710195788,2333,1.3217942010371104,4.1809155120424855,6.222675183211556,2.0417596711690704
status_quo,scenario_29,delay_min,1.7832698300114807,175,5286.2980122217705,3083.7458710195788,2200,1.4017026686452632,3.1717788073330624,4.955048637344543,1.7832698300114807
status_quo,scenario_29,delay_min,1.4977606601955706,176,4439.9389635413945,3083.7458710195788,2200,1.4017026686452632,2.663963378124837,4.161724038320408,1.4977606601955706
status_quo,scenario_29,delay_min,1.4949157644354247,98,2007.6948653871616,3092.04646435461,1536,2.0130510835641995,1.115386036326201,2.6103018007616257,1.4949157644354247
status_quo,scenario_29,delay_min,1.3605866746153539,32,4235.803391000821,3083.7458710195788,2391,1.289730602684893,2.9552116681401075,4.315798342755461,1.3605866746153539
status_quo,scenario_29,delay_min,1.259395072282806,63,5114.75070314698,3083.7458710195788,2333,1.3217942010371104,2.578865900746377,3.838260973029183,1.259395072282806
status_quo,scenario_30,flow_capacity_ratio,5.612858337203552,129,3327.5142290398862,4091.77372782139,729,5.612858337203552,2.079696393149929,34.737106658804215,32.657410265654285
status_quo,scenario_30,flow_capacity_ratio,5.612858337203552,130,225.05482885543543,4091.77372782139,729,5.612858337203552,0.13503289731326126,2.2554504454920004,2.120417548178739
status_quo,scenario_30,flow_capacity_ratio,4.151457068123765,178,6719.55714161299,4151.457068123765,1000,4.151457068123765,5.039667856209742,43.41244629337428,38.37277843716454
