BFS,GEMEINDENA,Commune,ID_point,Station,station_name,base_accessibility,dev_100000,dev_100001,dev_100002,dev_100003,dev_100004,dev_100005,dev_101000,dev_101001,dev_101002,dev_101003,dev_101004,dev_101005,dev_101006,dev_101007,dev_101008,dev_101009,dev_101010,dev_101011,dev_101012,dev_101013,dev_101014,dev_101015,dev_101016,dev_101017,dev_101018,dev_101019,dev_101020,dev_101021,dev_101022,dev_101023,dev_101024,dev_101025,dev_101026,dev_101027,dev_101028,dev_101029,dev_101030,dev_101031,dev_101032,delta_101023,delta_pct_101023,delta_101017,delta_pct_101017,delta_101030,delta_pct_101030,delta_101001,delta_pct_101001,delta_101012,delta_pct_101012,delta_101000,delta_pct_101000,delta_101027,delta_pct_101027,delta_101029,delta_pct_101029,delta_101020,delta_pct_101020,delta_101014,delta_pct_101014,delta_101011,delta_pct_101011,delta_101006,delta_pct_101006,delta_101025,delta_pct_101025,delta_101018,delta_pct_101018,delta_101009,delta_pct_101009,delta_101005,delta_pct_101005,delta_101004,delta_pct_101004,delta_101032,delta_pct_101032,delta_101019,delta_pct_101019,delta_101007,delta_pct_101007,delta_101015,delta_pct_101015,delta_101022,delta_pct_101022,delta_100004,delta_pct_100004,delta_100002,delta_pct_100002,delta_100001,delta_pct_100001,delta_100005,delta_pct_100005,delta_101003,delta_pct_101003,delta_101013,delta_pct_101013,delta_101008,delta_pct_101008,delta_101024,delta_pct_101024,delta_101028,delta_pct_101028,delta_101026,delta_pct_101026,delta_101010,delta_pct_101010,delta_101031,delta_pct_101031,delta_100003,delta_pct_100003,delta_101021,delta_pct_101021,delta_100000,delta_pct_100000,delta_101002,delta_pct_101002,delta_101016,delta_pct_101016
296,Illnau-Effretikon,Illnau-Effretikon,1058,Illnau,Illnau,999.3164416489968,363.63960042094806,372.0658549771923,363.6396004717199,363.63960042095454,363.63960042094976,363.63960042413,332.3868735241366,297.43562354944163,363.63960042094885,363.63960042413,363.63960042094806,363.63960042094806,363.6396004209484,363.6396004241368,363.63960042413,363.63960042094806,363.63960042413675,363.6396004209484,369.336260662897,349.02411391227565,327.4440120299694,363.63960042094806,363.63960042094885,309.94871226599173,363.63961137623784,363.63960042094806,327.44401202996977,363.63960042095454,363.6396004209482,211.3770864134642,349.02411390953944,363.6396005615332,349.02411391227565,363.63960042094806,350.39093839251365,271.30008222167646,322.8971813439737,350.4169935309712,363.63960042094806,787.9393552355326,78.8478326179978,689.3677293830051,68.9839274780131,676.419260305023,67.68819486136411,701.8808180995552,70.23609227737356,629.9801809860999,63.041110376064054,666.9295681248602,66.73857652380293,635.6768412280487,63.61116606658673,728.0163594273204,72.8514341489271,671.8724296190271,67.23320077775902,671.8724296190275,67.23320077775907,635.6768412280485,63.61116606658671,635.6768412280485,63.61116606658671,635.6768410874636,63.611166052518605,635.6768302727589,63.61116497030839,635.6768412280487,63.61116606658673,635.6768412280487,63.61116606658673,635.6768412280487,63.61116606658673,635.6768412280487,63.61116606658673,635.6768412280487,63.61116606658673,635.67684122486,63.61116606626766,635.6768412280487,63.61116606658673,635.6768412280486,63.61116606658672,635.6768412280471,63.61116606658658,635.6768411772769,63.611166061506076,627.2505866718045,62.767964233307595,635.6768412248668,63.61116606626833,635.6768412248668,63.61116606626833,650.2923277367212,65.07371445461837,635.6768412248668,63.61116606626833,650.2923277394574,65.07371445489217,648.9255032564831,64.93693851225694,650.2923277367212,65.07371445461837,635.67684122486,63.61116606626766,648.8994481180257,64.9343312161722,635.6768412280423,63.6111660665861,635.6768412280423,63.6111660665861,635.6768412280487,63.61116606658673,635.676841228048,63.61116606658667,635.676841228048,63.61116606658667
94,Otelfingen,Otelfingen,1957,Schöfflisdorf-Oberweningen,Schöfflisdorf-Oberweningen,8042.175654745103,7491.950799649928,7316.321374965462,7316.3213749654615,7316.3213749654615,7316.3213749654615,7316.3213749654615,6713.514418656195,7297.576159927564,7402.11670499568,7316.321374965462,7316.3213749654615,7316.3213749654615,7316.321374965462,7316.321374965462,7316.321374965462,7316.3213749654615,7316.321374965462,7316.321374965462,7297.576159927564,7316.321374965462,7773.156230167359,7316.321374965462,7453.7542309811615,4816.87344164785,7316.321374965462,7316.321374965462,7773.156230167359,7316.321374965462,7316.3213749654615,7684.560738749307,7316.3213749654615,7316.321374965462,7316.321374965462,7316.321374965462,7316.3213749654615,7773.156230167358,6508.592493921288,7316.321374965462,7316.3213749654615,357.61491599579585,4.446743410594287,3225.302213097253,40.10484664301303,1533.583160823815,19.069257209259774,744.5994948175394,9.25868231164791,744.5994948175394,9.25868231164791,1328.6612360889085,16.52116657393528,725.8542797796408,9.025595944940184,269.01942457774476,3.3451075446109653,269.01942457774385,3.345107544610954,269.01942457774385,3.345107544610954,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796417,9.025595944940196,725.8542797796417,9.025595944940196,725.8542797796417,9.025595944940196,725.8542797796417,9.025595944940196,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796417,9.025595944940196,725.8542797796417,9.025595944940196,725.8542797796417,9.025595944940196,725.8542797796408,9.025595944940184,725.8542797796417,9.025595944940196,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796417,9.025595944940196,725.8542797796417,9.025595944940196,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796408,9.025595944940184,725.8542797796417,9.025595944940196,725.8542797796408,9.025595944940184,550.2248550951754,6.841741323699237,640.0589497494229,7.958778534907661,588.4214237639417,7.316694499413937
86,Dielsdorf,Dielsdorf,603,Dielsdorf,Dielsdorf,6612.648100044384,6102.546996979301,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,4410.754772012058,5905.37583458905,5999.41965273521,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,5905.37583458905,5900.928711532815,4445.933857047046,5900.928711532815,6058.69827004319,2898.751433378162,5900.928711532815,5900.928711532815,4445.933857047046,5900.928711532815,5900.928711532815,4415.201894629431,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,5900.928711532815,4445.933857047046,4169.070603372232,5900.928711532815,5900.928711532815,2197.4462054149526,33.230956375861034,3713.896666666222,56.163531016285205,2443.577496672152,36.953085355559004,707.2722654553336,10.695749339067149,707.2722654553336,10.695749339067149,2201.8933280323254,33.29820814172081,711.7193885115685,10.763001111563634,2166.7142429973374,32.76621120943658,2166.7142429973374,32.76621120943658,2166.7142429973374,32.76621120943658,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,711.7193885115685,10.763001111563634,510.1011030650825,7.714021604471267,613.228447309174,9.27356844083474,553.9498300011937,8.377125496780566
220,Hagenbuch,Hagenbuch,2484,Winterthur Seen,Winterthur Seen,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,9797.36829031042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,Dorf,Dorf,1273,Lottstetten,Lottstetten,15980.700348637756,15272.015543775291,15138.745665302562,15138.745665302562,15138.745665302562,15138.745665302562,15138.745665302562,15138.745665302562,15180.193528386157,15203.84827112842,15138.745665302562,15138.745665302562,15141.977736513672,15138.745665302562,15138.745665302562,15138.745665302562,15138.745665302562,15138.745665302562,15138.745665302562,15175.341993015198,15143.597200673521,15391.981420681337,15138.745665302562,15217.210874893604,15338.97812774683,15138.745665302562,15145.054159076502,15391.981420681337,15138.745665302562,15138.745665302562,15375.574455459466,15143.597200673521,15138.745665302562,15143.597200673521,15138.745665302562,15138.745665302562,15391.981420681337,15143.597200673521,15138.745665302562,15138.745665302562,605.1258931782904,3.7866043413414805,641.7222208909261,4.015607619760097,837.1031479642352,5.238213155255067,800.5068202515995,5.00920987683645,805.3583556225585,5.039568592444134,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,588.7189279564191,3.6839369684233096,588.7189279564191,3.6839369684233096,588.7189279564191,3.6839369684233096,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,838.7226121240838,5.2483470300197395,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,835.6461895612538,5.229096168069298,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,837.1031479642352,5.238213155255067,841.9546833351942,5.26857187086275,837.1031479642352,5.238213155255067,841.9546833351942,5.26857187086275,837.1031479642352,5.238213155255067,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,841.9546833351942,5.26857187086275,708.6848048624652,4.434629205239279,776.8520775093366,4.861189187966708,763.4894737441518,4.77757205308736
55,Eglisau,Eglisau,668,Eglisau,Eglisau,8048.134601770032,7545.1569220488445,7377.423451679767,7377.423451679767,7377.423451679767,7377.423451679767,7377.423451679767,7377.423451679767,7380.951377566391,7459.361592018627,7377.423451679767,7377.423451679767,7381.491336538163,7377.423451679767,7377.423451679767,7377.423451679767,7377.423451679767,7377.423451679767,7377.423451679767,7380.951377566391,7377.423451679767,7696.145975913991,7377.423451679767,7476.17976525017,7629.436030900325,7377.423451679767,7385.363322006288,7696.145975913991,7377.423451679767,7377.423451679767,7632.96395678695,7377.423451679767,7377.423451679767,7377.423451679767,7377.423451679767,7377.423451679767,7696.145975913991,7377.423451679767,7377.423451679767,7377.423451679767,415.17064498308173,5.158594699593779,418.6985708697066,5.202430023692968,670.7111500902647,8.333746678923024,667.1832242036407,8.289911354823845,667.1832242036407,8.289911354823845,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,351.9886258560409,4.373542979495246,351.9886258560409,4.373542979495246,351.9886258560409,4.373542979495246,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,666.643265231869,8.283202235276404,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,662.7712797637432,8.235091888472883,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,670.7111500902647,8.333746678923024,502.9776797211871,6.249618136488012,588.773009751405,7.315645660572274,571.9548365198616,7.106675830124303
70,Wasterkingen,Wasterkingen,1041,Hüntwangen-Wil,Hüntwangen-Wil,8656.441360157689,8137.314512515222,7980.764389477656,7980.764389477656,7980.764389477656,7980.764389477656,7980.764389477656,7980.764389477656,7984.865686061474,8057.239441971905,7980.764389477656,7980.764389477656,7984.561054947482,7980.764389477656,7980.764389477656,7980.764389477656,7980.764389477656,7980.764389477656,7980.764389477656,7984.865686061474,7980.764389477656,8278.236624887328,7980.764389477656,8072.936291759082,8215.974453379524,7980.764389477656,7988.17488228976,8278.236624887328,7980.764389477656,7980.764389477656,8220.075749963344,7980.764389477656,7980.764389477656,7980.764389477656,7980.764389477656,7980.764389477656,8278.236624887328,7980.764389477656,7980.764389477656,7980.764389477656,436.3656101943452,5.040935322484484,440.46690677816514,5.088313874630596,675.6769706800333,7.805481982352676,671.5756740962152,7.758103430206583,671.5756740962152,7.758103430206583,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,378.2047352703612,4.369055591493912,378.2047352703612,4.369055591493912,378.2047352703612,4.369055591493912,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,671.8803052102066,7.76162255661566,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,668.2664778679291,7.719875293601662,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,675.6769706800333,7.805481982352676,519.1268476424666,5.9970006847364585,599.201918185784,6.922035201944333,583.5050683986065,6.740703761758944
37,Ossingen,Ossingen,1533,Neuhausen,Neuhausen,20088.490848803573,19394.34685933883,19288.459462690713,19288.459462690716,19288.459462690713,19288.459462690713,19288.459462690713,19288.459462690716,19321.391182662588,19340.185670629886,19288.459462690716,19288.459462690713,19291.027451873626,19288.459462690713,19288.459462690716,19288.459462690713,19288.459462690716,19288.459462690713,19288.459462690713,19317.536474786626,19292.314170566675,19489.663779694467,19288.459462690713,19350.802708338262,19447.55088241467,19288.459462690713,19293.471772975292,19489.663779694467,19288.459462690713,19288.459462690716,19476.627894510584,19292.314170566675,19288.459462690713,19292.314170566675,19288.459462690713,19288.459462690713,19489.663779694467,19292.314170566675,19288.459462690716,19288.459462690716,611.8629542929884,3.045838330505697,640.9399663889017,3.1905829622192585,796.1766782368977,3.9633473924414604,767.0996661409845,3.8186027607278987,770.9543740169465,3.837791399162585,800.0313861128561,3.9825360308761284,800.0313861128598,3.9825360308761466,598.8270691091057,2.98094602335332,598.8270691091057,2.98094602335332,598.8270691091057,2.98094602335332,800.0313861128598,3.9825360308761466,800.0313861128598,3.9825360308761466,800.0313861128598,3.9825360308761466,800.0313861128598,3.9825360308761466,800.0313861128561,3.9825360308761284,797.4633969299466,3.9697526455922985,800.0313861128598,3.9825360308761466,800.0313861128561,3.9825360308761284,795.0190758282806,3.957584876892981,800.0313861128561,3.9825360308761284,800.0313861128598,3.9825360308761466,800.0313861128561,3.9825360308761284,800.0313861128598,3.9825360308761466,800.0313861128561,3.9825360308761284,800.0313861128598,3.9825360308761466,800.0313861128598,3.9825360308761466,800.0313861128561,3.9825360308761284,796.1766782368977,3.9633473924414604,800.0313861128598,3.9825360308761466,796.1766782368977,3.9633473924414604,800.0313861128598,3.9825360308761466,796.1766782368977,3.9633473924414604,800.0313861128598,3.9825360308761466,800.0313861128561,3.9825360308761284,800.0313861128598,3.9825360308761466,800.0313861128598,3.9825360308761466,694.143989464741,3.455431245130506,748.3051781736867,3.7250442743848735,737.6881404653104,3.6721929288642685
116,Grüningen,Grüningen,716,Esslingen,Esslingen,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,16839.457125791818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Hedingen,Hedingen,986,Hedingen,Hedingen,8210.709790992383,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,5904.305433549874,7498.901729476602,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7427.072541061863,7404.838747732657,7404.838747732657,7404.838747732657,6263.298003607017,7404.838747732657,7404.838747732657,7404.838747732657,7573.534896238373,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,5537.513658069138,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7404.838747732657,7476.392776219904,7404.838747732657,7404.838747732657,7404.838747732657,2673.1961329232454,32.557430489820675,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,2306.4043574425095,28.09019458917872,1947.4117873853666,23.7179468883651,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,734.3170147724795,8.943404814746554,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,783.6372499305198,9.54408656350532,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,805.8710432597263,9.814876713141327,711.8080615157814,8.66926343318912,637.17489475401,7.7602900476768415
192,Egg,Egg,1247,Langwies ZH,Langwies ZH,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,17441.829697517707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Gossau (ZH),Gossau (ZH),2497,Wetzikon ZH,Wetzikon ZH,2028.0622203625162,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549167,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549167,1714.4491338549165,1714.4491338549165,1714.4491338549165,1714.4491338549165,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.6130865075995,15.463681703589014,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.6130865075995,15.463681703589014,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025,313.61308650759975,15.463681703589025
3,Bonstetten,Bonstetten,274,Bonstetten-Wettswil,Bonstetten-Wettswil,8331.795140813008,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842881,7603.312582842881,7603.312582842882,7603.312582842882,5073.906700997298,7706.4399270869735,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7627.688931710439,7603.312582842882,7603.312582842882,7603.312582842882,6670.227282461153,7603.312582842882,7603.312582842882,7603.312582842882,7788.26510568507,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,3526.7242768895458,7603.312582842881,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7674.788033440818,7603.312582842882,7603.312582842882,7603.312582842882,4805.070863923463,57.67149555065259,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,3257.8884398157106,39.10187882389303,1661.5678583518556,19.942495347883956,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,657.0071073721901,7.885540826056364,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701273,8.743404580384855,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,704.1062091025697,8.450834390460825,728.4825579701273,8.743404580384855,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701273,8.743404580384855,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,625.3552137260349,7.505647980502475,543.5300351279384,6.523564561320951
14,Wettswil am Albis,Wettswil am Albis,274,Bonstetten-Wettswil,Bonstetten-Wettswil,8331.795140813008,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842881,7603.312582842881,7603.312582842882,7603.312582842882,5073.906700997298,7706.4399270869735,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7627.688931710439,7603.312582842882,7603.312582842882,7603.312582842882,6670.227282461153,7603.312582842882,7603.312582842882,7603.312582842882,7788.26510568507,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,3526.7242768895458,7603.312582842881,7603.312582842882,7603.312582842882,7603.312582842882,7603.312582842882,7674.788033440818,7603.312582842882,7603.312582842882,7603.312582842882,4805.070863923463,57.67149555065259,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,3257.8884398157106,39.10187882389303,1661.5678583518556,19.942495347883956,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,657.0071073721901,7.885540826056364,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701273,8.743404580384855,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,704.1062091025697,8.450834390460825,728.4825579701273,8.743404580384855,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,728.4825579701273,8.743404580384855,728.4825579701264,8.743404580384844,728.4825579701264,8.743404580384844,625.3552137260349,7.505647980502475,543.5300351279384,6.523564561320951
